UTILITY_ID,UTILNAME,STATE_CODE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MWh),RES_CONS ,COM_REV (Thousand $),COM_SALES (MWh),COM_CONS,IND_REV (Thousand $),IND_SALES (MWh),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MWh),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MWh),TOT_CONS
12199,MDU Resources Group Inc,ND,2007R,9,3212,36029,61523,5214,62151,11641,777,12559,154,0,0,0,9203,110739,73318
12301,Nodak Electric Coop Inc,ND,2007R,9,1871,23351,16405,0,0,0,1708,34868,474,0,0,0,3579,58219,16879
13196,Northern Plains Electric Coop,ND,2007R,9,1000,13911,9608,324,4884,1323,238,5038,10,0,0,0,1562,23833,10941
13694,"North Central Elec Coop, Inc",ND,2007R,9,465,6444,5790,473,6482,1503,30,495,4,0,0,0,968,13421,7297
13781,Northern States Power Co,ND,2007R,9,4259,48567,73876,6827,88445,12070,1706,27340,24,0,0,0,12792,164352,85970
14088,Oliver-Mercer Elec Coop Inc,ND,2007R,9,194,2407,3483,96,1254,611,372,7720,55,0,0,0,662,11381,4149
14232,Otter Tail Power Co,ND,2007R,9,2333,33586,44270,4336,71789,12779,339,7378,2,0,0,0,7008,112753,57051
19790,Verendrye Electric Coop Inc,ND,2007R,9,980,10127,9536,521,7679,1310,506,11829,60,0,0,0,2007,29635,10906
20395,West Plains Electric Coop Inc,ND,2007R,9,284,4052,4582,87,1323,955,962,16785,777,0,0,0,1333,22160,6314
20413,Mountrail-Williams Elec Coop,ND,2007R,9,455,5989,5976,269,3266,1279,784,16984,281,0,0,0,1508,26239,7536
24949,Cass County Elec Coop Inc,ND,2007R,9,2476,27419,28291,1515,24139,3619,233,4990,19,0,0,0,4224,56548,31929
88888,Total EPM,ND,2007R,9,21434,259340,0,23068,329572,0,16128,294881,0,,,0,60629,883794,0
0,State Level Adjustment,NE,2007R,9,14920,173901,0,13400,186817,0,11083,166264,0,,,0,39403,526982,0
4373,Cornhusker Public Power Dist,NE,2007R,9,646,8539,6794,324,5621,374,556,8648,1992,0,0,0,1526,22808,9160
4911,Dawson Power District,NE,2007R,9,1296,15939,15275,459,6115,1443,519,9412,5403,0,0,0,2274,31466,22121
6779,Fremont City of,NE,2007R,9,797,16044,12069,246,3920,1533,1008,21713,479,0,0,0,2051,41677,14081
8245,Hastings City of,NE,2007R,9,925,12324,10640,676,10570,2261,1034,24996,134,0,0,0,2635,47890,13035
11018,Lincoln Electric System,NE,2007R,9,8616,98679,109857,7273,116048,16318,2187,44188,169,0,0,0,18076,258915,126344
11251,Loup River Public Power Dist,NE,2007R,9,1517,16627,14195,1372,17170,3729,2721,55479,41,0,0,0,5610,89276,17965
13337,Nebraska Public Power District,NE,2007R,9,7977,71379,69034,8088,98449,17622,5618,125283,762,0,0,0,21683,295111,87418
13664,Norris Public Power District,NE,2007R,9,1324,14369,13322,463,5013,3438,1356,23840,1329,0,0,0,3143,43222,18089
14127,Omaha Public Power District,NE,2007R,9,26142,294985,294147,20538,312014,42523,8272,214270,137,0,0,0,54952,821269,336807
17642,Southern Public Power District,NE,2007R,9,1711,19579,15000,274,2698,2252,2784,50809,8785,0,0,0,4769,73086,26037
40606,Grand Island City of,NE,2007R,9,1570,20631,19618,1297,16804,4141,1599,29652,76,0,0,0,4466,67087,23835
88888,Total EPM,NE,2007R,9,67441,762996,0,54410,781239,0,38737,774554,0,,,0,160588,2318789,0
0,State Level Adjustment,NH,2007R,9,739,7193,0,9812,49075,0,7401,72245,0,,,0,17952,128514,0
13441,New Hampshire Elec Coop Inc,NH,2007R,9,6748,37262,67751,3659,22882,10182,396,2812,10,0,0,0,10803,62956,77943
15472,Public Service Co of NH,NH,2007R,9,34824,238916,420514,33128,258912,71200,10605,96297,2718,0,0,0,78557,594125,494432
24590,Unitil Energy Systems,NH,2007R,9,5717,44317,63397,4002,30980,12013,1054,8933,65,0,0,0,10773,84230,75475
26510,Granite State Electric Co,NH,2007R,9,3683,24700,34527,3781,27849,5860,598,4435,205,0,0,0,8062,56984,40592
88888,Total EPM,NH,2007R,9,51711,352388,0,54382,389698,0,20054,184722,0,,,0,126147,926809,0
0,State Level Adjustment,NJ,2007R,9,-775,67362,0,123664,915797,0,61848,633214,0,,,0,187374,1638806,0
963,Atlantic City Electric Co,NJ,2007R,9,81837,501078,478353,49571,331760,63692,4234,32577,946,0,0,0,135642,865415,542991
9726,Jersey Central Power & Lt Co,NJ,2007R,9,121967,796238,961984,94436,637433,120712,7453,54218,2423,0,0,0,223856,1487889,1085119
15477,Public Service Elec & Gas Co,NJ,2007R,9,188617,1198289,1866357,231406,1563362,288640,19900,164020,9722,0,0,0,439923,2925671,2164719
16213,Rockland Electric Co,NJ,2007R,9,10485,68508,62948,8847,61626,9027,323,2078,25,0,0,0,19655,132212,72000
88888,Total EPM,NJ,2007R,9,402131,2631475,0,507924,3509978,0,93758,886107,0,,,0,1006450,7049993,0
0,State Level Adjustment,NM,2007R,9,15970,144215,0,16272,203450,0,13483,219932,0,,,0,45726,567596,0
3287,"Central Valley Elec Coop, Inc",NM,2007R,9,411,5202,4955,741,7810,5485,3205,50923,1719,0,0,0,4357,63935,12159
5701,El Paso Electric Co,NM,2007R,9,7425,64320,76634,8298,86941,10220,460,8863,7,0,0,0,16183,160124,86861
9699,"Jemez Mountains Elec Coop, Inc",NM,2007R,9,1540,13543,27265,1302,12387,3458,33,399,2,0,0,0,2875,26329,30725
13314,Navajo Tribal Utility Authority,NM,2007R,9,270,3255,7537,427,4895,748,317,4334,84,0,0,0,1014,12484,8369
15473,Public Service Co of NM,NM,2007R,9,23892,289576,436846,28359,395651,53703,7370,146283,279,0,0,0,59621,831510,490828
17718,Southwestern Public Service Co,NM,2007R,9,6133,78738,87684,8321,131548,22035,7031,141136,52,0,0,0,21485,351422,109771
22690,Roosevelt County Elec Coop Inc,NM,2007R,9,296,3332,3661,111,884,924,1025,11565,1534,0,0,0,1432,15781,6119
88888,Total EPM,NM,2007R,9,55937,602181,0,63831,843566,0,32924,583435,0,,,0,152693,2029181,0
0,State Level Adjustment,NV,2007R,9,2356,26066,0,2711.627,31227.26,0,8891,119856,0,,,0,13958.627,177150.26,0
2008,City of Boulder,NV,2007R,9,782,14280,6787,479,6144,896,0,0,0,0,0,0,1261,20424,7683
4356,Colorado River Comm of Nevada,NV,2007R,9,0,0,0,2141,61149,2,2886,72236,5,0,0,0,5027,133385,7
13073,"Mt Wheeler Power, Inc",NV,2007R,9,279,3310,4877,181,2221,1511,2219,37616,485,0,0,0,2679,43147,6873
13407,Nevada Power Co,NV,2007R,9,126210,1062737,727549,43612,427604,97601,74119,675389,1616,71,701,17,244012,2166431,826783
17166,Sierra Pacific Power Co,NV,2007R,9,23251,178086,275157,32352,273505,42766,23377,224462,120,0,0,0,78980,676053,318043
18260,Surprise Valley Electrification Corp.,NV,2007R,9,0,0,0,0.373,5.74,5,0,0,0,0,0,0,0.373,5.74,5
19840,"Valley Electric Assn, Inc",NV,2007R,9,3284,29246,18121,1419,14191,2321,303,3430,191,0,0,0,5006,46867,20633
20332,Wells Rural Electric Co,NV,2007R,9,294,3181,4182,332,4774,811,2106,56355,114,0,0,0,2732,64310,5107
22814,Raft Rural Elec Coop Inc,NV,2007R,9,63,822,1522,127,2754,248,20,594,44,0,0,0,210,4170,1814
88888,Total EPM,NV,2007R,9,156519,1317728,0,83355,823575,0,113921,1189938,0,,,0,353866,3331943,0
0,State Level Adjustment,NY,2007R,9,86036.165,612579.211,0,639479.401,3917103.646,0,81027,1341429,0,,,0,833359.566,6132716.857,0
3249,Central Hudson Gas & Elec Corp,NY,2007R,9,29714,188591,248311,19648,143550,41946,6926,88038,1143,0,0,0,56288,420179,291400
4226,Consolidated Edison Co-NY Inc,NY,2007R,9,254004,1226202,2387380,224131,1153191,390124,4349,24149,259,211,1252,11,482695,2404794,2777774
6369,Fishers Island Utility Co Inc,NY,2007R,9,115.835,372.789,658,41.599,153.354,111,0,0,0,0,0,0,157.434,526.143,769
11171,Long Island Power Authority,NY,2007R,9,166402,829961,989532,144480,760398,113108,0,0,0,5112,22497,132,315994,1612856,1102772
13511,New York State Elec & Gas Corp,NY,2007R,9,62123,467350,682514,18679,162216,82238,7930,112351,1396,215,2416,4,88947,744333,766152
13573,Niagara Mohawk Power Corp.,NY,2007R,9,130511,851638,1301750,61602,404311,116407,26050,150242,802,10,1,2,218173,1406192,1418961
14154,Orange & Rockland Utils Inc,NY,2007R,9,15779,96098,138806,12867,97156,21690,2491,30606,75,0,0,0,31137,223860,160571
14711,Pennsylvania Electric Co,NY,2007R,9,216,2354,3312,124,1455,465,82,1258,11,0,0,0,422,5067,3788
16183,Rochester Gas & Electric Corp,NY,2007R,9,16550,164477,265880,8822,86629,24231,4447,57079,466,0,0,0,29819,308185,290577
88888,Total EPM,NY,2007R,9,761451,4439623,0,1129874,6726163,0,133302,1805152,0,,,0,2056992,13258709,0
0,State Level Adjustment,OH,2007R,9,93370,1014515,0,75742,814189,0,67087,1051135,0,,,0,236199,2879839,0
3542,Duke Energy Ohio Inc,OH,2007R,9,74976,632241,598641,62891,691242,72087,33159,464571,2227,0,0,0,171026,1788054,672955
3755,Cleveland Electric Illum Co,OH,2007R,9,49868,411101,612364,41316,345731,78274,45014,636967,1964,283,2518,1,136481,1396317,692603
4062,Columbus Southern Power Co,OH,2007R,9,56699,647116,661788,45940,711895,77161,21625,440642,3476,0,0,0,124264,1799653,742425
4922,Dayton Power & Light Co,OH,2007R,9,39872,400602,455801,28951,356254,55459,9829,156545,1607,34,312,1,78686,913713,512868
13998,Ohio Edison Co,OH,2007R,9,70146,620551,758937,51420,483637,92111,39254,622307,779,0,0,0,160820,1726495,851827
14006,Ohio Power Co,OH,2007R,9,43247,587561,608798,30437,497923,94400,48688,1124684,7306,0,0,0,122372,2210168,710504
14015,Ohio Valley Electric Corp,OH,2007R,9,0,0,0,0,0,0,909,19188,1,0,0,0,909,19188,1
18997,The Toledo Edison Co,OH,2007R,9,21149,175917,245604,17048,156346,18899,19274,417595,170,0,0,0,57471,749858,264673
88888,Total EPM,OH,2007R,9,449327,4489604,0,353745,4057217,0,284839,4933634,0,,,0,1088228,13483285,0
0,State Level Adjustment,OK,2007R,9,57411,614896,0,30039,348200,0,14663,242832,0,,,0,102113,1205927,0
817,Arkansas Valley Elec Coop Corp,OK,2007R,9,467,6202,3890,146,2296,483,0,0,0,0,0,0,613,8498,4373
5860,Empire District Electric Co,OK,2007R,9,379,4506,4297,256,3071,965,245,4094,16,0,0,0,880,11671,5278
7490,Grand River Dam Authority,OK,2007R,9,0,0,0,35,492,56,2415,56326,29,0,0,0,2450,56818,85
13734,"Northeast Oklahoma Electric Coop, Inc",OK,2007R,9,3887,47180,34463,1106,13700,3896,73,1262,8,0,0,0,5066,62142,38367
14062,Oklahoma Electric Coop Inc,OK,2007R,9,7277,54221,42733,2017,17638,3634,722,9976,20,0,0,0,10016,81835,46387
14063,Oklahoma Gas & Electric Co,OK,2007R,9,65158,697551,600002,54346,721157,89049,26411,543947,9036,0,0,0,145915,1962655,698087
15474,Public Service Co of Oklahoma,OK,2007R,9,53469,502391,448663,43326,504556,66698,27721,482061,6745,0,0,0,124516,1489008,522106
19785,Verdigris Valley Elec Coop Inc,OK,2007R,9,2956,38403,28687,381,4305,4076,384,6061,555,0,0,0,3721,48769,33318
88888,Total EPM,OK,2007R,9,191004,1965350,0,131652,1615415,0,72634,1346559,0,,,0,395290,4927323,0
0,State Level Adjustment,OR,2007R,9,24268,314135,0,14613,238764,0,26931,493576,0,,,0,65812,1046475,0
1738,Bonneville Power Admin,OR,2007R,9,0,0,0,6,177,1,0,0,0,0,0,0,6,177,1
6022,Eugene City of,OR,2007R,9,4155,50961,77352,4735,73513,8965,3634,72447,4,0,0,0,12524,196921,86321
9191,Idaho Power Co,OR,2007R,9,594,11889,13319,553,11334,3404,957,29730,1606,0,0,0,2104,52953,18329
14354,PacifiCorp,OR,2007R,9,30065,362296,463844,25444,402455,75388,13365,295637,9912,66,1028,23,68940,1061416,549167
15248,Portland General Electric Co,OR,2007R,9,53263,531881,703272,51515,628287,95316,14811,224212,4701,32,416,23,119621,1384796,803312
18260,Surprise Valley Electrification Corp.,OR,2007R,9,71,997,1109,19,258,328,152,2660,240,0,0,0,242,3915,1677
88888,Total EPM,OR,2007R,9,112416,1272159,0,96885,1354788,0,59850,1118262,0,,,0,269249,3746653,0
0,State Level Adjustment,PA,2007R,9,38582,353915,0,53098,555803,0,32435,483676,0,,,0,124244,1394539,0
3597,Citizens Electric Co,PA,2007R,9,440,6193,5591,220,2763,1095,413,6069,39,0,0,0,1073,15025,6725
5487,Dusquene Light Co,PA,2007R,9,33830,271285,436130,22870,238242,49873,1543,18944,780,0,0,0,58243,528471,486783
12390,Metropolitan Edison Co,PA,2007R,9,41948,411787,479556,33826,409956,62751,23629,338635,1798,0,0,0,99403,1160378,544105
14711,Pennsylvania Electric Co,PA,2007R,9,34365,334522,501116,33206,430250,81081,21355,354881,2376,0,0,0,88926,1119653,584573
14715,PPL Electric Utilities Corporation,PA,2007R,9,117083,1184384,1213645,107799,1280664,169457,48563,792245,4546,410,4896,1,273855,3262189,1387649
14716,Pennsylvania Power Co,PA,2007R,9,13579,108539,126912,5625,52058,17202,270,2796,68,0,0,0,19474,163393,144182
14940,PECO Energy Co,PA,2007R,9,162795,1074945,1390221,92265,711884,128091,117184,1428280,3105,4949,75825,3,377193,3290934,1521420
15045,Pike County Light & Power Co,PA,2007R,9,49,284,496,177,1139,190,0,0,0,0,0,0,226,1423,686
19390,"UGI Utilities, Inc",PA,2007R,9,4845,36381,54375,3374,28786,7451,963,9864,162,0,0,0,9182,75031,61988
20334,Wellsborough Electric Co,PA,2007R,9,310,3501,4878,289,3167,1076,213,2957,14,0,0,0,812,9625,5968
20387,West Penn Power Company,PA,2007R,9,40515,537695,616949,26283,409187,81600,30175,594349,13458,48,745,3,97021,1541976,712010
88888,Total EPM,PA,2007R,9,488341,4323431,0,379032,4123899,0,276743,4032696,0,,,0,1149652,12562637,0
0,State Level Adjustment,RI,2007R,9,407,2927,0,8135,54645,0,3814,31993,0,,,0,12356,89565,0
1857,Block Island Power Co,RI,2007R,9,197,428,1301,381,780,525,31,77,40,0,0,0,609,1285,1866
13214,The Narragansett Electric Co,RI,2007R,9,38702,250125,423176,32819,237554,51657,7031,54197,1989,0,0,0,78552,541876,476822
88888,Total EPM,RI,2007R,9,39306,253480,0,41335,292979,0,10876,86267,0,,,0,91517,632726,0
0,State Level Adjustment,SC,2007R,9,96193,987303,0,29830,336232,0,16718,299215,0,,,0,142742,1622749,0
1613,Berkeley Electric Coop Inc,SC,2007R,9,9980,122469,68875,1738,21882,8337,1063,19298,293,0,0,0,12781,163649,77505
3046,Progress Energy Carolinas,SC,2007R,9,20919,220858,138794,15822,190720,32528,13087,223418,739,0,0,0,49828,634996,172061
5416,"Duke Energy Carolinas, LLC",SC,2007R,9,47281,617682,443006,33099,492398,86176,37566,789787,1799,0,0,0,117946,1899867,530981
11118,Lockhart Power Co,SC,2007R,9,849,8133,5120,216,2144,1205,715,11349,10,0,0,0,1780,21626,6335
14398,Palmetto Electric Coop Inc,SC,2007R,9,8504,100212,55616,2451,26847,9379,2045,29105,398,0,0,0,13000,156164,65393
17539,South Carolina Electric&Gas Co,SC,2007R,9,73117,717297,539972,60605,727462,91140,28750,523221,607,0,0,0,162472,1967980,631719
17543,South Carolina Pub Serv Auth,SC,2007R,9,13334,162439,130472,13803,198079,30576,32362,659342,31,0,0,0,59499,1019860,161079
88888,Total EPM,SC,2007R,9,270177,2936393,0,157564,1995764,0,132306,2554735,0,,,0,560048,7486891,0
0,State Level Adjustment,SD,2007R,9,6834,78543,0,4757,91111,0,983,17006,0,,,0,12575,186659,0
2285,Brookings City of,SD,2007R,9,411,6740,7723,241,3828,1282,627,13390,129,0,0,0,1279,23958,9134
3236,"Central Electric Coop, Inc",SD,2007R,9,616,6947,6392,98,1329,584,463,10277,146,0,0,0,1177,18553,7122
11475,City of Madison,SD,2007R,9,200,3034,2799,104,2029,409,156,2756,52,0,0,0,460,7819,3260
12199,MDU Resources Group Inc,SD,2007R,9,417,3925,6624,421,4743,1963,47,659,24,0,0,0,885,9327,8611
12341,MidAmerican Energy Co,SD,2007R,9,237,3105,3203,212,3144,736,550,12857,20,0,0,0,999,19106,3959
13337,Nebraska Public Power District,SD,2007R,9,100,1055,987,102,1608,211,0,0,0,0,0,0,202,2663,1198
13750,"Northern Electric Coop, Inc",SD,2007R,9,477,5655,5061,196,2981,620,377,7741,178,0,0,0,1050,16377,5859
13781,Northern States Power Co,SD,2007R,9,6188,61926,68904,6114,76488,10287,2120,33208,20,0,0,0,14422,171622,79211
13809,NorthWestern Energy,SD,2007R,9,3760,41372,47760,4320,58359,11794,950,17620,59,0,0,0,9030,117351,59613
14232,Otter Tail Power Co,SD,2007R,9,545,7650,8878,1227,22059,2771,0,0,0,0,0,0,1772,29709,11649
15040,Pierre City of,SD,2007R,9,356,5526,5907,130,1916,1009,388,7847,157,0,0,0,874,15289,7073
16286,Rosebud Electric Coop Inc,SD,2007R,9,261,3691,4606,94,1613,681,3,14,25,0,0,0,358,5318,5312
17267,Sioux Valley Energy,SD,2007R,9,1545,18886,16061,271,3245,1314,976,18896,302,0,0,0,2792,41027,17677
19293,Southeastern Electric Coop Inc,SD,2007R,9,1083,13365,12525,425,6603,1402,240,5315,192,0,0,0,1748,25283,14119
19545,Black Hills Power Inc,SD,2007R,9,3335,35964,51076,4744,58582,11686,1207,24475,29,0,0,0,9286,119021,62791
20187,Watertown Municipal Utilities,SD,2007R,9,493,8745,11095,177,2608,1864,783,16459,388,0,0,0,1453,27812,13347
20401,West River Electric Assn Inc,SD,2007R,9,921,9362,11857,490,5824,2593,44,708,6,0,0,0,1455,15894,14456
88888,Total EPM,SD,2007R,9,27779,315491,0,24123,348070,0,9914,189228,0,,,0,61817,852788,0
0,State Level Adjustment,TN,2007R,9,100294.825,1298079,0,74393,892346,0,41973,792589,0,,,0,216660.825,2983014,0
727,Appalachian Electric Coop,TN,2007R,9,4684,60952,38338,1720,19886,6047,425,6018,9,0,0,0,6829,86856,44394
814,Entergy Arkansas Inc,TN,2007R,9,1,10,12,1,16,4,1,1,3,0,0,0,3,27,19
2247,Bristol City of,TN,2007R,9,2882,42266,28285,1699,23723,4346,1645,26451,24,0,0,0,6226,92440,32655
3408,Chattanooga City of,TN,2007R,9,18430,239172,135528,15290,200393,21714,9193,158456,111,0,0,0,42913,598021,157353
3704,Clarksville City of,TN,2007R,9,5694,77011,49420,3318,43238,6982,1185,19690,18,0,0,0,10197,139939,56420
3758,Cleveland City of,TN,2007R,9,2958,40329,24730,2841,38546,4164,1893,33859,27,0,0,0,7692,112734,28921
3812,Clinton City of,TN,2007R,9,3087,39543,25354,1639,20043,4033,1260,21328,18,0,0,0,5986,80914,29405
4624,Cumberland Elec Member Corp,TN,2007R,9,11010,143861,74909,3657,44444,12412,2557,51558,31,0,0,0,17224,239863,87352
5399,Duck River Elec Member Corp,TN,2007R,9,8196,105952,59263,3468,41948,10277,1398,24679,18,0,0,0,13062,172579,69558
7174,Gibson Electric Members Corp,TN,2007R,9,3982,50326,28897,1492,16231,5927,817,12184,12,0,0,0,6291,78741,34836
7625,Greeneville City of,TN,2007R,9,3545,47273,30685,2240,28011,6788,2123,35834,27,0,0,0,7908,111118,37500
9777,Johnson City City of,TN,2007R,9,6869,88783,62978,4800,61396,10194,1929,27925,32,0,0,0,13598,178104,73204
10171,Kentucky Utilities Company,TN,2007R,9,0.175,10,5,0,0,0,0,0,0,0,0,0,0.175,10,5
10331,Kingsport Power Co,TN,2007R,9,2954,56302,40918,2139,39306,5774,2957,83378,183,0,0,0,8050,178986,46875
10421,Knoxville Utilities Board,TN,2007R,9,20615,274202,172961,14808,198068,23104,7216,127322,70,0,0,0,42639,599592,196135
10906,Lenoir City of,TN,2007R,9,7640,100454,46132,4756,60995,10345,1182,17506,34,0,0,0,13578,178955,56511
12293,Memphis City of,TN,2007R,9,58311,796902,368158,40516,536960,44118,23516,410067,405,10,117,1,122353,1744046,412682
12470,Middle Tennessee E M C,TN,2007R,9,24744,339227,153901,11982,157525,22686,5055,83594,105,0,0,0,41781,580346,176692
13216,Nashville Electric Service,TN,2007R,9,41969,527280,313263,36216,459678,40876,17576,297299,240,0,0,0,95761,1284257,354379
17564,South Kentucky Rural  Electric Coop Corp,TN,2007R,9,14,145,159,9,93,33,4,36,2,0,0,0,27,274,194
17694,Southwest Tennessee E M C,TN,2007R,9,7048,89868,41037,2086,22912,8353,351,5381,5,0,0,0,9485,118161,49395
18642,Tennessee Valley Authority,TN,2007R,9,0,0,0,0,0,0,31382,797044,36,0,0,0,31382,797044,36
19574,Upper Cumberland E M C,TN,2007R,9,5256,62191,40856,2162,23970,7279,816,12857,15,0,0,0,8234,99018,48150
19898,Volunteer Electric Coop,TN,2007R,9,10442,128118,91286,4440,53552,16469,1556,28163,18,0,0,0,16438,209833,107773
88888,Total EPM,TN,2007R,9,350626,4608256,0,235672,2983280,0,158010,3073219,0,,,0,744318,10664872,0
0,State Level Adjustment,TX,2007R,9,1450669,11148343,0,854246,8163769,0,644065,7936092,0,,,0,2949452,27253846,0
3109,Cap Rock Energy Corporation,TX,2007R,9,3150,27753,23603,3361,30421,11816,2244,17974,502,0,0,0,8755,76148,35921
5701,El Paso Electric Co,TX,2007R,9,21278,188801,239632,25808,271685,29584,5971,96657,48,0,0,0,53057,557143,269264
7806,Entergy Gulf States Inc,TX,2007R,9,63836,591496,343363,39636,428402,43715,35538,505880,5060,0,0,0,139010,1525778,392138
16604,San Antonio City of,TX,2007R,9,78985,929269,600453,63925,950886,76660,6840,122397,85,0,0,0,149750,2002552,677198
17698,Southwestern Electric Power Co,TX,2007R,9,17714,209814,143087,13126,208054,29051,11817,216283,4487,0,0,0,42657,634151,176625
17718,Southwestern Public Service Co,TX,2007R,9,20366,221186,217797,24698,323285,59922,30569,598930,147,0,0,0,75633,1143401,277866
88888,Total EPM,TX,2007R,9,1655998,13316662,0,1024800,10376502,0,737044,9494213,0,,,0,3418314,33193019,0
88888,Total EPM,US,2007R,9,14189066,129512024,0,11872915,119898385,0,5700223,87427614,0,,,0,31829188,337524565,0
0,State Level Adjustment,UT,2007R,9,10433,129700,0,8192,113291,0,1301,21809,0,,,0,19925,264800,0
2010,City of Bountiful,UT,2007R,9,1527,18402,14812,788,10130,1467,224,4370,1,0,0,0,2539,32902,16280
11135,City of Logan,UT,2007R,9,957,9699,16381,1641,21278,2108,585,9168,9,0,0,0,3183,40145,18498
12866,Moon Lake Electric Assn Inc,UT,2007R,9,548,7783,10813,1336,19247,3287,324,4360,8,0,0,0,2208,31390,14108
13073,"Mt Wheeler Power, Inc",UT,2007R,9,10,120,207,12,158,113,75,1423,59,0,0,0,97,1701,379
13314,Navajo Tribal Utility Authority,UT,2007R,9,22,273,517,48,551,72,0,0,0,0,0,0,70,824,589
14354,PacifiCorp,UT,2007R,9,40690,472494,684058,46284,651214,78268,30157,611245,8299,218,2796,5,117349,1737749,770630
15444,Provo City Corp,UT,2007R,9,2073,28379,30502,2502,42651,4828,543,12528,1,0,0,0,5118,83558,35331
17845,City of Springville,UT,2007R,9,896,8413,9025,626,5045,905,528,6613,2,0,0,0,2050,20071,9932
17874,City of St George,UT,2007R,9,2523,33845,22270,1043,12089,3869,1655,23986,574,0,0,0,5221,69920,26713
18206,Strawberry Electric Serv Dist,UT,2007R,9,297,3040,2850,77,684,457,60,726,58,0,0,0,434,4450,3365
20332,Wells Rural Electric Co,UT,2007R,9,36,388,498,86,1221,209,41,727,5,0,0,0,163,2336,712
22814,Raft Rural Elec Coop Inc,UT,2007R,9,16,214,336,5,69,43,166,5017,257,0,0,0,187,5300,636
88888,Total EPM,UT,2007R,9,60028,712750,0,62640,877628,0,35659,701972,0,,,0,158544,2295146,0
0,State Level Adjustment,VA,2007R,9,74567,696451,0,27751,299407,0,15345,220776,0,,,0,117663,1216635,0
733,Appalachian Power Co,VA,2007R,9,36529,512585,441102,20170,345654,72027,20222,450490,1951,0,0,0,76921,1308729,515080
5027,Conectiv,VA,2007R,9,2287,17837,19301,1967,18615,3275,433,4726,35,0,0,0,4687,41178,22611
10171,Kentucky Utilities Company,VA,2007R,9,1389,24418,25334,1136,20433,4556,704,14392,89,0,0,0,3229,59243,29979
15263,The Potomac Edison Co,VA,2007R,9,5840,88587,85194,3389,61531,14304,3489,84996,1505,0,0,0,12718,235114,101003
18642,Tennessee Valley Authority,VA,2007R,9,0,0,0,0,0,0,38,852,1,0,0,0,38,852,1
19876,Virginia Electric & Power Co,VA,2007R,9,215036,2362189,2007686,201140,3160182,242352,35305,713902,553,1048,15336,1,452529,6251609,2250592
19882,Virginia Tech Electric Service,VA,2007R,9,392,5172,5094,1748,27379,1142,62,1099,2,0,0,0,2202,33650,6238
40228,Rappahannock Electric Coop,VA,2007R,9,12521,102602,92011,1351,8113,6969,6015,81891,267,0,0,0,19887,192606,99247
88888,Total EPM,VA,2007R,9,348561,3809841,0,258652,3941314,0,81613,1573124,0,,,0,689874,9339616,0
0,State Level Adjustment,VT,2007R,9,3398,25481,0,1685,12110,0,1563.97,13066.26,0,,,0,6645.97,50658.26,0
2548,City of Burlington-Electric,VT,2007R,9,954,6772,16250,2260,17762,3700,765,6448,13,0,0,0,3979,30982,19963
3292,Central Vermont Pub Serv Corp,VT,2007R,9,9900,70899,136473,8619,71326,22462,2532,31670,37,0,0,0,21051,173895,158972
7601,Green Mountain Power Corp,VT,2007R,9,6132,41690,79329,7235,60821,14340,4634,54662,29,0,0,0,18001,157173,93698
19791,"Vermont Electric Cooperative, Inc.",VT,2007R,9,2981,18362,33953,1310,10470,3389,864,9315,14,0,0,0,5155,38147,37356
19794,Omya Inc,VT,2007R,9,37,509,804,33,396,71,1400.03,15557.74,2,0,0,0,1470.03,16462.74,877
88888,Total EPM,VT,2007R,9,23402,163713,0,21142,172885,0,11759,130719,0,,,0,56302,467318,0
0,State Level Adjustment,WA,2007R,9,40553,625317,0,27660.797,523365.172,0,42362,1021583,0,,,0,110575.797,2170263.172,0
1738,Bonneville Power Admin,WA,2007R,9,0,0,0,2262,66804,8,0,0,0,0,0,0,2262,66804,8
3660,Clark County of-PUD No 1,WA,2007R,9,11109,136601,164428,8105,118677,14699,3672,68526,27,0,0,0,22886,323804,179154
10454,Kootenai Electric Coop Inc,WA,2007R,9,7,95,81,0.203,1.828,3,0,0,0,0,0,0,7.203,96.828,84
14354,PacifiCorp,WA,2007R,9,5963,92544,101244,7115,122932,17451,4249,89181,5844,0,0,0,17327,304657,124539
15500,Puget Sound Energy Inc,WA,2007R,9,62094,665859,928832,60772,755733,119082,8523,114338,3757,0,0,0,131389,1535930,1051671
16868,Seattle City of,WA,2007R,9,11497,183553,344089,24183,435176,39342,5017,104488,229,3,52,3,40700,723269,383663
17470,Snohomish County PUD No 1,WA,2007R,9,13166,172000,285406,11399,174309,28932,4255,76473,78,0,0,0,28820,422782,314416
18429,"Tacoma, City of",WA,2007R,9,6619,94016,130871,1664,25913,14569,8549,190319,2239,4,72,1,16836,310320,147680
20169,Avista Corp,WA,2007R,9,11527,164406,205189,13472,180149,22858,3730,72610,906,0,0,0,28729,417165,228953
88888,Total EPM,WA,2007R,9,162535,2134391,0,156633,2403060,0,80357,1737518,0,,,0,399532,6275091,0
0,State Level Adjustment,WI,2007R,9,46669.694,477016.296,0,22151.461,271743.531,0,22210.644,373628.787,0,,,0,91031.799,1122388.614,0
4247,Consolidated Water Power Co,WI,2007R,9,46,654,962,43,615,204,5784,110901,1,0,0,0,5873,112170,1167
