UTILITY CHARATERISTICS,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
2020,11,19390,"UGI Utilities, Inc",PA,Investor Owned,Final,"4,653.304","39,400.185","55,097","1,574.746","18,308.386","7,686",65.299,"1,923.514",98,0.000,0.000,0,"6,293","59,632","62,881"
2020,11,20334,Wellsborough Electric Co,PA,Investor Owned,Final,485.930,"3,344.751","5,119",240.574,"1,831.349","1,179",45.608,555.547,2,0.000,0.000,0,772,"5,732","6,300"
2020,11,20387,West Penn Power Company,PA,Investor Owned,Final,"41,104.380","408,920.376","492,353","6,919.373","75,473.843","65,559","2,314.800","56,014.294",388,0.000,0.000,0,"50,339","540,409","558,300"
2020,11,57313,SolarCity Corporation,PA,Behind the Meter,Final,418.520,"2,914.020","6,955",7.460,102.340,8,0.000,0.000,0,0.000,0.000,0,426,"3,016","6,963"
2020,11,59579,Sunnova,PA,Behind the Meter,Final,376.350,"1,694.811","2,564",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,376,"1,695","2,564"
2020,11,59580,"SunPower Capital, LLC",PA,Behind the Meter,Final,2.255,28.065,52,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,2,28,52
2020,11,59624,"Vivint Solar, Inc.",PA,Behind the Meter,Final,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
2020,11,59647,Sunrun Inc.,PA,Behind the Meter,Final,349.760,"1,922.360","4,236",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,350,"1,922","4,236"
2020,11,60981,"TerraForm US Energy Services, LLC",PA,Behind the Meter,Final,0.000,0.000,0,16.746,291.070,19,0.000,0.000,0,0.000,0.000,0,17,291,19
2020,11,61098,Longroad Energy,PA,Behind the Meter,Final,0.000,0.000,0,14.835,109.685,5,0.000,0.000,0,0.000,0.000,0,15,110,5
2020,11,61823,"Greenskies Renewable Energy, LLC",PA,Behind the Meter,Final,0.000,0.000,0,34.500,417.000,1,0.000,0.000,0,0.000,0.000,0,35,417,1
2020,11,88888,Total EPM,PA,,Final,"539,072.425","3,979,809.436","5,463,869","231,471.501","2,672,108.363","722,781","233,027.912","3,812,037.922","15,423","4,383.527","48,943.180",5,"1,007,955","10,512,899","6,202,078"
2020,11,0,Adjustment 2020,RI,,Final,"4,813.368","19,140.119","41,404","28,953.397","175,853.110","14,742","5,726.639","36,932.928",471,291.602,"1,327.215",1,"39,785","233,253","56,618"
2020,11,1857,Block Island Utility District,RI,Political Subdivision,Final,96.040,420.760,"1,611",128.210,345.800,366,0.000,0.000,0,0.000,0.000,0,224,767,"1,977"
2020,11,13214,The Narragansett Electric Co,RI,Investor Owned,Final,"45,981.111","195,482.035","398,154","11,568.195","77,592.015","43,444","1,391.582","7,411.505","1,086",0.000,0.000,0,"58,941","280,486","442,684"
2020,11,14537,Pascoag Utility District,RI,Municipal,Final,361.210,"2,484.920","4,311",42.530,263.400,532,183.320,"1,311.340",63,0.000,0.000,0,587,"4,060","4,906"
2020,11,57313,SolarCity Corporation,RI,Behind the Meter,Final,12.610,32.200,95,11.970,119.720,214,0.000,0.000,0,0.000,0.000,0,25,152,309
2020,11,59579,Sunnova,RI,Behind the Meter,Final,104.848,402.398,"1,067",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,105,402,"1,067"
2020,11,59624,"Vivint Solar, Inc.",RI,Behind the Meter,Final,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
2020,11,59647,Sunrun Inc.,RI,Behind the Meter,Final,79.929,222.864,682,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,80,223,682
2020,11,61823,"Greenskies Renewable Energy, LLC",RI,Behind the Meter,Final,0.000,0.000,0,1.200,9.000,1,0.000,0.000,0,0.000,0.000,0,1,9,1
2020,11,88888,Total EPM,RI,,Final,"51,449.116","218,185.296","447,324","40,705.502","254,183.045","59,299","7,301.541","45,655.773","1,620",291.602,"1,327.215",1,"99,748","519,351","508,244"
2020,11,0,Adjustment 2020,SC,,Final,"85,670.851","614,931.623","744,312","32,853.042","275,211.545","106,289","20,832.151","278,424.816",738,0.000,0.000,0,"139,356","1,168,568","851,339"
2020,11,1613,Berkeley Electric Coop Inc,SC,Cooperative,Final,"11,903.000","87,023.000","97,338","3,631.000","26,771.000","12,369","7,426.000","153,696.000",11,0.000,0.000,0,"22,960","267,490","109,718"
2020,11,3046,Duke Energy Progress - (NC),SC,Investor Owned,Final,"15,443.521","131,099.435","138,881","11,663.775","116,880.689","32,097","12,821.621","238,522.404",590,0.000,0.000,0,"39,929","486,503","171,568"
2020,11,5416,"Duke Energy Carolinas, LLC",SC,Investor Owned,Final,"50,335.101","455,445.006","521,656","32,511.689","409,489.332","99,169","40,274.307","897,597.602","1,506",0.000,0.000,0,"123,121","1,762,532","622,331"
2020,11,11118,Lockhart Power Co,SC,Investor Owned,Final,510.780,"3,812.451","3,910",197.835,"1,384.144","1,277",648.875,"8,758.440",8,0.000,0.000,0,"1,357","13,955","5,195"
2020,11,14398,Palmetto Electric Coop Inc,SC,Cooperative,Final,"7,754.750","64,393.013","64,661","4,094.601","36,312.777","11,034",660.580,"7,626.343",30,0.000,0.000,0,"12,510","108,332","75,725"
2020,11,17539,"Dominion Energy South Carolina, Inc",SC,Investor Owned,Final,"74,283.000","534,081.000","653,645","62,427.000","588,820.000","104,208","28,441.000","400,166.000",776,0.000,0.000,0,"165,151","1,523,067","758,629"
2020,11,17543,South Carolina Public Service Authority,SC,State,Final,"12,794.786","112,166.983","162,902","12,286.577","132,721.905","30,572","16,728.494","339,881.976",28,0.000,0.000,0,"41,810","584,771","193,502"
2020,11,59579,Sunnova,SC,Behind the Meter,Final,6.835,41.749,61,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,7,42,61
2020,11,59624,"Vivint Solar, Inc.",SC,Behind the Meter,Final,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
2020,11,59647,Sunrun Inc.,SC,Behind the Meter,Final,"1,000.571","4,522.179","8,001",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,"1,001","4,522","8,001"
2020,11,61823,"Greenskies Renewable Energy, LLC",SC,Behind the Meter,Final,0.000,0.000,0,28.600,230.900,1,0.000,0.000,0,0.000,0.000,0,29,231,1
2020,11,88888,Total EPM,SC,,Final,"259,703.195","2,007,516.439","2,395,367","159,694.119","1,587,822.292","397,016","127,833.028","2,324,673.581","3,687",0.000,0.000,0,"547,230","5,920,012","2,796,070"
2020,11,0,Adjustment 2020,SD,,Final,"12,335.779","104,736.305","86,360","6,763.609","66,323.337","13,201","2,920.513","35,402.159","2,055",0.000,0.000,0,"22,020","206,462","101,616"
2020,11,1769,"Black Hills Electric Coop, Inc",SD,Cooperative,Final,"1,383.210","10,099.774","8,476",340.178,"2,402.662","1,855",14.802,124.387,87,0.000,0.000,0,"1,738","12,627","10,418"
2020,11,2285,City of Brookings - (SD),SD,Municipal,Final,902.000,"7,628.000","9,737",326.000,"2,786.000","1,485","1,035.000","13,091.000",168,0.000,0.000,0,"2,263","23,505","11,390"
2020,11,3236,"Central Electric Coop, Inc - (SD)",SD,Cooperative,Final,"1,151.162","9,658.605","6,406",245.415,"2,168.118",662,"1,397.804","17,687.147",173,0.000,0.000,0,"2,794","29,514","7,241"
2020,11,11475,City of Madison - (SD),SD,Municipal,Final,281.000,"2,252.000","2,882",273.000,"2,788.000",423,244.000,"2,522.000",47,0.000,0.000,0,798,"7,562","3,352"
2020,11,12199,Montana-Dakota Utilities Co,SD,Investor Owned,Final,617.000,"5,922.000","6,443",514.000,"5,486.000","2,058",48.000,582.000,8,0.000,0.000,0,"1,179","11,990","8,509"
2020,11,12341,MidAmerican Energy Co,SD,Investor Owned,Final,359.268,"4,632.397","4,161",238.072,"3,762.212",979,579.618,"11,881.083",23,0.000,0.000,0,"1,177","20,276","5,163"
2020,11,13337,Nebraska Public Power District,SD,Political Subdivision,Final,124.605,"1,448.030","1,102",94.290,"1,513.298",224,0.000,0.000,0,0.000,0.000,0,219,"2,961","1,326"
2020,11,13750,"Northern Electric Coop, Inc",SD,Cooperative,Final,"1,248.030","13,162.025","5,372",411.816,"4,471.840",869,781.599,"9,619.845",240,0.000,0.000,0,"2,441","27,254","6,481"
2020,11,13781,Northern States Power Co - Minnesota,SD,Investor Owned,Final,"7,004.104","57,817.469","84,725","7,490.597","74,853.213","12,612","2,532.819","31,575.877",26,0.000,0.000,0,"17,028","164,247","97,363"
2020,11,13809,NorthWestern Energy - (SD),SD,Investor Owned,Final,"4,649.000","38,793.000","50,700","5,740.000","51,258.000","13,128","2,550.000","35,714.000",63,0.000,0.000,0,"12,939","125,765","63,891"
2020,11,14232,Otter Tail Power Co,SD,Investor Owned,Final,877.660,"9,056.162","8,837","1,756.632","25,753.113","2,867",0.000,0.000,0,0.000,0.000,0,"2,634","34,809","11,704"
2020,11,15040,City of Pierre - (SD),SD,Municipal,Final,420.218,"4,006.063","6,153",189.220,"1,619.497","1,036",394.829,"5,421.965",161,0.000,0.000,0,"1,004","11,048","7,350"
2020,11,16286,Rosebud Electric Coop Inc,SD,Cooperative,Final,610.000,"6,161.000","4,763",152.000,"1,692.000",760,0.200,1.000,7,0.000,0.000,0,762,"7,854","5,530"
2020,11,17267,Sioux Valley SW Elec Coop,SD,Cooperative,Final,"3,013.709","24,655.803","20,250",490.618,"3,325.929","2,167","2,468.493","29,199.072",498,0.000,0.000,0,"5,973","57,181","22,915"
2020,11,19293,Southeastern Electric Coop Inc - (SD),SD,Cooperative,Final,"2,252.003","19,514.118","17,019","1,202.432","12,832.091","2,269","1,779.592","23,607.848",260,0.000,0.000,0,"5,234","55,954","19,548"
2020,11,19545,"Black Hills Power, Inc. d/b/a",SD,Investor Owned,Final,"6,211.887","43,228.000","57,550","7,683.733","56,502.000","13,216","1,290.692","10,689.000",5,0.000,0.000,0,"15,186","110,419","70,771"
2020,11,19896,City of Volga - (SD),SD,Municipal,Final,110.387,855.935,986,13.650,107.489,132,334.173,"3,987.586",39,0.000,0.000,0,458,"4,951","1,157"
2020,11,20187,Watertown Municipal Utilities,SD,Municipal,Final,812.000,"9,124.000","10,752",789.000,"10,513.000","2,461",727.000,"11,979.000",103,0.000,0.000,0,"2,328","31,616","13,316"
2020,11,20401,West River Electric Assn Inc,SD,Cooperative,Final,"1,882.497","14,351.487","16,107",973.247,"7,523.325","1,990",155.592,"1,928.818",19,0.000,0.000,0,"3,011","23,804","18,116"
2020,11,27000,WAPA-- Western Area Power Administration,SD,Federal,Final,0.000,0.000,0,648.154,"27,362.391",19,1.251,24.475,3,0.000,0.000,0,649,"27,387",22
2020,11,88888,Total EPM,SD,,Final,"46,245.519","387,102.173","408,781","36,335.663","365,043.515","74,413","19,255.977","245,038.262","3,985",0.000,0.000,0,"101,837","997,184","487,179"
2020,11,0,Adjustment 2020,TN,,Final,"86,943.297","768,965.139","861,801","75,456.536","702,872.863","199,113","29,222.485","507,947.296",355,0.000,0.000,0,"191,622","1,979,785","1,061,269"
2020,11,727,Appalachian Electric Coop,TN,Cooperative,Final,"4,599.000","40,047.000","41,073","2,039.000","17,760.000","6,924",364.000,"6,225.000",7,0.000,0.000,0,"7,002","64,032","48,004"
2020,11,814,Entergy Arkansas LLC,TN,Investor Owned,Final,0.082,0.708,1,0.061,0.063,2,0.148,0.479,3,0.000,0.000,0,0,1,6
2020,11,2247,City of Bristol - (TN),TN,Municipal,Final,"2,574.000","27,025.000","29,073","2,328.000","21,485.000","4,770",563.000,"8,928.000",9,0.000,0.000,0,"5,465","57,438","33,852"
2020,11,3408,City of Chattanooga - (TN),TN,Municipal,Final,"14,064.000","126,775.000","153,621","16,570.000","157,995.000","25,303","5,069.000","96,882.000",67,0.000,0.000,0,"35,703","381,652","178,991"
2020,11,3704,City of Clarksville - (TN),TN,Municipal,Final,"6,342.000","53,700.000","65,600","4,176.000","37,551.000","8,585",307.000,"4,915.000",3,0.000,0.000,0,"10,825","96,166","74,188"
2020,11,3758,City of Cleveland - (TN),TN,Municipal,Final,"2,754.000","23,658.000","27,409","3,006.000","28,154.000","4,700","1,196.000","20,170.000",16,0.000,0.000,0,"6,956","71,982","32,125"
2020,11,3812,City of Clinton - (TN),TN,Municipal,Final,"2,888.000","25,249.000","25,552","1,481.000","12,954.000","4,608","1,115.000","19,021.000",10,0.000,0.000,0,"5,484","57,224","30,170"
2020,11,4624,Cumberland Elec Member Corp,TN,Cooperative,Final,"11,930.000","101,778.000","90,972","4,496.000","37,614.000","11,314","3,232.000","53,492.000",25,0.000,0.000,0,"19,658","192,884","102,311"
2020,11,5399,Duck River Elec Member Corp,TN,Cooperative,Final,"7,645.000","64,370.000","66,203","4,313.000","34,744.000","12,164","1,373.000","24,394.000",15,0.000,0.000,0,"13,331","123,508","78,382"
2020,11,7174,Gibson Electric Members Corp,TN,Cooperative,Final,"3,251.000","28,445.000","28,998","1,717.000","15,577.000","6,030",759.000,"13,446.000",7,0.000,0.000,0,"5,727","57,468","35,035"
2020,11,7625,City of Greeneville - (TN),TN,Municipal,Final,"3,113.000","30,220.000","31,297","2,369.000","21,847.000","7,494","1,369.000","25,709.000",17,0.000,0.000,0,"6,851","77,776","38,808"
2020,11,9777,Johnson City - (TN),TN,Municipal,Final,"7,339.000","64,290.000","68,542","5,499.000","52,567.000","11,345",732.000,"10,535.000",14,0.000,0.000,0,"13,570","127,392","79,901"
2020,11,10331,Kingsport Power Co,TN,Investor Owned,Final,"5,051.100","48,616.787","42,224","3,389.647","29,849.751","6,007","3,433.180","40,371.831",187,0.000,0.000,0,"11,874","118,838","48,418"
2020,11,10421,Knoxville Utilities Board,TN,Municipal,Final,"17,087.000","153,579.000","183,911","17,073.000","157,609.000","24,486","3,113.000","77,957.000",30,0.000,0.000,0,"37,273","389,145","208,427"
2020,11,10906,City of Lenoir - (TN),TN,Municipal,Final,"5,969.000","55,986.000","56,746","5,578.000","54,552.000","12,945",240.000,"3,698.000",6,0.000,0.000,0,"11,787","114,236","69,697"
2020,11,12293,City of Memphis - (TN),TN,Municipal,Final,"30,403.315","301,180.718","377,632","43,524.310","443,957.873","44,141","7,466.960","128,364.470",105,0.000,0.000,0,"81,395","873,503","421,878"
2020,11,12470,Middle Tennessee E M C,TN,Cooperative,Final,"27,313.000","260,969.000","271,940","21,288.000","209,904.000","38,330","3,524.000","66,357.000",41,0.000,0.000,0,"52,125","537,230","310,311"
2020,11,13216,Nashville Electric Service,TN,Municipal,Final,"35,384.000","290,912.000","373,213","44,351.000","407,741.000","44,124","5,310.000","86,238.000",63,0.000,0.000,0,"85,045","784,891","417,400"
2020,11,17564,South Kentucky Rural E C C,TN,Cooperative,Final,10.240,89.965,159,3.811,31.271,28,4.668,37.094,3,0.000,0.000,0,19,158,190
2020,11,17694,Southwest Tennessee E M C,TN,Cooperative,Final,"4,826.000","41,187.000","42,707","2,362.000","18,541.000","8,040",92.000,"1,378.000",1,0.000,0.000,0,"7,280","61,106","50,748"
2020,11,18642,Tennessee Valley Authority,TN,Federal,Final,0.000,0.000,0,"2,210.000","42,994.000",6,"16,689.000","458,835.000",17,0.000,0.000,0,"18,899","501,829",23
2020,11,19574,Upper Cumberland E M C,TN,Cooperative,Final,"4,561.000","40,066.000","43,219","2,454.000","21,332.000","7,924",670.000,"11,305.000",9,0.000,0.000,0,"7,685","72,703","51,152"
2020,11,19898,Volunteer Electric Coop,TN,Cooperative,Final,"10,443.000","97,548.000","99,402","5,132.000","46,942.000","20,684","1,283.000","23,278.000",13,0.000,0.000,0,"16,858","167,768","120,099"
2020,11,88888,Total EPM,TN,,Final,"294,490.034","2,644,657.317","2,981,295","270,816.365","2,574,574.821","509,067","87,127.441","1,689,484.170","1,023",0.000,0.000,0,"652,434","6,908,716","3,491,385"
2020,11,0,Adjustment 2020,TX,,Final,"985,807.779","8,085,409.374","9,648,922","666,056.875","8,723,144.467","1,255,418","446,218.673","9,150,942.065","261,096",916.701,"14,142.371",3,"2,099,000","25,973,638","11,165,439"
2020,11,5701,El Paso Electric Co,TX,Investor Owned,Final,"17,691.000","149,934.000","300,226","16,767.000","218,507.000","38,015","2,954.000","66,708.000",39,0.000,0.000,0,"37,412","435,149","338,280"
2020,11,13830,Nueces Electric Cooperative,TX,Cooperative,Final,"2,236.541","16,739.443","15,956",542.588,"4,618.200","1,929",43.283,"1,134.015",24,0.000,0.000,0,"2,822","22,492","17,909"
2020,11,16604,City of San Antonio - (TX),TX,Municipal,Final,"67,712.986","664,383.397","789,334","78,662.275","877,716.895","92,027","3,495.064","46,000.060",41,0.000,0.000,0,"149,870","1,588,100","881,402"
2020,11,17698,Southwestern Electric Power Co,TX,Investor Owned,Final,"12,097.525","120,980.555","153,025","13,393.162","141,853.352","30,527","13,370.128","207,795.224","4,156",0.000,0.000,0,"38,861","470,629","187,708"
2020,11,17718,Southwestern Public Service Co,TX,Investor Owned,Final,"17,720.703","171,724.957","215,435","20,353.341","271,026.991","57,782","20,753.428","610,222.611",148,0.000,0.000,0,"58,827","1,052,975","273,365"
2020,11,55937,Entergy Texas Inc.,TX,Investor Owned,Final,"44,948.056","414,794.000","415,224","31,157.197","370,844.000","52,367","33,570.809","633,658.000","5,764",0.000,0.000,0,"109,676","1,419,296","473,355"
2020,11,57313,SolarCity Corporation,TX,Behind the Meter,Final,618.100,"3,871.210","7,255",106.120,"1,182.530","1,271",0.000,0.000,0,0.000,0.000,0,724,"5,054","8,526"
2020,11,59579,Sunnova,TX,Behind the Meter,Final,263.227,"1,955.201","2,620",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,263,"1,955","2,620"
2020,11,59647,Sunrun Inc.,TX,Behind the Meter,Final,468.380,"2,126.025","3,193",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,468,"2,126","3,193"
2020,11,60981,"TerraForm US Energy Services, LLC",TX,Behind the Meter,Final,0.000,0.000,0,4.027,69.335,2,0.000,0.000,0,0.000,0.000,0,4,69,2
2020,11,88888,Total EPM,TX,,Final,"1,149,564.297","9,631,918.162","11,551,190","827,042.585","10,608,962.770","1,529,338","520,405.385","10,716,459.975","271,268",916.701,"14,142.371",3,"2,497,929","30,971,483","13,351,799"
2020,11,0,Adjustment 2020,UT,,Final,"11,219.033","115,975.679","163,703","8,688.135","99,953.010","23,076","2,224.678","34,316.490",586,0.000,0.028,0,"22,132","250,245","187,365"
2020,11,2010,City of Bountiful,UT,Municipal,Final,"1,122.000","10,367.000","15,542",661.000,"6,600.000","1,632",160.000,"2,129.000",1,0.000,0.000,0,"1,943","19,096","17,175"
2020,11,11135,City of Logan - (UT),UT,Municipal,Final,779.000,"7,566.000","17,486","1,299.000","14,481.000","2,258",573.000,"7,775.000",7,0.000,0.000,0,"2,651","29,822","19,751"
2020,11,12866,Moon Lake Electric Assn Inc,UT,Cooperative,Final,887.955,"11,049.981","12,727",575.552,"7,154.036","2,663","2,043.985","22,899.223","1,945",0.000,0.000,0,"3,507","41,103","17,335"
2020,11,13073,"Mt Wheeler Power, Inc",UT,Cooperative,Final,16.394,197.875,218,17.184,193.396,129,5.073,54.830,23,0.000,0.000,0,39,446,370
2020,11,13314,Navajo Tribal Utility Authority,UT,State,Final,89.000,711.000,"1,779",109.000,813.000,233,"1,054.000","21,623.000",1,0.000,0.000,0,"1,252","23,147","2,013"
2020,11,14354,PacifiCorp,UT,Investor Owned,Final,"57,960.975","565,885.853","865,114","56,418.367","716,997.547","94,031","37,087.265","690,821.153","8,051",428.241,"4,048.883",1,"151,895","1,977,753","967,197"
2020,11,15444,Provo City Corp,UT,Municipal,Final,"2,094.302","18,006.044","32,865","2,709.790","29,993.624","4,626",596.310,"8,793.600",1,0.000,0.000,0,"5,400","56,793","37,492"
2020,11,17845,City of Springville - (UT),UT,Municipal,Final,679.296,"6,244.017","11,436",850.214,"7,851.812","1,251",509.418,"6,299.475",2,0.000,0.000,0,"2,039","20,395","12,689"
2020,11,17874,City of St George,UT,Municipal,Final,"1,880.510","18,397.109","26,690","2,410.260","26,409.359","5,257",0.000,0.000,0,0.000,0.000,0,"4,291","44,806","31,947"
2020,11,18206,Strawberry Electric Serv Dist,UT,Political Subdivision,Final,377.912,"3,488.428","3,516",109.424,953.787,467,7.031,68.439,12,0.000,0.000,0,494,"4,511","3,995"
2020,11,20332,Wells Rural Electric Co,UT,Cooperative,Final,48.000,449.000,486,92.000,977.000,199,112.000,"1,890.000",3,0.000,0.000,0,252,"3,316",688
2020,11,22814,Raft Rural Elec Coop Inc,UT,Cooperative,Final,37.212,434.018,359,16.345,239.745,64,8.353,42.847,294,0.000,0.000,0,62,717,717
2020,11,27000,WAPA-- Western Area Power Administration,UT,Federal,Final,0.000,0.000,0,103.366,"3,895.502",5,2.265,20.812,1,0.000,0.000,0,106,"3,916",6
2020,11,57313,SolarCity Corporation,UT,Behind the Meter,Final,0.000,0.000,0,11.460,208.770,4,0.000,0.000,0,0.000,0.000,0,11,209,4
2020,11,59624,"Vivint Solar, Inc.",UT,Behind the Meter,Final,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
2020,11,59647,Sunrun Inc.,UT,Behind the Meter,Final,61.171,329.377,815,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,61,329,815
2020,11,88888,Total EPM,UT,,Final,"77,252.760","759,101.381","1,152,736","74,071.097","916,721.588","135,895","44,383.378","796,733.869","10,927",428.241,"4,048.911",1,"196,135","2,476,606","1,299,559"
2020,11,0,Adjustment 2020,VA,,Final,"51,537.851","401,826.403","479,954","43,433.454","543,494.425","60,290","25,467.795","445,405.049",464,-0.003,-0.007,0,"120,439","1,390,726","540,708"
2020,11,84,A & N Electric Coop,VA,Cooperative,Final,"3,012.588","22,142.347","31,747","1,502.502","12,984.313","4,371","1,009.983","12,306.400",7,0.000,0.000,0,"5,525","47,433","36,125"
2020,11,733,Appalachian Power Co,VA,Investor Owned,Final,"46,173.000","422,950.000","458,076","24,345.000","280,494.000","78,989","25,902.000","408,532.000","1,927",0.000,0.000,0,"96,420","1,111,976","538,992"
2020,11,10171,Kentucky Utilities Co,VA,Investor Owned,Final,"3,413.700","29,426.054","23,226","1,911.913","17,621.934","4,573",697.408,"6,488.362",64,0.000,0.000,0,"6,023","53,536","27,863"
2020,11,17066,Shenandoah Valley Elec Coop,VA,Cooperative,Final,"11,235.679","86,999.406","81,543","3,794.801","35,675.276","15,070","4,118.301","55,900.840",95,0.000,0.000,0,"19,149","178,576","96,708"
2020,11,19876,Virginia Electric & Power Co,VA,Investor Owned,Final,"239,995.803","2,126,225.000","2,289,970","226,969.189","3,182,990.161","262,494","28,369.002","544,735.000",550,"1,138.356","12,765.839",1,"496,472","5,866,716","2,553,015"
2020,11,19882,Virginia Tech Electric Service,VA,State,Final,480.451,"4,014.082","5,333","1,946.660","20,895.131","1,150",66.054,813.340,5,0.000,0.000,0,"2,493","25,723","6,488"
2020,11,40228,Rappahannock Electric Coop,VA,Cooperative,Final,"20,889.000","155,936.000","156,736","3,352.000","27,325.000","12,011","8,600.000","95,114.000",565,0.000,0.000,0,"32,841","278,375","169,312"
2020,11,57313,SolarCity Corporation,VA,Behind the Meter,Final,1.890,20.560,66,1.770,17.140,2,0.000,0.000,0,0.000,0.000,0,4,38,68
2020,11,88888,Total EPM,VA,,Final,"376,739.962","3,249,539.852","3,526,651","307,257.289","4,121,497.380","438,950","94,230.543","1,569,294.991","3,677","1,138.353","12,765.832",1,"779,366","8,953,098","3,969,279"
2020,11,0,Adjustment 2020,VT,,Final,"3,244.815","17,116.488","39,386","1,740.407","11,429.543","6,125","1,046.982","7,390.510",155,0.000,0.000,0,"6,032","35,937","45,666"
2020,11,2548,City of Burlington Electric - (VT),VT,Municipal,Final,"1,101.000","7,012.000","17,353","1,802.000","12,615.000","3,972",380.000,"5,164.000",9,0.000,0.000,0,"3,283","24,791","21,334"
2020,11,7601,Green Mountain Power Corp,VT,Investor Owned,Final,"25,475.000","127,279.000","223,209","18,183.000","107,904.000","44,558","10,238.000","93,549.000",71,0.000,0.000,0,"53,896","328,732","267,838"
2020,11,19791,"Vermont Electric Cooperative, Inc",VT,Cooperative,Final,"3,515.401","17,838.625","35,053","1,457.715","9,130.958","4,752",921.809,"8,185.089",16,0.000,0.000,0,"5,895","35,155","39,821"
2020,11,57313,SolarCity Corporation,VT,Behind the Meter,Final,95.000,303.790,"1,588",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,95,304,"1,588"
2020,11,59580,"SunPower Capital, LLC",VT,Behind the Meter,Final,30.889,103.453,348,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,31,103,348
2020,11,59624,"Vivint Solar, Inc.",VT,Behind the Meter,Final,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,0,0
2020,11,59647,Sunrun Inc.,VT,Behind the Meter,Final,106.381,216.998,892,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,106,217,892
2020,11,60025,Greenbacker Renewable Energy Corporation,VT,Behind the Meter,Final,0.000,0.000,0,38.295,217.840,6,0.000,0.000,0,0.000,0.000,0,38,218,6
2020,11,60981,"TerraForm US Energy Services, LLC",VT,Behind the Meter,Final,0.000,0.000,0,24.638,100.267,2,0.000,0.000,0,0.000,0.000,0,25,100,2
2020,11,88888,Total EPM,VT,,Final,"33,568.486","169,870.354","317,829","23,246.055","141,397.608","59,415","12,586.791","114,288.599",251,0.000,0.000,0,"69,401","425,557","377,495"
2020,11,0,Adjustment 2020,WA,,Final,"64,265.660","758,437.063","626,304","34,145.260","510,664.534","81,740","33,745.928","740,845.433","13,128",0.537,6.283,0,"132,157","2,009,953","721,172"
2020,11,1738,Bonneville Power Administration,WA,Federal,Final,0.000,0.000,0,"2,257.545","56,454.081",7,"1,252.878","42,380.114",3,0.000,0.000,0,"3,510","98,834",10
2020,11,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,Final,"22,364.000","244,990.000","199,807","7,949.000","101,471.000","18,909","3,383.000","58,249.000",28,0.000,0.000,0,"33,696","404,710","218,744"
2020,11,4442,PUD No 1 of Cowlitz County,WA,Political Subdivision,Final,"5,228.000","59,990.000","45,517","2,409.000","26,991.000","6,043","10,836.000","266,800.000",314,0.000,0.000,0,"18,473","353,781","51,874"
2020,11,10454,Kootenai Electric Cooperative,WA,Cooperative,Final,19.266,229.932,89,2.917,36.158,2,0.021,0.016,1,0.000,0.000,0,22,266,92
2020,11,14354,PacifiCorp,WA,Investor Owned,Final,"12,921.430","151,445.277","111,832","10,758.715","133,999.482","16,793","7,425.890","72,892.927","5,512",0.000,0.000,0,"31,106","358,338","134,137"
2020,11,15500,Puget Sound Energy Inc,WA,Investor Owned,Final,"120,943.857","1,094,597.414","1,045,661","76,319.643","710,459.353","139,189","10,255.744","104,007.871","3,275",39.102,350.100,1,"207,558","1,909,415","1,188,126"
2020,11,16868,City of Seattle - (WA),WA,Municipal,Final,"24,508.380","209,098.314","429,086","33,572.562","323,038.918","51,125","6,444.979","73,791.152",202,697.740,"7,001.453",3,"65,224","612,930","480,416"
2020,11,17470,PUD 1 of Snohomish County,WA,Political Subdivision,Final,"28,980.000","285,319.000","329,563","16,771.000","190,691.000","33,752","2,825.000","40,809.000",80,0.000,0.000,0,"48,576","516,819","363,395"
2020,11,18429,City of Tacoma - (WA),WA,Municipal,Final,"12,837.757","128,865.815","143,067","1,915.496","20,387.283","15,368","11,389.341","178,333.908","1,862",2.231,37.171,1,"26,145","327,624","160,298"
2020,11,20169,Avista Corp,WA,Investor Owned,Final,"23,671.131","238,944.762","233,232","17,567.108","157,410.124","26,121","4,500.245","68,412.328",844,0.000,0.000,0,"45,738","464,767","260,197"
