UTILITYID,UTILNAME,STATE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),RES_CONS ,COM_REV (Thousand $),COM_SALES (MwH),COM_CONS,IND_REV (Thousand $),IND_SALES (MwH),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MwH),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MwH),TOT_CONS
17718,Southwestern Public Service Co,KS,2003,10,41,572,1038,58,804,395,0,0,0,3,41,37,102,1417,1470
22500,Westar Energy Inc,KS,2003,10,12711,180658,303186,16675,322753,45320,6970,160160,1191,405,4887,,36761,668458,349697
88888,Total EPM,KS,2003,10,57398,747884,0,69959,1135633,0,39685,903748,0,,,0,167041,2787265,0
0,State Level Adjustment,KY,2003,10,39725,571455,0,33309,564084,0,20555,511309,0,,,0,80999,1389101,0
1594,Berea College,KY,2003,10,206,3780,3961,116,1915,669,273,5493,53,9,111,485,604,11299,5168
5748,Electric Energy Inc,KY,2003,10,,,,,,,4406,278888,1,,,,4406,278888,1
9964,Kenergy Corp,KY,2003,10,2745,45294,45079,951,16063,6195,18288,702960,27,204,3285,706,22188,767602,52007
10171,Kentucky Utilities Co,KY,2003,10,15452,308322,394770,14863,322815,75087,18914,530080,1976,5314,117616,8458,54543,1278833,480291
11249,Louisville Gas and Electric Company,KY,2003,10,10283,204599,337772,14700,283401,40818,9793,256209,410,5072,103964,5812,39848,848173,384812
14724,Pennyrile Rural Electric Coop,KY,2003,10,2596,33336,34830,1595,19534,9047,930,13813,26,103,1253,180,5224,67936,44083
17564,South Kentucky Rural  Electric Coop,KY,2003,10,2743,41742,54897,303,4379,3472,1205,23244,387,39,589,697,4290,69954,59453
18642,Tennessee Valley Authority,KY,2003,10,,,,,,,27540,1168319,18,119,2303,4,27659,1170622,22
19446,"Union Light, Heat & Power Co",KY,2003,10,5859,89385,114325,6128,103326,12652,3196,66536,396,1464,26129,1405,16647,285376,128778
20130,Warren Rural Elec Coop Corp,KY,2003,10,3415,45234,45913,1795,22546,8014,2414,43617,44,183,1489,454,7807,112886,54425
22053,Kentucky Power Co,KY,2003,10,6197,106387,144406,4966,88151,28029,8323,259176,1428,82,1009,445,19568,454723,174308
88888,Total EPM,KY,2003,10,89221,1449534,0,78726,1426214,0,115837,3859644,0,,,0,283783,6735393,0
0,State Level Adjustment,LA,2003,10,30700,502710,0,32565,480275,0,5426,95263,0,,,0,51821,851765,0
3265,Cleco Power LLC,LA,2003,10,23309,259353,219292,11869,150085,31956,13203,243228,712,4194,52751,6253,52575,705417,258213
7806,Entergy Gulf States Inc,LA,2003,10,37313,418328,295558,33437,415677,43571,47530,774226,3658,1473,15501,1434,119753,1623732,344221
11241,Entergy Louisiana Inc,LA,2003,10,70531,812439,571553,46479,557003,71936,67134,1150290,7586,3186,37868,4966,187330,2557600,656041
13478,Entergy New Orleans Inc,LA,2003,10,17099,195704,170766,15801,210485,16302,2760,40412,1183,7827,117378,1812,43487,563979,190063
17698,Southwestern Electric Power Co,LA,2003,10,11659,157793,148076,9993,177008,17628,3479,75085,1937,209,3256,102,25340,413142,167743
88888,Total EPM,LA,2003,10,190611,2346327,0,150144,1990533,0,139532,2378504,0,,,0,480306,6715635,0
0,State Level Adjustment,MA,2003,10,24015,225239,0,88887,750649,0,43295,500719,0,,,0,153911,1478298,0
1998,Boston Edison Co,MA,2003,10,40473,286979,591134,55639,497155,91419,5480,54411,1515,1332,10970,6158,102924,849515,690226
2886,Cambridge Electric Light Co,MA,2003,10,1905,14304,39411,9688,105143,7638,209,2209,46,145,758,340,11947,122414,47435
4089,Commonwealth Electric Co,MA,2003,10,19113,128853,254379,12786,101675,35959,1567,14968,170,152,866,859,33618,246362,291367
6374,Fitchburg Gas & Elec Light Co,MA,2003,10,1672,12225,23607,1061,7945,3232,784,5045,32,83,423,613,3600,25638,27484
8774,Holyoke City of,MA,2003,10,805,7318,14240,1384,12976,2097,477,6516,114,242,2163,557,2908,28973,17008
11804,Massachusetts Electric Co,MA,2003,10,66333,605331,1057482,52930,515458,126882,15994,172079,4456,752,3755,816,136009,1296623,1189636
13206,Nantucket Electric Co,MA,2003,10,698,5944,10109,450,3498,1260,,,,5,22,3,1153,9464,11372
15748,Reading Town of,MA,2003,10,1776,16631,24115,,,,3220,36542,2682,283,2792,434,5279,55965,27231
20455,Western Massachusetts Elec Co,MA,2003,10,12270,106472,183959,9506,95468,17572,4830,58894,799,401,2427,659,27007,263261,202989
88888,Total EPM,MA,2003,10,169060,1409296,0,232331,2089967,0,75856,851383,0,,,0,478356,4376513,0
0,State Level Adjustment,MD,2003,10,19558,262134,0,27600,397620,0,45763,1213461,0,,,0,93990,1895969,0
1167,Baltimore Gas & Electric Co,MD,2003,10,62259,786327,1060398,18042,229577,107101,47715,700700,8743,1507,10706,377,129523,1727310,1176619
5027,Conectiv,MD,2003,10,10666,127284,163519,8900,118920,23393,2277,39132,272,118,688,262,21961,286024,187446
15263,The Potomac Edison Co,MD,2003,10,13970,200572,200958,9383,144049,24876,13872,387853,2712,302,1291,344,37527,733765,228890
15270,Potomac Electric Power Co,MD,2003,10,18490,244940,385148,28594,446353,35596,0,0,0,302,3719,84,47386,695012,420828
88888,Total EPM,MD,2003,10,124943,1621257,0,92519,1336519,0,109627,2341146,0,,,0,330387,5338080,0
0,State Level Adjustment,ME,2003,10,39889,343038,0,32289,283644,0,17662,309776,0,,,0,89836,936442,0
3266,Central Maine Power Co,ME,2003,10,1,8,27,1,15,6,,,,,,1,2,23,34
5609,Eastern Maine Electric Coop,ME,2003,10,,,,,,,2,0,1,,,,2,0,1
11477,Town of Madison (ME),ME,2003,10,125,1121,2118,36,341,331,1427,21078,19,4,15,21,1592,22555,2489
88888,Total EPM,ME,2003,10,40015,344167,0,32326,284000,0,19091,330854,0,,,0,91432,959020,0
0,State Level Adjustment,MI,2003,10,19654,263050,0,34151,555991,0,52079,893333,0,,,0,98891,1650584,0
392,Alpena Power Co,MI,2003,10,621,7018,13561,683,8978,3778,429,11033,5,,,,1733,27029,17344
4254,Consumers Energy Co,MI,2003,10,66180,892463,1532038,69744,922551,203453,51320,955561,8765,2122,20500,1929,189366,2791075,1746185
5109,Detroit Edison Co,MI,2003,10,99542,1117173,1952283,111986,1313400,180320,50705,988088,776,4050,34846,1990,266283,3453507,2135369
5659,Edison Sault Electric Co,MI,2003,10,695,12924,18860,1270,22183,3565,632,19216,4,20,204,38,2617,54527,22467
9324,Indiana Michigan Power Co,MI,2003,10,4089,76713,106388,3809,59088,15767,4408,95576,1110,112,1086,337,12418,232463,123602
10704,Lansing City of,MI,2003,10,3205,44220,83375,6290,97749,13219,2612,53014,327,568,4507,1970,12675,199490,98891
13780,Northern States Power Co,MI,2003,10,312,4201,7925,174,2523,1200,201,3950,35,18,149,55,705,10823,9215
19578,Upper Peninsula Power Co,MI,2003,10,2394,20374,45535,1984,21021,5597,987,18143,13,82,530,281,5447,60068,51426
20847,Wisconsin Electric Power Co,MI,2003,10,1460,14057,23949,1066,11543,2895,8819,245055,13,35,195,66,11380,270850,26923
20860,Wisconsin Public Service Corp,MI,2003,10,353,4842,7973,232,3528,911,585,16979,23,9,74,28,1179,25423,8935
88888,Total EPM,MI,2003,10,198505,2457035,0,231389,3018555,0,172777,3299948,0,,,0,602694,8775839,0
0,State Level Adjustment,MN,2003,10,38129,530115,0,23141,353387,0,16027,368602,0,,,0,74131,1214096,0
689,Anoka Electric Coop,MN,2003,10,6332,79684,101042,3285,52706,6880,538,10609,313,64,1162,283,10219,144161,108518
5574,East Central Energy,MN,2003,10,2738,32085,44419,1164,16887,3363,357,8410,18,19,158,73,4278,57540,47873
9417,Interstate Power and Light Co,MN,2003,10,2167,21546,35888,1067,12834,6585,1854,27526,242,184,2397,342,5272,64303,43057
12647,"ALLETE, Inc.",MN,2003,10,4468,67455,114021,5342,89549,19464,18632,519319,475,394,6389,682,28836,682712,134642
13781,Northern States Power Co,MN,2003,10,46767,620010,1042079,56606,1033465,119681,31299,756375,617,2039,22799,4827,136711,2432649,1167204
13815,Northwestern Wisconsin Elec Co,MN,2003,10,2,22,56,2,17,20,0,0,0,0,0,0,4,39,76
14232,Otter Tail Power Co,MN,2003,10,2731,36430,46411,4930,82133,11343,1535,37166,9,197,2567,361,9393,158296,58124
16181,Rochester Public Utilities,MN,2003,10,1735,19906,39050,2344,32516,4063,2011,36498,23,145,1424,4,6235,90344,43140
17267,Sioux Valley Energy,MN,2003,10,377,5222,2723,11,136,32,122,2290,56,,,,510,7648,2811
20996,Wright-Hennepin Coop Elec Assn,MN,2003,10,2241,29177,34451,1172,18988,1668,288,5459,7,35,260,1783,3736,53884,37909
25177,Dakota Electric Association,MN,2003,10,4474,63358,86502,1555,24025,5171,1415,42571,658,90,852,269,7534,130806,92600
88888,Total EPM,MN,2003,10,112161,1505010,0,100619,1716643,0,74078,1814825,0,,,0,286859,5036478,0
0,State Level Adjustment,MO,2003,10,47610,633014,0,24710,389365,0,17353,399100,0,,,0,85223,1352588,0
3093,Carroll Electric Coop Corp,MO,2003,10,395,5572,9208,68,1242,713,0,0,0,1,10,10,464,6824,9931
4675,Cuivre River Electric Coop Inc,MO,2003,10,3045,44272,46016,638,13473,2759,,,,47,262,338,3730,58007,49113
5860,Empire District Electric Co,MO,2003,10,6464,81925,113893,6660,103123,20273,3420,78445,290,533,7137,1412,17077,270630,135868
9231,Independence City of,MO,2003,10,2186,24727,49787,3208,44233,4894,238,4165,13,86,860,60,5718,73985,54754
10000,Kansas City Power & Light Co,MO,2003,10,10954,154658,233818,17873,313037,30527,6654,156412,1198,337,5497,56,35818,629604,265599
12698,Aquila Inc,MO,2003,10,11020,169401,250520,9105,193558,34476,4119,124074,284,2137,40231,2921,26381,527264,288201
17833,City Utilities of Springfield,MO,2003,10,3101,55960,84797,5056,111409,12989,1751,45270,278,176,3679,1,10084,216318,98065
19436,Union Electric Co,MO,2003,10,45908,719473,1025713,56754,1148239,151955,23102,512317,5425,1133,11215,1432,126897,2391244,1184525
88888,Total EPM,MO,2003,10,130683,1889002,0,124072,2317679,0,56637,1319783,0,,,0,311392,5526464,0
0,State Level Adjustment,MS,2003,10,30507,473040,0,23468,335846,0,15119,307613,0,,,0,65262,1077625,0
3841,Coast Electric Power Assn,MS,2003,10,5689,72277,61455,1533,20425,5050,777,16662,9,233,1977,277,8232,111341,66791
6641,4-County Electric Power Assn,MS,2003,10,3154,39344,34426,1363,15942,7156,900,16928,22,161,1281,172,5578,73495,41776
12685,Entergy Mississippi Inc,MS,2003,10,32857,389884,349238,29836,398197,58681,15066,275623,4082,2866,30807,4002,80625,1094511,416003
12686,Mississippi Power Co,MS,2003,10,11383,146678,159275,13966,237675,33162,12283,357511,500,414,3336,107,38046,745200,193044
17252,Singing River Elec Pwr Assn,MS,2003,10,5201,68649,55760,1694,24119,6162,350,6557,11,31,214,69,7276,99539,62002
17647,Southern Pine Elec Power Assn,MS,2003,10,4784,60390,58117,1538,20452,3531,2680,55445,17,15,75,21,9017,136362,61686
18642,Tennessee Valley Authority,MS,2003,10,,,,,,,8070,278115,7,,,,8070,278115,7
19273,Tupelo City of,MS,2003,10,705,10914,10765,1613,24075,4373,896,18121,15,112,1184,17,3326,54294,15170
88888,Total EPM,MS,2003,10,94280,1261176,0,75011,1076731,0,56141,1332575,0,,,0,225432,3670482,0
0,State Level Adjustment,MT,2003,10,4998,63363,0,6082,84088,0,8975,251136,0,,,0,18767,391355,0
1738,Bonneville Power Admin,MT,2003,10,,,,,,,1499,48425,1,,,,1499,48425,1
6395,Flathead Electric Coop Inc,MT,2003,10,2776,33391,45047,2094,29086,8257,1425,28702,409,48,307,2176,6343,91486,55889
12199,MDU Resources Group Inc,MT,2003,10,777,10447,18632,957,17324,4565,1046,24910,140,71,1301,263,2851,53982,23600
12825,NorthWestern Energy LLC,MT,2003,10,11781,143262,245062,15613,210166,53407,1894,34396,1787,1121,5058,3814,30409,392882,304070
19156,Powder River Energy Corporation,MT,2003,10,17,137,91,24,365,75,377,5426,2,0,0,0,418,5928,168
19545,Black Hills Power Inc,MT,2003,10,,3,13,1,14,19,29,662,2,,,,30,679,34
19603,USBIA-Mission Valley Power,MT,2003,10,554,10102,13132,415,7119,2878,46,982,1,19,154,2772,1034,18357,18783
20169,Avista Corp,MT,2003,10,,5,9,,1,1,,,,,4,7,,10,17
20997,Yellowstone Valley Elec Co-op Inc.,MT,2003,10,751,9703,12823,196,2959,1113,0,0,0,29,408,178,976,13070,14114
88888,Total EPM,MT,2003,10,21654,270413,0,25382,351122,0,15291,394639,0,,,0,62327,1016174,0
0,State Level Adjustment,NC,2003,10,88270,913383,0,63196,771606,0,16666,308605,0,,,0,158887,1853308,0
3046,Progress Energy Carolinas,NC,2003,10,73236,798346,975281,58914,855927,171565,40043,769717,3736,6555,110682,2283,178748,2534672,1152865
5416,Duke Power Co,NC,2003,10,88566,1078401,1427767,99793,1618852,229745,61519,1270587,5806,1308,11344,8678,251186,3979184,1671996
6235,Fayetteville Public Works Comm,NC,2003,10,4123,53992,63296,3713,61077,7086,1520,33362,27,423,6536,32697,9779,154967,103106
9837,Jones-Onslow Elec Member Corp,NC,2003,10,4052,40923,48539,1924,16619,4157,,,,,,,5976,57542,52696
16496,Rutherford Elec Member Corp,NC,2003,10,4774,52518,58402,788,9122,3694,465,12202,29,23,295,70,6050,74137,62195
18642,Tennessee Valley Authority,NC,2003,10,,,,,,,13,364,4,,,,13,364,4
19876,Virginia Electric & Power Co,NC,2003,10,7350,85641,96084,3987,58084,15296,5310,141961,79,865,11253,2263,17512,296939,113722
24889,Brunswick Electric Member Corp,NC,2003,10,5464,52394,64576,1175,14713,1587,,,,71,177,284,6710,67284,66447
88888,Total EPM,NC,2003,10,275835,3075598,0,233490,3406000,0,125536,2536798,0,,,0,634861,9018397,0
0,State Level Adjustment,ND,2003,10,2013,29005,0,2565,54095,0,3914,113204,0,,,0,6698,163358,0
4717,Dakota Valley Elec Coop Inc,ND,2003,10,605,7455,5027,260,4105,427,884,27878,3,13,129,370,1762,39567,5827
12087,McKenzie Electric Coop Inc,ND,2003,10,291,4635,4086,510,6216,1008,517,11981,7,,,,1318,22832,5101
12090,"McLean Electric Coop, Inc",ND,2003,10,198,2294,2710,44,550,226,28,744,1,29,408,36,299,3996,2973
12199,MDU Resources Group Inc,ND,2003,10,2628,37001,60114,3576,56682,9768,546,10566,167,287,5285,1262,7037,109534,71311
12301,Nodak Electric Coop Inc,ND,2003,10,1499,21868,15604,25,784,7,1020,21866,371,311,6465,115,2855,50983,16097
13196,Northern Plains Electric Coop,ND,2003,10,826,10763,9198,243,3378,1127,237,5483,10,34,395,438,1340,20019,10773
13694,"North Central Elec Coop, Inc",ND,2003,10,375,5436,5345,421,5772,1463,27,490,4,51,725,347,874,12423,7159
13781,Northern States Power Co,ND,2003,10,3380,50939,73662,4675,83083,11524,1222,27098,27,153,2151,277,9430,163271,85490
14088,Oliver-Mercer Elec Coop Inc,ND,2003,10,197,2847,2488,69,994,527,496,9535,4,79,1114,909,841,14490,3928
14232,Otter Tail Power Co,ND,2003,10,2445,36011,44277,4076,72499,11946,222,5101,2,153,2334,515,6896,115945,56740
19790,Verendrye Electric Coop Inc,ND,2003,10,607,7589,8940,411,6119,1164,196,4300,8,229,6926,52,1443,24934,10164
20395,West Plains Electric Coop Inc,ND,2003,10,242,3363,4315,68,978,863,661,9819,728,1,19,9,972,14179,5915
20413,Mountrail-Williams Elec Coop,ND,2003,10,303,3682,5443,224,2640,1189,298,6010,170,33,410,134,858,12742,6936
24949,Cass County Elec Coop Inc,ND,2003,10,1936,27183,22016,1269,20770,2378,224,4431,18,421,6585,443,3850,58969,24855
88888,Total EPM,ND,2003,10,17545,250071,0,18436,318665,0,10492,258506,0,,,0,46473,827242,0
0,State Level Adjustment,NE,2003,10,11486,158514,0,14455,229682,0,7990,148379,0,,,0,30573,486067,0
4373,Cornhusker Public Power Dist,NE,2003,10,831,12906,6624,211,4270,312,160,4092,1671,14,297,16,1216,21565,8623
4911,Dawson Power District,NE,2003,10,786,13229,14793,274,4914,1340,1499,6744,4819,8,91,17,2567,24978,20969
6779,Freemont City of,NE,2003,10,473,9553,11747,177,3352,1459,794,19609,460,9,111,448,1453,32625,14114
8245,Hastings City of,NE,2003,10,437,6284,10399,409,6787,1954,768,20578,51,63,1364,187,1677,35013,12591
11018,Lincoln Electric System,NE,2003,10,3612,64674,103271,3783,86359,14076,1848,47425,226,1092,24589,1403,10335,223047,118976
11251,Loup River Public Power Dist,NE,2003,10,843,11925,14152,541,10211,2775,1537,51002,447,176,2837,449,3097,75975,17823
13337,Nebraska Public Power District,NE,2003,10,5086,45576,68327,5034,69049,14893,3026,88099,734,812,12412,2235,13958,215136,86189
13664,Norris Public Power District,NE,2003,10,1101,17025,13000,309,4279,3114,915,22544,1113,15,138,132,2340,43986,17359
14127,Omaha Public Power District,NE,2003,10,10059,167943,271932,14208,275503,38771,8129,233347,132,1132,8033,443,33528,684826,311278
17642,Southern Public Power District,NE,2003,10,1042,14451,14813,158,2090,2112,1278,35460,8235,0,0,0,2478,52001,25160
40606,Grand Island City of,NE,2003,10,766,12284,19018,700,11641,3228,982,22201,76,37,636,720,2485,46762,23042
88888,Total EPM,NE,2003,10,36522,534364,0,40259,708137,0,28926,699480,0,,,0,105707,1941981,0
0,State Level Adjustment,NH,2003,10,317,2989,0,1902,20344,0,2786,22331,0,,,0,3522,34374,0
4184,Connecticut Valley Elec Co,NH,2003,10,667,4410,9226,767,6172,1564,189,2147,3,17,71,15,1640,12800,10808
13441,New Hampshire Elec Coop Inc,NH,2003,10,4331,29502,64371,2234,17046,9601,192,1837,11,27,126,91,6784,48511,74074
15472,Public Service Co of NH,NH,2003,10,25641,209443,393409,26835,258372,64346,14337,150271,2768,420,2170,525,67233,620256,461048
24590,Unitil Energy Systems,NH,2003,10,3756,33356,60430,2601,23076,9239,2575,26710,129,968,8671,2670,9900,91813,72468
26510,Granite State Electric Co,NH,2003,10,2217,20268,33142,2822,30236,5940,510,5612,216,51,252,51,5600,56368,39349
88888,Total EPM,NH,2003,10,36929,299968,0,37161,355246,0,20589,208908,0,,,0,94679,864122,0
0,State Level Adjustment,NJ,2003,10,11244,115764,0,55681,702662,0,59082,641056,0,,,0,119562,1431872,0
963,Atlantic City Electric Co,NJ,2003,10,33165,276489,456623,27984,266337,61043,4291,46643,991,871,4411,512,66311,593880,519169
9726,Jersey Central Power & Lt Co,NJ,2003,10,38872,519401,815235,41446,479723,112860,5369,85702,2544,1577,7259,1366,87264,1092085,932005
15477,Public Service Elec & Gas Co,NJ,2003,10,99662,847094,1754221,127585,1423363,241517,22785,263306,8121,5090,32966,8635,255122,2566729,2012494
16213,Rockland Electric Co,NJ,2003,10,4958,46780,62289,5028,49928,8675,308,3216,112,73,634,27,10367,100558,71103
88888,Total EPM,NJ,2003,10,187901,1805528,0,257724,2922013,0,91835,1039923,0,,,0,538626,5785124,0
0,State Level Adjustment,NM,2003,10,10302,101514,0,17348,226328,0,10121,190473,0,,,0,32691,447202,0
3287,"Central Valley Elec Coop, Inc",NM,2003,10,274,3628,4696,560,7211,5256,2349,46059,1444,,,,3183,56898,11396
5701,El Paso Electric Co,NM,2003,10,4330,39191,66830,3523,37941,7906,464,7614,26,2524,31495,1275,10841,116241,76037
9699,"Jemez Mountains Elec Coop, Inc",NM,2003,10,991,10684,26309,743,9198,3206,80,1240,5,47,483,134,1861,21605,29654
15473,Public Service Co of NM,NM,2003,10,14654,177669,355906,20878,287423,42259,5196,106434,294,1110,18923,945,41838,590449,399404
17718,Southwestern Public Service Co,NM,2003,10,4183,62436,84884,5685,104431,19375,4221,94147,45,685,11971,1429,14774,272985,105733
22690,Roosevelt County Elec Coop Inc,NM,2003,10,179,2455,3467,80,945,767,271,4182,133,492,6542,1373,1022,14124,5740
40051,Texas-New Mexico Power Co,NM,2003,10,2439,19122,41421,2702,20851,6439,2791,38952,11,223,1699,67,8155,80624,47938
88888,Total EPM,NM,2003,10,37352,416699,0,51519,694328,0,25493,489101,0,,,0,114365,1600128,0
0,State Level Adjustment,NV,2003,10,1181,16304,0,3660,53526,0,1383,23419,0,,,0,3156,48300,0
2008,City of Boulder,NV,2003,10,397,8944,6583,256,4088,877,,,,,,,653,13032,7460
4356,Colorado River Comm of Nevada,NV,2003,10,,,,4703,69666,2,1942,57811,5,,,,6645,127477,7
13073,"Mt Wheeler Power, Inc",NV,2003,10,237,2729,4586,95,1075,1082,306,4080,91,379,5244,657,1017,13128,6416
13407,Nevada Power Co,NV,2003,10,51408,588192,605601,29387,325424,79459,42928,566412,1348,2445,38569,70,126168,1518597,686478
17166,Sierra Pacific Power Co,NV,2003,10,14696,140298,247605,23292,244399,37842,23522,315879,103,242,1098,111,61752,701674,285661
18260,Surprise Valley Electrification Corp,NV,2003,10,,,,5,79,3,,,,,,,5,79,3
19840,"Valley Electric Assn, Inc",NV,2003,10,1375,16159,14344,847,10918,1903,186,2790,209,,,,2408,29867,16456
20332,Wells Rural Electric Co,NV,2003,10,261,2801,4023,231,4242,747,1733,47903,83,3,38,21,2228,54984,4874
22814,Raft Rural Elec Coop Inc,NV,2003,10,67,1025,1551,114,2884,241,16,32,13,,,,197,3941,1805
88888,Total EPM,NV,2003,10,69622,776452,0,62590,716301,0,72016,1018326,0,,,0,204229,2511079,0
0,State Level Adjustment,NY,2003,10,34375,323360,0,322508,2484969,0,68483,1167526,0,,,0,424413,4009137,0
3249,Central Hudson Gas & Elec Corp,NY,2003,10,17669,151903,242637,9260,118256,35374,2509,39516,1014,2678,33291,8584,32116,342966,287609
4226,Consolidated Edison Co-NY Inc,NY,2003,10,185305,948930,2693538,232987,1381233,445732,4639,30102,278,1974,12577,1071,424905,2372842,3140619
5877,Energetix,NY,2003,10,2821,29419,37988,8424,96002,7835,1093,12458,1017,,,,12338,137879,46840
6369,Fishers Island Utility Co Inc,NY,2003,10,89,323,603,33,124,160,,,,7,27,2,129,474,765
11171,Long Island Power Authority,NY,2003,10,105123,702371,972116,97681,696698,112337,,,,3819,34571,5077,206623,1433640,1089530
13511,New York State Elec & Gas Corp,NY,2003,10,48924,379227,709818,20302,173441,84710,11627,174897,2216,7258,70495,8977,88111,798060,805721
13573,Niagara Mohawk Power Corp.,NY,2003,10,92865,720729,1351497,72856,624489,135566,26956,201918,1174,3432,14174,4839,196109,1561310,1493076
14154,Orange & Rockland Utils Inc,NY,2003,10,9794,66490,132596,10293,91915,21175,1526,19889,83,1017,8754,279,22630,187048,154133
14711,Pennsylvania Electric Co,NY,2003,10,216,2243,3328,128,1302,425,73,982,11,3,14,3,420,4541,3767
16183,Rochester Gas & Electric Corp,NY,2003,10,18175,169182,278823,9145,93984,24874,5947,85829,687,2316,19918,4350,35583,368913,308734
88888,Total EPM,NY,2003,10,515356,3494177,0,783617,5762413,0,122853,1733117,0,,,0,1443377,11216810,0
0,State Level Adjustment,OH,2003,10,88796,948897,0,111936,1332654,0,69581,1279751,0,,,0,252243,3221319,0
3542,Cincinnati Gas & Electric Co,OH,2003,10,32367,449406,570394,24688,330687,63741,17113,376702,2225,6596,118405,5423,80764,1275200,641783
3755,Cleveland Electric Illum Co,OH,2003,10,6736,91207,242139,15053,180320,29037,34735,616304,1657,1589,13260,286,58113,901091,273119
4062,Columbus Southern Power Co,OH,2003,10,32352,416501,621634,39482,631548,70799,12419,253187,2778,1616,42861,295,85869,1344097,695506
4922,Dayton Power & Light Co,OH,2003,10,24983,316169,449737,15771,239495,46861,6638,154252,1580,6315,138713,6261,53707,848629,504439
12796,Monongahela Power Co,OH,2003,10,1503,22052,24827,959,14925,3325,3005,102253,913,30,178,27,5497,139408,29092
13998,Ohio Edison Co,OH,2003,10,51776,494583,638228,38562,386593,74190,30717,520794,650,600,13791,1639,121655,1415761,714707
14006,Ohio Power Co,OH,2003,10,34889,503658,603410,28778,496067,88311,48319,1312790,7611,748,8181,2619,112734,2320696,701951
14015,Ohio Valley Electric Corp,OH,2003,10,,,,,,,781,17485,1,,,,781,17485,1
18997,The Toledo Edison Co,OH,2003,10,9784,95654,171550,13758,133596,20096,14664,378807,180,600,4998,453,38806,613055,192279
88888,Total EPM,OH,2003,10,283186,3338127,0,288987,3745885,0,237972,5012325,0,,,0,810169,12096741,0
0,State Level Adjustment,OK,2003,10,26911,353587,0,33315,526420,0,9263,210134,0,,,0,49496,735860,0
817,Arkansas Valley Elec Coop Corp,OK,2003,10,246,3666,3724,74,1198,370,,,,12,187,103,332,5051,4197
5860,Empire District Electric Co,OK,2003,10,221,2919,4433,171,2071,886,201,3619,16,20,233,78,613,8842,5413
13734,"Northeast Oklahoma Electric Coop, In",OK,2003,10,2313,28733,32344,719,9104,3831,43,631,5,,,,3075,38468,36180
14062,Oklahoma Electric Coop Inc,OK,2003,10,3405,37793,36996,988,12028,2950,253,4624,24,9,41,126,4655,54486,40096
14063,Oklahoma Gas & Electric Co,OK,2003,10,24975,353117,569401,25369,384553,71833,23896,508634,8541,12264,220473,12438,86504,1466777,662213
15474,Public Service Co of Oklahoma,OK,2003,10,27746,375328,434560,22776,361351,53580,19296,401404,7037,7756,132028,8612,77574,1270111,503789
17718,Southwestern Public Service Co,OK,2003,10,319,4162,7142,489,7418,2114,318,7706,2,-70,1298,291,1056,20584,9549
19785,Verdigris Valley Elec Coop Inc,OK,2003,10,1738,24091,26091,265,3074,3308,222,2974,426,1,21,24,2226,30160,29849
88888,Total EPM,OK,2003,10,87874,1183396,0,84166,1307217,0,53492,1139726,0,,,0,225531,3630339,0
0,State Level Adjustment,OR,2003,10,19049,283477,0,14200,218254,0,13180,294574,0,,,0,44798,784595,0
1738,Bonneville Power Admin,OR,2003,10,,,,,,,9,240,1,0,0,0,9,240,1
6022,Eugene City of,OR,2003,10,4645,66254,73434,4695,76543,8666,2803,59377,5,180,2791,10,12323,204965,82115
9191,Idaho Power Co,OR,2003,10,653,12569,13058,554,11408,3191,681,23745,1485,9,73,21,1897,47795,17755
14354,PacifiCorp,OR,2003,10,21488,349038,431317,20268,361078,70262,11082,279877,10192,351,1608,614,53189,991601,512385
15248,Portland General Electric Co,OR,2003,10,38188,473728,661152,39671,575306,93350,17475,312285,252,1176,8509,246,96510,1369828,755000
18260,Surprise Valley Electrification Corp,OR,2003,10,67,904,1038,23,321,293,54,537,220,1,2,1,145,1764,1552
88888,Total EPM,OR,2003,10,84090,1185970,0,79411,1242910,0,45284,970635,0,,,0,208871,3400788,0
0,State Level Adjustment,PA,2003,10,35520,324085,0,62573,491901,0,16041,429783,0,,,0,106831,1198441,0
3597,Citizens Electric Co,PA,2003,10,327,4427,5404,196,2231,1015,327,4816,37,5,42,49,855,11516,6505
5487,Dusquene Light Co,PA,2003,10,20080,196379,392809,23660,342461,46388,10502,213297,953,1064,5399,1054,55306,757536,441204
12390,Metropolitan Edison Co,PA,2003,10,30682,323276,451186,29273,348736,58678,15966,235362,1854,481,3046,736,76402,910420,512454
14711,Pennsylvania Electric Co,PA,2003,10,29347,319217,497882,30915,390680,77139,16596,299193,2523,557,3597,1070,77415,1012687,578614
14715,PPL Electric Utilities Corp,PA,2003,10,74890,853729,1160964,73338,927175,156401,43694,792967,4763,1905,12048,1307,193827,2585919,1323435
14716,Pennsylvania Power Co,PA,2003,10,11579,105339,136419,8920,101432,18396,6569,126483,219,134,538,85,27202,333792,155119
14940,PECO Energy Co,PA,2003,10,90047,716137,1141660,53017,493113,89791,91722,1257065,2985,6826,74029,1187,241612,2540344,1235623
15045,Pike County Light & Power Co,PA,2003,10,143,1272,3532,231,2318,925,,,,4,19,5,378,3609,4462
19390,"UGI Utilities, Inc",PA,2003,10,3264,35861,54116,2213,27002,7255,663,9805,160,74,477,61,6214,73145,61592
