UTILITY_ID,UTILNAME,STATE_CODE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),RES_CONS ,COM_REV (Thousand $),COM_SALES (MwH),COM_CONS,IND_REV (Thousand $),IND_SALES (MwH),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MwH),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MwH),TOT_CONS
5659,Edison Sault Electric Co,MI,2006,9,771,11011,19282,1608,25892,3694,826,17165,4,0,0,0,3205,54068,22980
9324,Indiana Michigan Power Co,MI,2006,9,4970,83133,108384,4130,65995,17140,3543,84041,1062,0,0,0,12643,233169,126586
10704,Lansing City of,MI,2006,9,4154,53542,83126,8052,114194,12934,2119,38851,285,0,0,0,14325,206587,96345
13780,Northern States Power Co,MI,2006,9,345,3634,7837,370,4472,1439,120,1695,2,0,0,0,835,9801,9278
19578,Upper Peninsula Power Co,MI,2006,9,2658,17897,46019,3290,23160,5765,1450,22133,13,,,,7398,63190,51797
20847,Wisconsin Electric Power Co,MI,2006,9,1137,12146,24217,1020,13718,2940,7086,186129,87,0,0,0,9243,211993,27244
20860,Wisconsin Public Service Corp,MI,2006,9,462,5737,8031,237,2888,861,796,16962,37,0,0,0,1495,25587,8929
88888,Total EPM,MI,2006,9,227500,2289263,0,295491,3453657,0,203786,3255094,0,,,0,726792,8998156,0
0,State Level Adjustment,MN,2006,9,60267,705380,0,24726,348913,0,23445,387634,0,,,0,108438,1441927,0
689,Anoka Electric Coop,MN,2006,9,7497,78760,111123,3834,55578,9129,587,10185,323,0,0,0,11918,144523,120575
5574,East Central Energy,MN,2006,9,3704,35494,47213,1522,21323,4434,356,7567,9,0,0,0,5582,64384,51656
9417,Interstate Power and Light Co,MN,2006,9,2390,21102,36262,1317,12336,6709,2805,34114,604,0,0,0,6512,67552,43575
10596,City of Lake Crystal,MN,2006,9,56,588,1053,45,594,182,0,0,0,0,0,0,101,1182,1235
12647,"ALLETE, Inc.",MN,2006,9,4789,65753,118666,6759,108585,20480,24143,582766,449,0,0,0,35691,757104,139595
13781,Northern States Power Co,MN,2006,9,56264,640111,1059364,84194,1207175,126858,43651,787040,475,149,1593,1,184258,2635919,1186698
13815,Northwestern Wisconsin Elec Co,MN,2006,9,4,31,72,3,23,21,0,0,0,0,0,0,7,54,93
14232,Otter Tail Power Co,MN,2006,9,2446,36762,48068,4327,74579,12099,1511,40797,10,0,0,0,8284,152138,60177
16181,Rochester Public Utilities,MN,2006,9,3461,31168,41765,5365,64205,4488,1579,26359,2,0,0,0,10405,121732,46255
17267,Sioux Valley Energy,MN,2006,9,326,4130,2708,17,193,79,140,2447,63,0,0,0,483,6770,2850
20996,Wright-Hennepin Coop Elec Assn,MN,2006,9,3115,35221,39094,1572,22551,4634,261,5010,47,0,0,0,4948,62782,43775
25177,Dakota Electric Association,MN,2006,9,5396,67100,91694,280,3697,4219,3495,67776,2618,0,0,0,9171,138573,98531
88888,Total EPM,MN,2006,9,149715,1721600,0,133961,1919752,0,101973,1951695,0,,,0,385798,5594640,0
0,State Level Adjustment,MO,2006,9,79503,977233,0,27822,399391,0,19868,355345,0,,,0,127193,1731968,0
3093,Carroll Electric Coop Corp,MO,2006,9,633,6459,9806,110,1206,754,0,0,0,0,0,0,743,7665,10560
4675,Cuivre River Electric Coop Inc,MO,2006,9,5177,74794,51252,1192,22983,4123,0,0,0,0,0,0,6369,97777,55375
5860,Empire District Electric Co,MO,2006,9,13205,146111,121510,11801,144910,22921,5178,80942,295,0,0,0,30184,371963,144726
9231,Independence City of,MO,2006,9,4368,39692,51347,3745,39789,5116,238,3359,12,0,0,0,8351,82840,56475
10000,Kansas City Power & Light Co,MO,2006,9,15941,194618,237949,22642,352022,31191,5916,128518,1135,0,0,0,44499,675158,270275
12698,Aquila Inc,MO,2006,9,19802,236842,267015,14415,225797,38433,4555,98523,244,0,0,0,38772,561162,305692
17833,City Utilities of Springfield,MO,2006,9,7625,104699,90997,8465,154246,13590,2513,51334,266,0,0,0,18603,310279,104853
19436,Union Electric Co,MO,2006,9,60995,872668,1022347,60843,1144485,144428,34587,796704,6388,117,1471,1,156542,2815328,1173164
88888,Total EPM,MO,2006,9,207249,2653116,0,151035,2484829,0,72855,1514725,0,,,0,431256,6654140,0
0,State Level Adjustment,MS,2006,9,67564,736705,0,33459,361100,0,25737,352261,0,,,0,126760,1450066,0
3841,Coast Electric Power Assn,MS,2006,9,10868,111590,66843,2300,24039,5357,1388,22198,9,0,0,0,14556,157827,72209
6641,4-County Electric Power Assn,MS,2006,9,5323,60930,35373,2377,25330,7785,1311,20043,23,0,0,0,9011,106303,43181
12685,Entergy Mississippi Inc,MS,2006,9,62214,627083,358620,49039,529719,66908,18959,263272,3480,0,0,0,130212,1420074,429008
12686,Mississippi Power Co,MS,2006,9,20141,203405,147478,19884,259203,32663,18413,369655,508,0,0,0,58438,832263,180649
17252,Singing River Elec Pwr Assn,MS,2006,9,9093,96567,57476,2904,31752,7939,548,7588,11,0,0,0,12545,135907,65426
17647,Southern Pine Elec Power Assn,MS,2006,9,10690,104477,60311,2654,27147,4260,3823,53004,22,0,0,0,17167,184628,64593
18642,Tennessee Valley Authority,MS,2006,9,0,0,0,0,0,0,9488,253734,7,0,0,0,9488,253734,7
19273,Tupelo City of,MS,2006,9,1333,18210,10822,2449,31532,4621,1049,18216,14,0,0,0,4831,67958,15457
88888,Total EPM,MS,2006,9,187226,1958967,0,115066,1289822,0,80716,1359971,0,,,0,383008,4608760,0
0,State Level Adjustment,MT,2006,9,6239,69554,0,3914,76361,0,14002,252951,0,,,0,24155,398866,0
1738,Bonneville Power Admin,MT,2006,9,0,0,0,0,0,0,1786,46800,1,0,0,0,1786,46800,1
6395,Flathead Electric Coop Inc,MT,2006,9,2957,36862,50359,2508,35007,11312,1489,30874,81,0,0,0,6954,102743,61752
12087,McKenzie Electric Coop Inc,MT,2006,9,8,116,112,1,3,2,0,0,0,0,0,0,9,119,114
12199,MDU Resources Group Inc,MT,2006,9,882,11950,18497,1043,18128,5129,944,21724,135,0,0,0,2869,51802,23761
12825,NorthWestern Energy LLC,MT,2006,9,13908,148280,257614,21392,246736,60447,2989,43104,2863,0,0,0,38289,438120,320924
19156,Powder River Energy Corporation,MT,2006,9,2,32,41,82,1248,128,326,4843,60,0,0,0,410,6123,229
19545,Black Hills Power Inc,MT,2006,9,1,4,13,1,10,21,71,1535,2,0,0,0,73,1549,36
19603,USBIA-Mission Valley Power,MT,2006,9,614,11001,13937,519,8822,5990,55,1248,1,,,,1188,21071,19928
20169,Avista Corp,MT,2006,9,1,9,11,1,6,8,0,0,0,0,0,0,2,15,19
20997,Yellowstone Valley Elec Co-op Inc.,MT,2006,9,1088,13265,14254,353,4822,1400,0,0,0,0,0,0,1441,18087,15654
88888,Total EPM,MT,2006,9,25700,291073,0,29814,391143,0,21662,403079,0,,,0,77176,1085295,0
0,State Level Adjustment,NC,2006,9,163363,1485840,0,75350,841854,0,19086,285043,0,,,0,257799,2612737,0
3046,Progress Energy Carolinas,NC,2006,9,123207,1303863,1039781,93957,1289810,187342,48256,796915,3532,0,0,0,265420,3390588,1230655
5416,Duke Energy Carolinas,NC,2006,9,130147,1525130,1514604,122583,1801207,253670,52917,1072550,5545,1,3,1,305648,4398890,1773820
5416,Duke Power Co,NC,2006,9,130147,1525130,1514604,122583,1801207,253670,52917,1072550,5545,1,3,1,305648,4398890,1773820
6235,Fayetteville Public Works Comm,NC,2006,9,7280,84805,66693,5759,80248,15436,1348,28051,23,0,0,0,14387,193104,82152
9837,Jones-Onslow Elec Member Corp,NC,2006,9,6963,68496,53479,1801,22356,4459,0,0,0,0,0,0,8764,90852,57938
16496,Rutherford Elec Member Corp,NC,2006,9,7975,75139,60749,1208,11774,4063,956,14480,27,0,0,0,10139,101393,64839
18642,Tennessee Valley Authority,NC,2006,9,0,0,0,0,0,0,23,388,5,0,0,0,23,388,5
19876,Virginia Electric & Power Co,NC,2006,9,11054,122125,99458,6165,84736,17652,6356,134447,69,0,0,0,23575,341308,117179
24889,Brunswick Electric Member Corp,NC,2006,9,10174,89589,73853,1797,20464,1833,0,0,0,0,0,0,11971,110053,75686
88888,Total EPM,NC,2006,9,460163,4754987,0,308620,4152449,0,128942,2331874,0,,,0,897726,11239313,0
0,State Level Adjustment,ND,2006,9,2497,31132,0,2468,48618,0,6100,102231,0,,,0,11065,181981,0
4717,Dakota Valley Elec Coop Inc,ND,2006,9,473,5128,5044,252,3432,530,803,20008,296,0,0,0,1528,28568,5870
12087,McKenzie Electric Coop Inc,ND,2006,9,293,4801,4111,640,8110,1072,494,10922,10,0,0,0,1427,23833,5193
12090,"McLean Electric Coop, Inc",ND,2006,9,290,3150,2806,73,960,283,33,773,33,0,0,0,396,4883,3122
12199,MDU Resources Group Inc,ND,2006,9,3309,38469,61116,5006,62508,11433,690,10779,158,0,0,0,9005,111756,72707
12301,Nodak Electric Coop Inc,ND,2006,9,1596,20352,16211,0,0,0,1428,30870,486,0,0,0,3024,51222,16697
13196,Northern Plains Electric Coop,ND,2006,9,870,11121,9570,286,4185,1320,255,5030,11,0,0,0,1411,20336,10901
13694,"North Central Elec Coop, Inc",ND,2006,9,426,5777,5718,477,6556,1503,35,581,4,0,0,0,938,12914,7225
13781,Northern States Power Co,ND,2006,9,4189,47587,72596,6832,81848,11933,1590,33318,25,0,0,0,12611,162753,84554
14088,Oliver-Mercer Elec Coop Inc,ND,2006,9,196,2456,3430,73,944,587,413,8154,52,0,0,0,682,11554,4069
14232,Otter Tail Power Co,ND,2006,9,2652,35753,44167,4708,71747,12703,260,4954,2,0,0,0,7620,112454,56872
19790,Verendrye Electric Coop Inc,ND,2006,9,973,10157,9370,477,7010,1256,551,12362,57,0,0,0,2001,29529,10683
20395,West Plains Electric Coop Inc,ND,2006,9,282,4034,4502,88,1354,948,779,12152,758,0,0,0,1149,17540,6208
20413,Mountrail-Williams Elec Coop,ND,2006,9,433,5595,5912,282,3494,1246,514,10548,218,0,0,0,1229,19637,7376
24949,Cass County Elec Coop Inc,ND,2006,9,2209,25281,27166,1392,22889,3303,178,4113,19,0,0,0,3779,52283,30488
88888,Total EPM,ND,2006,9,20688,250793,0,23054,323655,0,14123,266795,0,,,0,57865,841243,0
0,State Level Adjustment,NE,2006,9,13764,166884,0,12217,181195,0,10820,163867,0,,,0,36801,511946,0
4373,Cornhusker Public Power Dist,NE,2006,9,596,8033,6726,293,5488,360,372,6152,1933,0,0,0,1261,19673,9019
4911,Dawson Power District,NE,2006,9,1019,13306,15229,362,5134,1419,180,2661,5314,0,0,0,1561,21101,21962
6779,Fremont City of,NE,2006,9,777,14605,11987,236,3780,1496,999,21245,475,0,0,0,2012,39630,13958
8245,Hastings City of,NE,2006,9,723,10174,10502,605,9958,2232,914,23959,126,0,0,0,2242,44091,12860
11018,Lincoln Electric System,NE,2006,9,6447,82118,108209,6140,109421,16217,1840,40155,170,0,0,0,14427,231694,124596
11251,Loup River Public Power Dist,NE,2006,9,1355,15972,14118,1225,16903,3724,2419,54291,40,0,0,0,4999,87166,17882
13337,Nebraska Public Power District,NE,2006,9,7070,61954,68670,7403,92241,17611,5842,125336,755,0,0,0,20315,279531,87036
13664,Norris Public Power District,NE,2006,9,1011,10577,13292,362,3996,3370,1393,25249,1272,0,0,0,2766,39822,17934
14127,Omaha Public Power District,NE,2006,9,22185,257013,290878,18572,292769,41636,7106,187297,132,,,,47863,737079,332646
17642,Southern Public Power District,NE,2006,9,1363,17143,14963,225,2426,2203,2490,41458,8627,0,0,0,4078,61027,25793
40606,Grand Island City of,NE,2006,9,1288,19038,19603,1133,16607,4083,1276,27954,75,0,0,0,3697,63599,23761
88888,Total EPM,NE,2006,9,57598,676817,0,48773,739918,0,35651,719624,0,,,0,142022,2136359,0
0,State Level Adjustment,NH,2006,9,653,6203,0,9305,51017,0,5709,62225,0,,,0,15668,119445,0
13441,New Hampshire Elec Coop Inc,NH,2006,9,4324,37603,67200,2154,22955,10040,236,3184,11,0,0,0,6714,63742,77251
15472,Public Service Co of NH,NH,2006,9,30949,211708,417476,33427,261917,70407,9872,84321,2699,0,0,0,74248,557946,490582
24590,Unitil Energy Systems,NH,2006,9,6205,40495,62848,5390,37994,12072,1326,9259,62,0,0,0,12921,87748,74982
26510,Granite State Electric Co,NH,2006,9,3617,21801,34440,4499,30331,5914,799,5424,211,0,0,0,8915,57556,40565
88888,Total EPM,NH,2006,9,45748,317810,0,54775,404214,0,17942,164413,0,,,0,118466,886437,0
0,State Level Adjustment,NJ,2006,9,6811,54748,0,90700,767099,0,80995,761505,0,,,0,180831,1606317,0
963,Atlantic City Electric Co,NJ,2006,9,69966,451041,473870,44769,306293,63366,3516,25451,957,0,0,0,118251,782785,538193
9726,Jersey Central Power & Lt Co,NJ,2006,9,88714,706211,956557,75289,614881,119578,6360,54191,2438,0,0,0,170363,1375283,1078573
15477,Public Service Elec & Gas Co,NJ,2006,9,146113,1037967,1828888,207219,1571162,261151,14887,181269,9836,0,0,0,368219,2790398,2099875
16213,Rockland Electric Co,NJ,2006,9,7691,55486,62581,7485,57818,8860,296,2423,235,0,0,0,15472,115727,71676
88888,Total EPM,NJ,2006,9,319295,2305453,0,425462,3317253,0,106054,1024839,0,,,0,853136,6670510,0
0,State Level Adjustment,NM,2006,9,13254,124739,0,14801,186625,0,13210,218173,0,,,0,41265,529538,0
3287,"Central Valley Elec Coop, Inc",NM,2006,9,328,4336,4854,683,7692,5433,2773,48585,1634,0,0,0,3784,60613,11921
5701,El Paso Electric Co,NM,2006,9,5593,49195,74066,6820,77184,10124,585,9731,7,0,0,0,12998,136110,84197
9699,"Jemez Mountains Elec Coop, Inc",NM,2006,9,1414,12646,27112,1072,11765,3539,33,403,3,0,0,0,2519,24814,30654
13314,Navajo Tribal Utility Authority,NM,2006,9,263,3294,7466,401,4688,731,206,4369,87,0,0,0,870,12351,8284
15473,Public Service Co of NM,NM,2006,9,17387,216263,385959,22319,318811,42426,5305,110606,276,0,0,0,45011,645680,428661
17718,Southwestern Public Service Co,NM,2006,9,5239,62042,86649,8098,111117,21497,8239,142567,55,0,0,0,21576,315726,108201
22690,Roosevelt County Elec Coop Inc,NM,2006,9,262,2857,3607,98,918,897,718,7820,1526,0,0,0,1078,11595,6030
40051,Texas-New Mexico Power Co,NM,2006,9,2413,22284,42845,2513,21809,6622,3016,49366,5,0,0,0,7942,93459,49472
88888,Total EPM,NM,2006,9,46153,497656,0,56805,740609,0,34085,591620,0,,,0,137043,1829886,0
0,State Level Adjustment,NV,2006,9,2013,22677,0,2514,28686,0,6750,113834,0,,,0,11278,165196,0
2008,City of Boulder,NV,2006,9,844,14757,6729,477,5747,868,0,0,0,0,0,0,1321,20504,7597
4356,Colorado River Comm of Nevada,NV,2006,9,0,0,0,4879,69164,2,2967,69190,5,0,0,0,7846,138354,7
13073,"Mt Wheeler Power, Inc",NV,2006,9,279,3335,4794,173,2117,1483,2133,36320,477,0,0,0,2585,41772,6754
13407,Nevada Power Co,NV,2006,9,101078,934166,706838,40569,408749,93029,67873,646653,1573,84,775,17,209604,1990343,801457
17166,Sierra Pacific Power Co,NV,2006,9,21531,164020,270942,32847,276776,41747,25222,242148,112,0,0,0,79600,682944,312801
18260,Surprise Valley Electrification Corp.,NV,2006,9,0,0,0,1,2,5,0,0,0,0,0,0,1,2,5
19840,"Valley Electric Assn, Inc",NV,2006,9,2965,26245,17445,1329,13243,2238,272,3060,190,0,0,0,4566,42548,19873
20332,Wells Rural Electric Co,NV,2006,9,262,3106,4125,265,4092,798,2403,57308,113,0,0,0,2930,64506,5036
22814,Raft Rural Elec Coop Inc,NV,2006,9,52,702,1525,133,3125,250,12,244,25,0,0,0,197,4071,1800
88888,Total EPM,NV,2006,9,129024,1169008,0,83187,811701,0,107632,1168757,0,,,0,319928,3150240,0
0,State Level Adjustment,NY,2006,9,57199,450174,0,605226,3920996,0,75514,894265,0,,,0,762421,5481084,0
3249,Central Hudson Gas & Elec Corp,NY,2006,9,29563,191507,247289,17375,138583,41886,1731,19076,904,0,0,0,48669,349166,290079
4226,Consolidated Edison Co-NY Inc,NY,2006,9,263886,1199817,2498365,245166,1171501,386560,4186,22023,242,227,1207,12,513465,2394548,2885179
6369,Fishers Island Utility Co Inc,NY,2006,9,135,363,655,22,92,114,0,0,0,0,0,0,157,455,769
11171,Long Island Power Authority,NY,2006,9,181784,857475,987129,125017,606831,112545,0,0,0,5374,22262,132,312175,1486568,1099806
13511,New York State Elec & Gas Corp,NY,2006,9,60534,433645,705630,16603,147611,87261,9885,83791,1600,212,2404,4,87234,667451,794495
13573,Niagara Mohawk Power Corp.,NY,2006,9,125474,826862,1336199,64566,444360,125722,27379,154415,865,1,1,2,217420,1425638,1462788
14154,Orange & Rockland Utils Inc,NY,2006,9,14406,76844,133819,13260,89904,20254,2317,22459,74,0,0,0,29983,189207,154147
14711,Pennsylvania Electric Co,NY,2006,9,193,2085,3310,116,1301,462,62,895,11,0,0,0,371,4281,3783
16183,Rochester Gas & Electric Corp,NY,2006,9,17407,149447,259716,8872,81793,23834,3709,48621,488,0,0,0,29988,279861,284038
88888,Total EPM,NY,2006,9,750581,4188219,0,1096223,6602972,0,124783,1245545,0,,,0,2001883,12278259,0
0,State Level Adjustment,OH,2006,9,81098,870916,0,68584,742929,0,64516,1022359,0,,,0,214198,2636204,0
3542,Cincinnati Gas & Electric Co,OH,2006,9,45500,452491,594325,47505,618401,72096,27206,486150,2345,0,0,0,120211,1557042,668766
3755,Cleveland Electric Illum Co,OH,2006,9,37944,316520,620981,37144,314417,77297,42633,638769,1958,226,2105,1,117947,1271811,700237
4062,Columbus Southern Power Co,OH,2006,9,45825,498139,658536,44923,645417,75859,15487,300139,3488,0,0,0,106235,1443695,737883
4922,Dayton Power & Light Co,OH,2006,9,29565,296267,456134,26593,360161,54859,9990,176242,1619,34,373,1,66182,833043,512613
13998,Ohio Edison Co,OH,2006,9,55066,486561,737670,44920,437385,87012,38805,640848,781,0,0,0,138791,1564794,825463
14006,Ohio Power Co,OH,2006,9,33901,429453,608105,27921,426989,93606,42556,970080,7361,0,0,0,104378,1826522,709072
14015,Ohio Valley Electric Corp,OH,2006,9,0,0,0,0,0,0,1000,18832,1,0,0,0,1000,18832,1
18997,The Toledo Edison Co,OH,2006,9,16025,136185,244569,15796,148703,19554,18479,420332,181,0,0,0,50300,705220,264304
88888,Total EPM,OH,2006,9,344924,3486532,0,313386,3694402,0,260672,4673751,0,,,0,919242,11857163,0
0,State Level Adjustment,OK,2006,9,58873,616024,0,29095,330835,0,13836,225906,0,,,0,101803,1172764,0
817,Arkansas Valley Elec Coop Corp,OK,2006,9,459,6229,3823,144,2207,475,0,0,0,0,0,0,603,8436,4298
5860,Empire District Electric Co,OK,2006,9,440,5408,4399,286,3431,969,243,4028,16,0,0,0,969,12867,5384
7490,Grand River Dam Authority,OK,2006,9,0,0,0,21,268,52,2742,55932,35,0,0,0,2763,56200,87
13734,"Northeast Oklahoma Electric Coop, Inc",OK,2006,9,4385,49733,34151,1131,13605,3837,68,1053,9,0,0,0,5584,64391,37997
14062,Oklahoma Electric Coop Inc,OK,2006,9,6868,49511,41501,1821,15355,3600,593,6351,20,0,0,0,9282,71217,45121
14063,Oklahoma Gas & Electric Co,OK,2006,9,53697,593336,594552,49398,677213,87570,24226,528639,9065,0,0,0,127321,1799188,691187
15474,Public Service Co of Oklahoma,OK,2006,9,45704,402126,445261,40119,464140,65675,26277,471594,6804,,,,112100,1337860,517740
17718,Southwestern Public Service Co,OK,2006,9,,,,,,,,,,,,,0,0,0
19785,Verdigris Valley Elec Coop Inc,OK,2006,9,2350,31432,28108,348,3974,3942,352,5518,527,0,0,0,3050,40924,32577
88888,Total EPM,OK,2006,9,172776,1753799,0,122363,1511028,0,68337,1299021,0,,,0,363475,4563847,0
0,State Level Adjustment,OR,2006,9,22941,299494,0,13592,198229,0,23232,433870,0,,,0,59765,931593,0
1738,Bonneville Power Admin,OR,2006,9,0,0,0,8,198,1,0,0,0,0,0,0,8,198,1
6022,Eugene City of,OR,2006,9,4563,55341,76093,4919,75018,8856,3469,67795,4,0,0,0,12951,198154,84953
9191,Idaho Power Co,OR,2006,9,564,11076,13229,521,10317,3344,1108,32885,1576,0,0,0,2193,54278,18149
14354,PacifiCorp,OR,2006,9,24307,358123,457561,23847,406899,74188,13440,329688,9969,62,1064,23,61656,1095774,541741
15248,Portland General Electric Co,OR,2006,9,45766,554325,693772,48077,649952,94270,19064,327086,4692,32,444,23,112939,1531807,792757
18260,Surprise Valley Electrification Corp.,OR,2006,9,71,990,1098,14,221,321,144,2498,233,0,0,0,229,3709,1652
88888,Total EPM,OR,2006,9,98212,1279349,0,90978,1340834,0,60457,1193822,0,,,0,249741,3815513,0
0,State Level Adjustment,PA,2006,9,32081,281938,0,42240,453286,0,21684,323095,0,,,0,96100,1060247,0
3597,Citizens Electric Co,PA,2006,9,395,5525,5546,263,3215,1100,337,5170,38,0,0,0,995,13910,6684
5487,Dusquene Light Co,PA,2006,9,24894,229044,431258,19463,212827,50314,1574,17199,889,0,0,0,45931,459070,482461
12390,Metropolitan Edison Co,PA,2006,9,35775,380335,475397,32953,399088,61707,22836,343873,1828,0,0,0,91564,1123296,538932
14711,Pennsylvania Electric Co,PA,2006,9,28533,311576,501543,32946,415763,80078,20378,346926,2410,0,0,0,81857,1074265,584031
14715,PPL Electric Utilities Corporation,PA,2006,9,104892,1091879,1204126,105524,1225937,167947,53138,859359,4597,446,4578,1,264000,3181753,1376671
14716,Pennsylvania Power Co,PA,2006,9,9351,103482,138988,8168,105934,19198,7561,144312,210,0,0,0,25080,353728,158396
14940,PECO Energy Co,PA,2006,9,122720,845910,1387245,81978,630464,122437,107838,1360167,4113,3718,56310,3,316254,2892851,1513798
15045,Pike County Light & Power Co,PA,2006,9,14,70,245,111,664,132,0,0,0,0,0,0,125,734,377
19390,"UGI Utilities, Inc",PA,2006,9,3487,34896,54301,2563,28261,7380,745,10048,163,0,0,0,6795,73205,61844
20334,Wellsborough Electric Co,PA,2006,9,288,3201,4841,260,2819,1069,224,3128,14,0,0,0,772,9148,5924
20387,West Penn Power Company,PA,2006,9,35039,480918,614163,23800,388733,80915,29537,625613,13370,44,684,3,88420,1495948,708451
88888,Total EPM,PA,2006,9,397469,3768774,0,350269,3866991,0,265852,4038890,0,,,0,1017893,11738155,0
0,State Level Adjustment,RI,2006,9,364,2680,0,9210,72871,0,4255,37005,0,,,0,13829,112555,0
1857,Block Island Power Co,RI,2006,9,201,419,1310,335,648,518,30,72,41,0,0,0,566,1139,1869
13214,The Narragansett Electric Co,RI,2006,9,33745,220647,416595,30980,227174,50446,7564,60372,1996,0,0,0,72289,508193,469037
88888,Total EPM,RI,2006,9,34310,223746,0,40525,300693,0,11849,97449,0,,,0,86684,621887,0
0,State Level Adjustment,SC,2006,9,93120,934228,0,29331,323303,0,16928,294310,0,,,0,139379,1551842,0
1613,Berkeley Electric Coop Inc,SC,2006,9,9432,111110,66917,1683,20680,7717,991,17367,241,0,0,0,12106,149157,74875
3046,Progress Energy Carolinas,SC,2006,9,18186,194526,137917,14769,181875,32289,16443,279720,751,0,0,0,49398,656121,170957
5416,Duke Energy Carolinas,SC,2006,9,34733,467453,434286,29879,470298,85016,34739,821344,1808,0,0,0,99351,1759095,521110
5416,Duke Power Co,SC,2006,9,34733,467453,434286,29879,470298,85016,34739,821344,1808,0,0,0,99351,1759095,521110
11118,Lockhart Power Co,SC,2006,9,592,6622,5132,176,1873,1211,553,10890,10,0,0,0,1321,19385,6353
14398,Palmetto Electric Coop Inc,SC,2006,9,8123,94478,54088,2531,27677,9112,1970,28110,376,0,0,0,12624,150265,63576
17539,South Carolina Electric&Gas Co,SC,2006,9,63718,637108,524785,55097,690782,89471,25907,508292,504,,,,144722,1836182,614760
17543,South Carolina Pub Serv Auth,SC,2006,9,12930,145763,125989,13961,182313,29086,34759,665651,32,0,0,0,61650,993727,155107
88888,Total EPM,SC,2006,9,240834,2591288,0,147427,1898801,0,132290,2625684,0,,,0,520551,7115774,0
0,State Level Adjustment,SD,2006,9,6269,73843,0,4696,92561,0,444,8634,0,,,0,11409,175038,0
2285,Brookings City of,SD,2006,9,371,6788,7587,242,3944,1264,535,12192,121,0,0,0,1148,22924,8972
3236,"Central Electric Coop, Inc",SD,2006,9,588,6470,6370,94,1293,582,260,4008,140,0,0,0,942,11771,7092
11475,City of Madison,SD,2006,9,192,3084,2808,96,2058,417,134,2517,42,0,0,0,422,7659,3267
12199,MDU Resources Group Inc,SD,2006,9,422,4114,6632,403,4620,1953,40,555,24,0,0,0,865,9289,8609
12341,MidAmerican Energy Co,SD,2006,9,228,2765,3134,214,2886,712,540,12347,20,0,0,0,982,17998,3866
13337,Nebraska Public Power District,SD,2006,9,85,862,985,87,1392,209,0,0,0,0,0,0,172,2254,1194
13750,"Northern Electric Coop, Inc",SD,2006,9,396,5220,5060,209,3174,604,359,7935,167,0,0,0,964,16329,5831
13781,Northern States Power Co,SD,2006,9,3980,45481,67212,5779,76836,10067,1690,31240,19,0,0,0,11449,153557,77298
13809,NorthWestern Energy,SD,2006,9,3602,40592,47428,4387,54868,11669,1036,18957,61,0,0,0,9025,114417,59158
14232,Otter Tail Power Co,SD,2006,9,557,7580,8879,1220,20335,2756,0,0,0,0,0,0,1777,27915,11635
15040,Pierre City of,SD,2006,9,337,5379,5958,150,2214,989,385,8229,159,0,0,0,872,15822,7106
16286,Rosebud Electric Coop Inc,SD,2006,9,247,3419,4592,90,1519,677,3,33,23,0,0,0,340,4971,5292
17267,Sioux Valley Energy,SD,2006,9,1420,17365,15659,236,2804,1369,900,18547,160,0,0,0,2556,38716,17188
19293,Southeastern Electric Coop Inc,SD,2006,9,985,12634,12225,367,6056,1305,218,4953,182,0,0,0,1570,23643,13712
19545,Black Hills Power Inc,SD,2006,9,3000,34893,50180,4463,59560,11636,1189,25790,35,0,0,0,8652,120243,61851
20187,Watertown Municipal Utilities,SD,2006,9,454,8663,11043,173,2714,1844,683,16452,388,0,0,0,1310,27829,13275
20401,West River Electric Assn Inc,SD,2006,9,787,8544,11441,411,5315,2705,54,883,5,0,0,0,1252,14742,14151
88888,Total EPM,SD,2006,9,23920,287696,0,23317,344149,0,8470,173272,0,,,0,55707,805117,0
0,State Level Adjustment,TN,2006,9,90979,1131591,0,65620,801866,0,45431,810516,0,,,0,202030,2743974,0
727,Appalachian Electric Coop,TN,2006,9,4124,51115,37740,1589,17731,6026,286,3972,8,0,0,0,5999,72818,43774
814,Entergy Arkansas Inc,TN,2006,9,1,9,10,1,11,4,1,1,3,0,0,0,3,21,17
2247,Bristol City of,TN,2006,9,2487,35377,28098,1671,22558,4291,1592,25647,25,0,0,0,5750,83582,32414
3408,Chattanooga City of,TN,2006,9,15784,206484,133703,14121,184941,21896,9317,159965,109,0,0,0,39222,551390,155708
3704,Clarksville City of,TN,2006,9,4517,58609,46804,3083,39206,6806,1189,18914,18,0,0,0,8789,116729,53628
3758,Cleveland City of,TN,2006,9,2651,34935,24385,2688,35212,4123,1964,33677,29,0,0,0,7303,103824,28537
3812,Clinton City of,TN,2006,9,2556,32145,25224,1528,18342,3841,1260,21265,17,0,0,0,5344,71752,29082
4624,Cumberland Elec Member Corp,TN,2006,9,9216,113158,72962,3597,41736,12141,2464,49045,28,0,0,0,15277,203939,85131
5399,Duck River Elec Member Corp,TN,2006,9,7272,89939,58038,3335,39311,10093,1429,25279,17,0,0,0,12036,154529,68148
7174,Gibson Electric Members Corp,TN,2006,9,3752,45738,28569,1504,16040,5848,859,12450,12,0,0,0,6115,74228,34429
7625,Greeneville City of,TN,2006,9,3133,40175,30367,2262,27982,6720,2109,34937,25,0,0,0,7504,103094,37112
