UTILITY CHARATERISTICS,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
2021,11,19547,Hawaiian Electric Co Inc,HI,Investor Owned,Final,"47,169.630","141,901.066","274,935","50,443.055","164,967.691","33,312","60,686.492","224,191.750",455,0.000,0.000,0,"158,299","531,061","308,702"
2021,11,57313,Tesla Inc.,HI,Behind the Meter,Final,308.240,"1,416.230","2,372",229.270,"2,213.480","2,373",0.000,0.000,0,0.000,0.000,0,538,"3,630","4,745"
2021,11,59579,Sunnova,HI,Behind the Meter,Final,235.216,985.262,"1,296",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,235,985,"1,296"
2021,11,59580,"SunPower Capital, LLC",HI,Behind the Meter,Final,207.621,839.919,"1,143",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,208,840,"1,143"
2021,11,59647,Sunrun Inc.,HI,Behind the Meter,Final,"2,015.018","6,756.705","12,202",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,"2,015","6,757","12,202"
2021,11,59943,Spruce Finance,HI,Behind the Meter,Final,45.242,207.812,295,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,45,208,295
2021,11,60025,Greenbacker Renewable Energy Corporation,HI,Behind the Meter,Final,0.000,0.000,0,7.909,39.540,1,0.000,0.000,0,0.000,0.000,0,8,40,1
2021,11,60981,"TerraForm US Energy Services, LLC",HI,Behind the Meter,Final,0.000,0.000,0,32.000,123.000,6,0.000,0.000,0,0.000,0.000,0,32,123,6
2021,11,61098,Longroad Energy,HI,Behind the Meter,Final,0.000,0.000,0,38.120,182.218,7,0.000,0.000,0,0.000,0.000,0,38,182,7
2021,11,88888,Total EPM,HI,,Final,"82,269.026","236,805.739","444,516","76,004.307","236,847.398","60,149","81,657.217","287,678.723",829,0.000,0.000,0,"239,931","761,332","505,494"
2021,11,0,Adjustment 2021,IA,,Final,"45,769.672","376,440.589","398,230","25,081.507","267,798.056","61,107","26,567.799","363,506.605","6,179",0.000,0.000,0,"97,419","1,007,745","465,516"
2021,11,471,Amana Society Service Co,IA,Investor Owned,Final,78.000,525.000,707,97.000,676.000,182,482.000,"5,273.000",1,0.000,0.000,0,657,"6,474",890
2021,11,9417,Interstate Power and Light Co,IA,Investor Owned,Final,"38,440.144","228,841.837","409,412","41,940.285","331,333.452","85,654","39,316.777","541,675.083","1,393",0.000,0.000,0,"119,697","1,101,850","496,459"
2021,11,12341,MidAmerican Energy Co,IA,Investor Owned,Final,"34,019.499","362,563.664","614,468","26,116.850","376,072.516","100,722","61,567.588","1,301,714.344","1,592",0.000,0.000,0,"121,704","2,040,351","716,782"
2021,11,88888,Total EPM,IA,,Final,"118,307.315","968,371.090","1,422,817","93,235.642","975,880.024","247,665","127,934.164","2,212,169.032","9,165",0.000,0.000,0,"339,477","4,156,420","1,679,647"
2021,11,0,Adjustment 2021,ID,,Final,"7,502.365","76,137.345","72,977","2,847.031","37,285.716","9,455","1,829.222","31,206.387","1,997",0.000,0.000,0,"12,179","144,629","84,429"
2021,11,9187,City of Idaho Falls - (ID),ID,Municipal,Final,"1,791.051","21,318.989","25,239","1,771.894","24,839.736","4,317",356.566,"6,692.280",5,0.000,0.000,0,"3,920","52,851","29,561"
2021,11,9191,Idaho Power Co,ID,Investor Owned,Final,"45,973.725","428,221.159","490,749","23,728.273","316,669.028","72,310","15,320.020","274,497.662","19,693",0.000,0.000,0,"85,022","1,019,388","582,752"
2021,11,10454,Kootenai Electric Cooperative,ID,Cooperative,Final,"3,290.013","32,320.732","27,676",927.598,"9,520.297","2,362",136.934,"2,265.564",42,0.000,0.000,0,"4,355","44,107","30,080"
2021,11,11273,Lower Valley Energy Inc,ID,Cooperative,Final,104.000,"1,451.000","1,467",24.000,351.000,367,181.000,"3,439.000",46,0.000,0.000,0,309,"5,241","1,880"
2021,11,12692,"Missoula Electric Coop, Inc",ID,Cooperative,Final,5.374,52.172,44,6.162,67.556,22,0.000,0.000,0,0.000,0.000,0,12,120,66
2021,11,14354,PacifiCorp,ID,Investor Owned,Final,"6,524.408","76,797.737","70,760","4,209.080","49,363.670","9,991","6,650.186","107,735.004","5,724",0.000,0.000,0,"17,384","233,896","86,475"
2021,11,16565,Salmon River Electric Coop Inc,ID,Cooperative,Final,279.000,"3,033.000","2,312",124.000,"1,675.000",464,87.000,"2,451.000",2,0.000,0.000,0,490,"7,159","2,778"
2021,11,20169,Avista Corp,ID,Investor Owned,Final,"11,199.697","112,693.567","121,913","7,596.545","79,929.646","18,501","4,558.062","98,216.907",367,0.000,0.000,0,"23,354","290,840","140,781"
2021,11,22814,Raft Rural Elec Coop Inc,ID,Cooperative,Final,178.432,"2,059.662","1,341",294.063,"5,560.845",390,25.154,291.094,944,0.000,0.000,0,498,"7,912","2,675"
2021,11,88888,Total EPM,ID,,Final,"76,848.065","754,085.363","814,478","41,528.646","525,262.494","118,179","29,144.144","526,794.898","28,820",0.000,0.000,0,"147,521","1,806,143","961,477"
2021,11,0,Adjustment 2021,IL,,Final,"201,031.918","1,392,895.909","1,935,448","267,689.971","2,716,074.075","329,075","265,757.221","3,310,671.254","4,916","2,357.309","34,967.674",3,"736,836","7,454,609","2,269,442"
2021,11,4110,Commonwealth Edison Co,IL,Investor Owned,Final,"214,204.082","1,447,076.062","2,906,289","78,963.297","620,455.377","228,078","5,942.660","55,017.952",129,0.000,0.000,0,"299,110","2,122,549","3,134,496"
2021,11,12341,MidAmerican Energy Co,IL,Investor Owned,Final,"3,159.161","37,012.082","73,860","2,564.936","42,136.712","11,532","1,550.317","40,051.909",46,0.000,0.000,0,"7,274","119,201","85,438"
2021,11,13032,Mt Carmel Public Utility Co,IL,Investor Owned,Final,432.000,"3,094.000","4,361",169.000,"1,217.000",807,191.000,"1,569.000",91,0.000,0.000,0,792,"5,880","5,259"
2021,11,56697,Ameren Illinois Company,IL,Investor Owned,Final,"45,962.369","361,680.031","435,573","25,261.599","236,780.128","64,983","3,082.279","32,850.885",270,0.000,0.000,0,"74,306","631,311","500,826"
2021,11,57313,Tesla Inc.,IL,Behind the Meter,Final,0.180,1.110,3,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,1,3
2021,11,59579,Sunnova,IL,Behind the Meter,Final,9.538,33.377,108,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,10,33,108
2021,11,59647,Sunrun Inc.,IL,Behind the Meter,Final,"1,096.994","9,970.158","13,837",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,"1,097","9,970","13,837"
2021,11,88888,Total EPM,IL,,Final,"465,896.242","3,251,762.729","5,369,479","374,648.803","3,616,663.292","634,475","276,523.477","3,440,161.000","5,452","2,357.309","34,967.674",3,"1,119,426","10,343,555","6,009,409"
2021,11,0,Adjustment 2021,IN,,Final,"88,574.015","656,851.321","777,538","35,059.728","321,938.375","72,229","56,458.619","662,325.660","4,609",0.003,-0.062,0,"180,092","1,641,115","854,376"
2021,11,261,AGC Division of APGI Inc,IN,Investor Owned,Final,0.000,0.000,0,0.000,0.000,0,"18,026.720","221,649.000",2,0.000,0.000,0,"18,027","221,649",2
2021,11,9273,Indianapolis Power & Light Co,IN,Investor Owned,Final,"50,792.653","419,040.492","454,918","17,705.735","143,217.438","55,019","43,830.870","470,443.849","5,483",0.000,0.000,0,"112,329","1,032,702","515,420"
2021,11,9324,Indiana Michigan Power Co,IN,Investor Owned,Final,"46,837.652","305,985.855","415,229","37,377.240","330,014.654","55,675","45,340.028","569,751.688","4,028",0.000,0.000,0,"129,555","1,205,752","474,932"
2021,11,13756,Northern Indiana Pub Serv Co,IN,Investor Owned,Final,"41,371.618","243,724.224","422,006","42,961.822","282,359.777","58,652","40,693.026","615,415.426","2,134",159.546,"1,457.750",1,"125,186","1,142,957","482,793"
2021,11,15470,"Duke Energy Indiana, LLC",IN,Investor Owned,Final,"104,006.287","719,611.829","757,821","66,688.879","606,672.353","105,205","67,875.641","817,980.696","2,689",0.000,0.000,0,"238,571","2,144,265","865,715"
2021,11,17633,Southern Indiana Gas & Elec Co,IN,Investor Owned,Final,"14,943.388","82,455.738","130,931","13,664.672","92,336.001","19,144","12,608.925","147,289.431",114,0.000,0.000,0,"41,217","322,081","150,189"
2021,11,59579,Sunnova,IN,Behind the Meter,Final,0.342,1.199,2,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,0,1,2
2021,11,60025,Greenbacker Renewable Energy Corporation,IN,Behind the Meter,Final,0.000,0.000,0,21.772,71.660,4,0.000,0.000,0,0.000,0.000,0,22,72,4
2021,11,88888,Total EPM,IN,,Final,"346,525.955","2,427,670.658","2,958,445","213,479.848","1,776,610.258","365,928","284,833.829","3,504,855.750","19,059",159.549,"1,457.688",1,"844,999","7,710,594","3,343,433"
2021,11,0,Adjustment 2021,KS,,Final,"31,800.702","214,963.878","322,559","33,543.692","270,334.951","97,336","24,060.288","305,404.301","11,580",0.000,0.000,0,"89,405","790,703","431,475"
2021,11,3892,City of Coffeyville - (KS),KS,Municipal,Final,373.646,"3,049.028","4,820",525.514,"4,490.856",991,"3,409.222","51,430.126",10,0.000,0.000,0,"4,308","58,970","5,821"
2021,11,5860,Empire District Electric Co,KS,Investor Owned,Final,899.558,"6,486.741","8,244",600.493,"4,308.071","1,463",488.476,"8,455.369",43,0.000,0.000,0,"1,989","19,250","9,750"
2021,11,9996,City of Kansas City - (KS),KS,Municipal,Final,"5,015.000","34,342.000","59,665","8,846.000","80,917.000","7,065","3,768.000","42,402.000",83,0.000,0.000,0,"17,629","157,661","66,813"
2021,11,10000,Evergy Metro,KS,Investor Owned,Final,"20,815.739","178,405.941","238,190","23,479.051","241,941.274","31,255","1,821.122","20,699.972",859,0.000,0.000,0,"46,116","441,047","270,304"
2021,11,10005,"Evergy Kansas South, Inc",KS,Investor Owned,Final,"26,229.555","198,811.932","295,054","25,584.501","265,813.654","40,874","20,592.885","317,083.149","3,207",0.000,0.000,0,"72,407","781,709","339,135"
2021,11,12524,Midwest Energy Inc,KS,Cooperative,Final,"2,445.943","17,266.556","29,750","3,486.239","28,923.844","13,325","4,997.966","56,520.758","6,941",0.000,0.000,0,"10,930","102,711","50,016"
2021,11,22500,"Evergy Kansas Central, Inc",KS,Investor Owned,Final,"28,064.913","211,472.601","336,691","27,344.616","277,234.622","54,446","11,358.288","146,956.133","1,172",0.000,0.000,0,"66,768","635,663","392,309"
2021,11,27000,WAPA-- Western Area Power Administration,KS,Federal,Final,0.000,0.000,0,0.000,0.000,0,0.016,0.081,1,0.000,0.000,0,0,0,1
2021,11,88888,Total EPM,KS,,Final,"115,645.056","864,798.677","1,294,973","123,410.106","1,173,964.272","246,755","70,496.263","948,951.889","23,896",0.000,0.000,0,"309,551","2,987,715","1,565,624"
2021,11,0,Adjustment 2021,KY,,Final,"77,222.933","642,750.044","738,891","35,546.983","332,767.223","88,921","33,378.086","446,916.845",938,0.000,0.000,0,"146,148","1,422,434","828,750"
2021,11,7174,Gibson Electric Members Corp,KY,Cooperative,Final,309.000,"2,545.000","2,572",222.000,"1,975.000",874,68.000,"1,108.000",1,0.000,0.000,0,599,"5,628","3,447"
2021,11,9964,Kenergy Corp,KY,Cooperative,Final,"7,416.000","54,199.000","47,032","2,854.000","22,977.000","11,887","41,492.000","608,530.000",29,0.000,0.000,0,"51,762","685,706","58,948"
2021,11,10171,Kentucky Utilities Co,KY,Investor Owned,Final,"58,143.865","495,647.343","442,587","48,615.898","425,065.186","93,927","34,444.107","506,508.369","1,695",0.000,0.000,0,"141,204","1,427,221","538,209"
2021,11,11249,Louisville Gas & Electric Co,KY,Investor Owned,Final,"33,630.073","278,118.078","376,230","37,086.731","353,980.349","51,524","13,724.894","200,577.284",549,0.000,0.000,0,"84,442","832,676","428,303"
2021,11,14724,Pennyrile Rural Electric Coop,KY,Cooperative,Final,"5,585.000","45,524.000","39,794","3,047.000","24,023.000","5,698","1,854.000","26,789.000",27,0.000,0.000,0,"10,486","96,336","45,519"
2021,11,17564,South Kentucky Rural E C C,KY,Cooperative,Final,"8,018.026","59,103.926","63,525",979.543,"6,109.777","5,671","3,376.721","31,999.473",640,0.000,0.000,0,"12,374","97,213","69,836"
2021,11,18642,Tennessee Valley Authority,KY,Federal,Final,0.000,0.000,0,"1,332.929","20,128.225",7,"14,976.506","359,798.364",10,0.000,0.000,0,"16,309","379,927",17
2021,11,19446,Duke Energy Kentucky,KY,Investor Owned,Final,"13,573.244","108,533.094","131,180","13,546.164","128,961.280","15,725","5,405.120","58,237.746",353,0.000,0.000,0,"32,525","295,732","147,258"
2021,11,20130,Warren Rural Elec Coop Corp,KY,Cooperative,Final,"6,700.000","58,891.000","58,114","4,179.000","34,317.000","13,041","4,550.000","67,973.000",44,0.000,0.000,0,"15,429","161,181","71,199"
2021,11,22053,Kentucky Power Co,KY,Investor Owned,Final,"27,644.963","161,824.179","133,616","16,867.995","105,521.073","30,567","13,388.667","153,136.608","1,065",0.000,0.000,0,"57,902","420,482","165,248"
2021,11,49998,City of Berea Municipal Utility,KY,Municipal,Final,366.768,"3,858.032","4,659",151.305,"1,726.247",583,268.903,"3,855.540",58,0.000,0.000,0,787,"9,440","5,300"
2021,11,88888,Total EPM,KY,,Final,"238,609.872","1,910,993.696","2,038,200","164,429.548","1,457,551.360","318,425","166,927.004","2,465,430.229","5,409",0.000,0.000,0,"569,966","5,833,975","2,362,034"
2021,11,0,Adjustment 2021,LA,,Final,"55,150.261","524,205.323","535,743","27,615.160","281,577.708","70,079","26,187.063","373,361.633","3,994",1.289,11.438,0,"108,954","1,179,156","609,816"
2021,11,3265,Cleco Power LLC,LA,Investor Owned,Final,"31,264.000","228,354.000","248,295","26,861.000","190,222.000","42,615","18,472.000","202,490.000",539,0.000,0.000,0,"76,597","621,066","291,449"
2021,11,11241,Entergy Louisiana LLC,LA,Investor Owned,Final,"107,519.283","922,900.833","972,623","95,075.051","885,823.208","144,440","159,186.276","2,532,289.342","12,244",0.000,0.000,0,"361,781","4,341,013","1,129,307"
2021,11,13478,"Entergy New Orleans, LLC",LA,Investor Owned,Final,"19,220.369","162,579.030","193,028","22,266.137","218,122.761","19,781","2,605.429","34,532.397","1,750",77.715,767.047,1,"44,170","416,001","214,560"
2021,11,17698,Southwestern Electric Power Co,LA,Investor Owned,Final,"20,959.217","169,279.469","206,577","19,907.637","166,054.215","25,128","8,153.639","90,551.028","2,039",0.000,0.000,0,"49,020","425,885","233,744"
2021,11,59579,Sunnova,LA,Behind the Meter,Final,2.068,12.713,28,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,2,13,28
2021,11,59943,Spruce Finance,LA,Behind the Meter,Final,4.006,39.567,77,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,4,40,77
2021,11,88888,Total EPM,LA,,Final,"234,119.204","2,007,370.935","2,156,371","191,724.985","1,741,799.892","302,043","214,604.407","3,233,224.400","20,566",79.004,778.485,1,"640,528","6,983,174","2,478,981"
2021,11,0,Adjustment 2021,MA,,Final,"201,426.814","865,474.701","1,675,341","282,438.533","1,625,749.538","307,786","79,841.436","504,273.039","8,962","1,627.346","24,958.626",2,"565,334","3,020,456","1,992,091"
2021,11,6374,Fitchburg Gas & Elec Light Co,MA,Investor Owned,Final,"1,996.248","8,144.656","18,945",611.285,"2,685.987","3,163",301.937,"1,645.332",7,0.000,0.000,0,"2,909","12,476","22,115"
2021,11,8774,City of Holyoke - (MA),MA,Municipal,Final,"1,099.000","7,740.000","14,937","2,447.000","19,023.000","2,880",420.000,"4,304.000",20,0.000,0.000,0,"3,966","31,067","17,837"
2021,11,11804,Massachusetts Electric Co,MA,Investor Owned,Final,"74,552.077","310,336.723","622,936","13,188.808","109,206.984","66,728","2,130.746","12,289.712","1,190",0.000,0.000,0,"89,872","431,833","690,854"
2021,11,13206,Nantucket Electric Co,MA,Investor Owned,Final,346.361,"1,397.260","2,161",64.632,317.059,275,0.516,2.172,1,0.000,0.000,0,412,"1,716","2,437"
2021,11,15748,Town of Reading - (MA),MA,Municipal,Final,"2,418.219","16,624.912","26,936","3,599.316","30,410.960","3,262",0.000,0.000,0,0.000,0.000,0,"6,018","47,036","30,198"
2021,11,20310,Town of Wellesley - (MA),MA,Municipal,Final,"1,098.000","7,581.000","8,953",942.000,"7,166.000","1,203",452.000,"3,544.000",5,0.000,0.000,0,"2,492","18,291","10,161"
2021,11,54913,NSTAR Electric Company,MA,Investor Owned,Final,"48,147.000","197,994.000","442,917","19,658.000","102,098.000","54,069","2,901.000","14,503.000",681,0.000,0.000,0,"70,706","314,595","497,667"
2021,11,57313,Tesla Inc.,MA,Behind the Meter,Final,"1,164.140","6,343.320","19,247",29.710,476.730,25,0.000,0.000,0,0.000,0.000,0,"1,194","6,820","19,272"
2021,11,59086,"Constellation Solar Holding, LLC",MA,Behind the Meter,Final,0.000,0.000,0,22.780,197.290,3,0.000,0.000,0,0.000,0.000,0,23,197,3
2021,11,59579,Sunnova,MA,Behind the Meter,Final,"1,091.686","4,726.184","10,220",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,"1,092","4,726","10,220"
2021,11,59580,"SunPower Capital, LLC",MA,Behind the Meter,Final,91.389,277.125,871,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,91,277,871
2021,11,59622,"Ahana Renewables, LLC",MA,Behind the Meter,Final,0.000,0.000,0,8.563,61.544,6,0.000,0.000,0,0.000,0.000,0,9,62,6
2021,11,59647,Sunrun Inc.,MA,Behind the Meter,Final,"3,043.998","15,468.171","37,055",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,"3,044","15,468","37,055"
2021,11,59943,Spruce Finance,MA,Behind the Meter,Final,177.831,854.967,"2,212",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,178,855,"2,212"
2021,11,60025,Greenbacker Renewable Energy Corporation,MA,Behind the Meter,Final,0.000,0.000,0,15.510,161.540,5,0.000,0.000,0,0.000,0.000,0,16,162,5
2021,11,60981,"TerraForm US Energy Services, LLC",MA,Behind the Meter,Final,0.000,0.000,0,120.000,"1,060.000",25,0.000,0.000,0,0.000,0.000,0,120,"1,060",25
2021,11,61098,Longroad Energy,MA,Behind the Meter,Final,0.000,0.000,0,38.226,212.549,8,0.000,0.000,0,0.000,0.000,0,38,213,8
2021,11,61823,"Greenskies Renewable Energy, LLC",MA,Behind the Meter,Final,0.000,0.000,0,145.157,"1,925.922",1,0.000,0.000,0,0.000,0.000,0,145,"1,926",1
2021,11,88888,Total EPM,MA,,Final,"336,652.763","1,442,963.019","2,882,731","323,329.520","1,900,753.103","439,439","86,047.635","540,561.255","10,866","1,627.346","24,958.626",2,"747,657","3,909,236","3,333,038"
2021,11,0,Adjustment 2021,MD,,Final,"58,519.449","386,788.670","414,742","169,947.683","1,647,076.097","101,261","24,420.875","270,475.202","4,252","2,287.904","28,036.647",5,"255,176","2,332,377","520,260"
2021,11,84,A & N Electric Coop,MD,Cooperative,Final,16.785,129.613,269,6.252,49.038,44,0.000,0.000,0,0.000,0.000,0,23,179,313
2021,11,1167,Baltimore Gas & Electric Co,MD,Investor Owned,Final,"103,059.959","774,966.674","942,435","26,478.316","209,977.117","73,074","1,173.627","9,411.483","3,575",0.000,0.000,0,"130,712","994,355","1,019,084"
2021,11,5027,Delmarva Power,MD,Investor Owned,Final,"20,968.188","131,201.637","162,494","5,064.026","32,564.656","17,227",123.334,815.285,61,0.000,0.000,0,"26,156","164,582","179,782"
2021,11,15263,The Potomac Edison Company,MD,Investor Owned,Final,"29,749.208","255,844.696","224,035","5,341.674","43,087.130","20,692",693.627,"5,653.228","1,116",0.000,0.000,0,"35,785","304,585","245,843"
2021,11,15270,Potomac Electric Power Co,MD,Investor Owned,Final,"43,369.061","322,606.306","448,866","13,537.663","116,293.758","30,849",13.406,491.131,3,0.000,0.000,0,"56,920","439,391","479,718"
2021,11,17637,Southern Maryland Elec Coop Inc,MD,Cooperative,Final,"22,025.515","169,695.296","151,633","11,296.790","93,033.934","15,522",0.000,0.000,0,0.000,0.000,0,"33,322","262,729","167,155"
2021,11,57313,Tesla Inc.,MD,Behind the Meter,Final,"2,222.510","12,019.950","26,986",75.550,"1,602.190",148,0.000,0.000,0,0.000,0.000,0,"2,298","13,622","27,134"
2021,11,59086,"Constellation Solar Holding, LLC",MD,Behind the Meter,Final,0.000,0.000,0,65.900,950.160,15,14.070,107.580,2,0.000,0.000,0,80,"1,058",17
2021,11,59579,Sunnova,MD,Behind the Meter,Final,508.894,"2,788.296","4,041",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,509,"2,788","4,041"
2021,11,59647,Sunrun Inc.,MD,Behind the Meter,Final,"1,985.903","13,070.784","24,983",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,"1,986","13,071","24,983"
2021,11,59943,Spruce Finance,MD,Behind the Meter,Final,32.324,189.890,417,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,32,190,417
2021,11,60025,Greenbacker Renewable Energy Corporation,MD,Behind the Meter,Final,0.000,0.000,0,1.236,12.360,1,0.000,0.000,0,0.000,0.000,0,1,12,1
2021,11,60981,"TerraForm US Energy Services, LLC",MD,Behind the Meter,Final,0.000,0.000,0,9.000,168.000,7,0.000,0.000,0,0.000,0.000,0,9,168,7
2021,11,61098,Longroad Energy,MD,Behind the Meter,Final,0.000,0.000,0,50.736,411.656,28,0.000,0.000,0,0.000,0.000,0,51,412,28
2021,11,88888,Total EPM,MD,,Final,"282,457.796","2,069,301.812","2,400,901","231,874.826","2,145,226.096","258,868","26,438.939","286,953.909","9,009","2,287.904","28,036.647",5,"543,059","4,529,518","2,668,783"
2021,11,0,Adjustment 2021,ME,,Final,"7,732.159","35,550.059","70,666","21,023.335","154,524.397","20,285","18,423.283","177,750.746",917,0.000,0.000,0,"47,179","367,825","91,868"
2021,11,1179,Versant Power,ME,Investor Owned,Final,"12,287.237","67,542.197","128,333","5,667.382","40,699.020","24,173",901.821,"6,492.942",155,0.000,0.000,0,"18,856","114,734","152,661"
2021,11,3266,Central Maine Power Co,ME,Investor Owned,Final,"45,120.360","253,459.840","494,548","12,865.900","89,900.950","49,190","1,022.530","6,815.480","1,208",0.000,0.000,0,"59,009","350,176","544,946"
2021,11,5609,Eastern Maine Electric Coop,ME,Cooperative,Final,795.336,"4,720.414","10,625",266.530,"1,754.312","2,293",146.248,"1,147.181",28,0.000,0.000,0,"1,208","7,622","12,946"
2021,11,8883,Houlton Water Company,ME,Municipal,Final,290.516,"2,560.566","3,907",193.729,"1,776.464","1,509",179.064,"1,891.637",77,0.000,0.000,0,663,"6,229","5,493"
2021,11,11477,Town of Madison - (ME),ME,Municipal,Final,228.547,"1,419.496","2,331",53.121,463.846,243,38.292,317.200,14,0.000,0.000,0,320,"2,201","2,588"
2021,11,57313,Tesla Inc.,ME,Behind the Meter,Final,0.000,0.000,0,9.060,77.110,4,0.000,0.000,0,0.000,0.000,0,9,77,4
2021,11,88888,Total EPM,ME,,Final,"66,454.155","365,252.572","710,410","40,079.057","289,196.099","97,697","20,711.238","194,415.186","2,399",0.000,0.000,0,"127,244","848,864","810,506"
2021,11,0,Adjustment 2021,MI,,Final,"39,878.237","267,540.757","446,282","49,858.668","477,943.915","64,891","49,552.539","686,298.801","2,446",-0.002,-0.035,0,"139,289","1,431,783","513,619"
2021,11,392,Alpena Power Co,MI,Investor Owned,Final,988.200,"7,465.700","13,717",808.500,"6,982.400","2,901","1,040.700","13,338.400",3,0.000,0.000,0,"2,837","27,787","16,621"
2021,11,3828,Cloverland Electric Co-op,MI,Cooperative,Final,"3,204.800","25,017.000","35,740","2,155.600","20,295.000","7,325","1,073.900","12,461.000",8,0.000,0.000,0,"6,434","57,773","43,073"
2021,11,4254,Consumers Energy Co,MI,Investor Owned,Final,"181,998.425","1,001,581.124","1,642,388","118,996.707","860,421.764","227,207","52,538.172","652,943.890","1,355",0.000,0.000,0,"353,533","2,514,947","1,870,950"
2021,11,5109,DTE Electric Company,MI,Investor Owned,Final,"211,091.028","1,181,006.372","2,041,651","154,007.181","1,261,905.991","208,301","53,971.308","705,396.633",711,33.804,271.930,2,"419,103","3,148,581","2,250,665"
2021,11,9324,Indiana Michigan Power Co,MI,Investor Owned,Final,"14,753.017","88,784.814","111,579","8,382.620","63,196.696","18,514","5,970.926","51,807.996",795,0.000,0.000,0,"29,107","203,790","130,888"
2021,11,10704,City of Lansing - (MI),MI,Municipal,Final,"7,407.000","41,182.000","86,879","13,573.000","88,715.000","12,117","3,423.000","27,992.000",252,0.000,0.000,0,"24,403","157,889","99,248"
2021,11,13780,Northern States Power Co,MI,Investor Owned,Final,624.615,"4,994.213","7,606",445.577,"3,963.836","1,332",174.112,"2,589.220",2,0.000,0.000,0,"1,244","11,547","8,940"
2021,11,19578,Upper Peninsula Power Company,MI,Investor Owned,Final,"5,108.881","23,091.939","47,204","2,151.867","11,746.609","6,125","1,809.721","23,641.716",41,0.000,0.000,0,"9,070","58,480","53,370"
2021,11,60631,Upper Michigan Energy Resources Corp.,MI,Investor Owned,Final,"3,218.631","18,264.731","32,972","1,662.221","9,905.942","3,950","10,945.207","129,807.771",36,0.000,0.000,0,"15,826","157,978","36,958"
2021,11,88888,Total EPM,MI,,Final,"468,272.834","2,658,928.650","4,466,018","352,041.941","2,805,077.153","552,663","180,499.585","2,306,277.427","5,649",33.802,271.895,2,"1,000,848","7,770,555","5,024,332"
2021,11,0,Adjustment 2021,MN,,Final,"85,092.134","648,876.011","750,441","41,624.002","384,141.660","89,453","39,914.857","494,454.348","6,729",-0.003,-0.035,0,"166,631","1,527,472","846,623"
2021,11,689,Connexus Energy,MN,Cooperative,Final,"12,463.440","90,225.310","128,554","4,852.860","47,279.861","11,800","1,018.896","13,097.103",420,0.000,0.000,0,"18,335","150,602","140,774"
2021,11,5574,East Central Energy,MN,Cooperative,Final,"6,376.430","41,620.444","51,632","2,132.170","19,092.570","6,132",704.280,"9,305.016",179,0.000,0.000,0,"9,213","70,018","57,943"
2021,11,10596,City of Lake Crystal - (MN),MN,Municipal,Final,119.543,614.185,"1,056",105.054,594.854,177,0.000,0.000,0,0.000,0.000,0,225,"1,209","1,233"
2021,11,12647,"ALLETE, Inc.",MN,Investor Owned,Final,"12,274.246","86,969.531","125,055","10,697.687","85,583.639","24,174","50,809.218","549,086.270",375,0.000,0.000,0,"73,781","721,639","149,604"
2021,11,13781,Northern States Power Co - Minnesota,MN,Investor Owned,Final,"91,896.064","663,032.734","1,191,873","112,284.735","954,214.253","143,185","53,596.821","592,607.519",491,183.426,"1,636.986",1,"257,961","2,211,491","1,335,550"
2021,11,13815,Northwestern Wisconsin Elec Co,MN,Investor Owned,Final,6.167,38.369,84,2.636,16.062,29,0.000,0.000,0,0.000,0.000,0,9,54,113
2021,11,14232,Otter Tail Power Co,MN,Investor Owned,Final,"5,756.771","42,222.877","49,393","10,127.972","88,652.362","13,128","6,683.147","108,506.480",14,0.000,0.000,0,"22,568","239,382","62,535"
2021,11,16181,Rochester Public Utilities,MN,Municipal,Final,"3,622.012","25,211.771","53,270","5,660.247","51,932.072","5,146",651.409,"5,293.558",1,0.000,0.000,0,"9,934","82,437","58,417"
2021,11,17267,Sioux Valley SW Elec Coop,MN,Cooperative,Final,869.698,"7,289.507","3,359",72.629,487.697,401,441.695,"4,693.547",118,0.000,0.000,0,"1,384","12,471","3,878"
2021,11,20996,Wright-Hennepin Coop Elec Assn,MN,Cooperative,Final,"5,042.797","39,775.587","50,923","2,157.839","22,488.395","6,338",380.041,"4,564.118",106,0.000,0.000,0,"7,581","66,828","57,367"
2021,11,25177,Dakota Electric Association,MN,Cooperative,Final,"8,438.000","66,684.000","103,977","5,392.000","66,948.000","8,019",25.000,33.000,396,0.000,0.000,0,"13,855","133,665","112,392"
