UTILITYID,UTILNAME,STATE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),RES_CONS ,COM_REV (Thousand $),COM_SALES (MwH),COM_CONS,IND_REV (Thousand $),IND_SALES (MwH),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MwH),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MwH),TOT_CONS
9231,Independence City of,MO,2005,1,3468,44979,50885,2818,39084,5101,168,3199,12,,,,6454,87262,55998
10000,Kansas City Power & Light Co,MO,2005,1,13551,226251,236129,19558,365159,30832,5729,131874,1166,,,,38838,723284,268127
12698,Aquila Inc,MO,2005,1,19714,343104,256473,11301,225749,37093,3506,90432,280,,,,34521,659285,293846
17833,City Utilities of Springfield,MO,2005,1,4113,84190,87368,5247,118843,13286,1524,41231,274,0,0,0,10884,244264,100928
19436,Union Electric Co,MO,2005,1,66554,1272310,1008138,52259,1156218,140682,18332,476945,6452,80,2208,1,137225,2907681,1155273
88888,Total EPM,MO,2005,1,195962,3279804,0,121399,2390810,0,47180,1151841,0,,,0,364620,6824662,0
0,State Level Adjustment,MS,2005,1,36628,569394,0,17718,264541,0,18548,351675,0,,,0,72894,1185610,0
3841,Coast Electric Power Assn,MS,2005,1,8034,93637,63120,2079,24745,5574,1028,19341,9,,,,11141,137723,68703
6641,4-County Electric Power Assn,MS,2005,1,3977,51469,34620,1489,15855,7701,939,17499,19,,,,6405,84823,42340
12685,Entergy Mississippi Inc,MS,2005,1,34611,439699,351445,31794,379897,64199,14598,224470,3644,,,,81003,1044066,419288
12686,Mississippi Power Co,MS,2005,1,15114,207585,160371,14138,210909,33737,14260,354691,522,,,,43512,773185,194630
17252,Singing River Elec Pwr Assn,MS,2005,1,6871,84328,57099,1775,20497,6348,407,6368,11,,,,9053,111193,63458
17647,Southern Pine Elec Power Assn,MS,2005,1,7550,88242,58951,1781,20740,3976,3124,52655,19,,,,12455,161637,62946
18642,Tennessee Valley Authority,MS,2005,1,,,,,,,8877,280636,7,,,,8877,280636,7
19273,Tupelo City of,MS,2005,1,818,12810,10646,1604,23787,4544,877,17833,15,,,,3299,54430,15205
88888,Total EPM,MS,2005,1,113603,1547164,0,72378,960971,0,62658,1325168,0,,,0,248639,3833303,0
0,State Level Adjustment,MT,2005,1,7428,113276,0,2910,60108,0,11511,259775,0,,,0,21850,433159,0
1738,Bonneville Power Admin,MT,2005,1,,,,,,,1600,48360,1,,,,1600,48360,1
6395,Flathead Electric Coop Inc,MT,2005,1,4873,70150,46952,2672,38397,10714,1503,31503,392,0,0,0,9048,140050,58058
12087,McKenzie Electric Coop Inc,MT,2005,1,3,41,99,0,3,2,,,,,,,3,44,101
12199,MDU Resources Group Inc,MT,2005,1,1180,16325,18546,1022,18630,4933,1107,25761,136,,,,3309,60716,23615
12825,NorthWestern Energy LLC,MT,2005,1,19948,244190,251876,19702,261422,58591,1891,35529,149,,,,41541,541141,310616
19156,Powder River Energy Corporation,MT,2005,1,4,62,44,37,637,87,501,8080,55,,,,542,8779,186
19545,Black Hills Power Inc,MT,2005,1,1,11,13,1,14,19,68,1503,3,,,,70,1528,35
19603,USBIA-Mission Valley Power,MT,2005,1,1366,26735,13510,644,11560,5617,68,1494,1,,,,2078,39789,19128
20169,Avista Corp,MT,2005,1,1,19,12,2,30,7,,,,,,,3,49,19
20997,Yellowstone Valley Elec Co-op Inc.,MT,2005,1,1279,18809,13534,254,3759,1324,,,,,,,1533,22568,14858
88888,Total EPM,MT,2005,1,36083,489618,0,27244,394560,0,18249,412005,0,,,0,81577,1296183,0
0,State Level Adjustment,NC,2005,1,123435,1356241,0,49016,625172,0,14184,272556,0,,,0,186635,2253969,0
3046,Progress Energy Carolinas,NC,2005,1,112526,1404512,1000027,68606,1011979,179960,38446,742180,3621,0,0,0,219578,3158671,1183608
5416,Duke Power Co,NC,2005,1,151773,2068304,1465636,100246,1671076,244690,45055,1059717,5693,0,4,1,297074,4799101,1716020
6235,Fayetteville Public Works Comm,NC,2005,1,7344,94206,64340,4740,71313,15300,1373,29711,29,,,,13457,195230,79669
9837,Jones-Onslow Elec Member Corp,NC,2005,1,5929,72475,50177,1215,16273,4250,,,,,,,7144,88748,54427
16496,Rutherford Elec Member Corp,NC,2005,1,7976,87615,59468,898,9858,3896,538,11140,24,,,,9412,108613,63388
18642,Tennessee Valley Authority,NC,2005,1,,,,,,,28,534,4,,,,28,534,4
19876,Virginia Electric & Power Co,NC,2005,1,13738,159680,97646,5761,76858,17556,5700,134159,72,,,,25199,370697,115274
24889,Brunswick Electric Member Corp,NC,2005,1,7912,72082,68167,1197,14031,1672,,,,,,,9109,86113,69839
88888,Total EPM,NC,2005,1,430633,5315115,0,231679,3496560,0,105324,2249997,0,,,0,767636,11061676,0
0,State Level Adjustment,ND,2005,1,2979,50917,0,2027,48186,0,2935,93054,0,,,0,7941,192156,0
4717,Dakota Valley Elec Coop Inc,ND,2005,1,796,12016,5026,274,4406,813,886,23786,4,,,,1956,40208,5843
12087,McKenzie Electric Coop Inc,ND,2005,1,327,6006,4043,634,8204,1013,536,12228,9,,,,1497,26438,5065
12090,"McLean Electric Coop, Inc",ND,2005,1,269,3917,2701,79,1149,272,26,747,44,,,,374,5813,3017
12199,MDU Resources Group Inc,ND,2005,1,3255,58073,60497,3486,61919,11086,493,11011,167,,,,7234,131003,71750
12301,Nodak Electric Coop Inc,ND,2005,1,2468,44048,15797,15,388,3,1561,36533,484,,,,4044,80969,16284
13196,Northern Plains Electric Coop,ND,2005,1,1405,24441,9518,311,5090,1285,276,6132,10,,,,1992,35663,10813
13694,"North Central Elec Coop, Inc",ND,2005,1,735,14492,5665,556,8145,1487,46,967,4,,,,1337,23604,7156
13781,Northern States Power Co,ND,2005,1,5027,87730,74160,4765,92946,12000,1175,29337,29,,,,10967,210013,86189
14088,Oliver-Mercer Elec Coop Inc,ND,2005,1,324,5633,3371,107,1792,543,545,10499,4,,,,976,17924,3918
14232,Otter Tail Power Co,ND,2005,1,3986,67620,44201,5562,94345,12514,202,4357,2,0,0,0,9750,166322,56717
19790,Verendrye Electric Coop Inc,ND,2005,1,1015,16042,9097,459,8032,1211,470,13099,57,,,,1944,37173,10365
20395,West Plains Electric Coop Inc,ND,2005,1,408,7654,4372,94,1514,905,705,10492,737,,,,1207,19660,6014
20413,Mountrail-Williams Elec Coop,ND,2005,1,494,7811,5698,302,4056,1217,387,7496,179,,,,1183,19363,7094
24949,Cass County Elec Coop Inc,ND,2005,1,3478,59260,24298,1308,25936,3034,220,5731,18,,,,5006,90927,27350
88888,Total EPM,ND,2005,1,26966,465660,0,19979,366108,0,10463,265469,0,,,0,57408,1097236,0
0,State Level Adjustment,NE,2005,1,17358,284311,0,10569,179983,0,8178,147252,0,,,0,36104,611546,0
4373,Cornhusker Public Power Dist,NE,2005,1,755,11481,6633,229,4669,340,161,4085,1783,,,,1145,20235,8756
4911,Dawson Power District,NE,2005,1,1371,25742,14933,331,6376,1379,20,532,5011,,,,1722,32650,21323
6779,Freemont City of,NE,2005,1,600,12213,11937,187,3369,1927,758,17907,467,,,,1545,33489,14331
8245,Hastings City of,NE,2005,1,550,9105,10416,520,9293,2191,750,21003,42,,,,1820,39401,12649
11018,Lincoln Electric System,NE,2005,1,5340,107255,105675,4891,105936,15688,1879,53147,196,,,,12110,266338,121559
11251,Loup River Public Power Dist,NE,2005,1,1333,31079,14068,876,18751,3597,1488,48681,38,0,0,0,3697,98511,17703
13337,Nebraska Public Power District,NE,2005,1,6458,90345,68515,5195,92019,17263,3125,91322,732,0,0,0,14778,273686,86510
13664,Norris Public Power District,NE,2005,1,1714,30532,13064,358,4956,3269,914,22415,1165,0,0,0,2986,57903,17498
14127,Omaha Public Power District,NE,2005,1,17317,311846,279418,14530,283857,40178,6025,186190,135,,,,37872,781893,319731
17642,Southern Public Power District,NE,2005,1,1339,26229,14834,219,3083,2171,1352,36716,8429,0,0,0,2910,66028,25434
40606,Grand Island City of,NE,2005,1,956,17499,19324,763,13635,4019,950,23776,79,0,0,0,2669,54910,23422
88888,Total EPM,NE,2005,1,55091,957637,0,38668,725927,0,25600,653026,0,,,0,119358,2336590,0
0,State Level Adjustment,NH,2005,1,381,5520,0,490,6921,0,398,5414,0,,,0,1269,17855,0
13441,New Hampshire Elec Coop Inc,NH,2005,1,6287,49213,65799,2415,20532,9868,1286,12867,11,,,,9988,82612,75678
15472,Public Service Co of NH,NH,2005,1,39585,320267,403609,33088,294497,67892,13232,119962,2781,,,,85905,734726,474282
24590,Unitil Energy Systems,NH,2005,1,5098,50419,61369,3305,33121,12013,2727,30526,150,0,0,0,11130,114066,73532
26510,Granite State Electric Co,NH,2005,1,3182,29840,33902,3323,36763,6055,638,7411,227,,,,7143,74014,40184
88888,Total EPM,NH,2005,1,54533,455259,0,42621,391834,0,18281,176180,0,,,0,115435,1023273,0
0,State Level Adjustment,NJ,2005,1,5678,42712,0,83234,902054,0,59160,628673,0,,,0,149253,1585248,0
963,Atlantic City Electric Co,NJ,2005,1,42238,392124,461021,24219,236458,61407,2380,24519,961,,,,68837,653101,523389
9726,Jersey Central Power & Lt Co,NJ,2005,1,82917,830296,942389,57764,576559,115338,5719,58246,2473,,,,146400,1465101,1060200
15477,Public Service Elec & Gas Co,NJ,2005,1,126017,1164267,1789975,121974,1473821,253297,13811,222231,7665,662,15639,3,262464,2875958,2050940
16213,Rockland Electric Co,NJ,2005,1,5833,64365,62471,4807,56715,8773,268,3341,236,,,,10908,124421,71480
88888,Total EPM,NJ,2005,1,262683,2493764,0,291998,3245607,0,81338,937010,0,,,0,637862,6703829,0
0,State Level Adjustment,NM,2005,1,8587,95890,0,10650,148525,0,8961,180074,0,,,0,28197,424488,0
3287,"Central Valley Elec Coop, Inc",NM,2005,1,394,5322,4731,687,7715,5279,2665,45954,1488,,,,3746,58991,11498
5701,El Paso Electric Co,NM,2005,1,5201,49060,69680,5109,62177,9508,433,8521,8,,,,10743,119758,79196
9699,"Jemez Mountains Elec Coop, Inc",NM,2005,1,2267,18809,26868,1168,9855,3299,113,1243,20,,,,3548,29907,30187
13314,Navajo Tribal Utility Authority,NM,2005,1,398,4603,6982,416,4453,653,201,4555,84,,,,1015,13611,7719
15473,Public Service Co of NM,NM,2005,1,20266,247099,368339,20115,286764,44477,4701,98393,289,,,,45082,632256,413105
17718,Southwestern Public Service Co,NM,2005,1,4702,83842,85401,5706,92140,20801,4159,121453,50,,,,14567,297435,106252
22690,Roosevelt County Elec Coop Inc,NM,2005,1,298,4289,3507,95,1038,806,271,3794,1500,,,,664,9121,5813
40051,Texas-New Mexico Power Co,NM,2005,1,3060,23929,42110,2761,20710,6553,4046,62142,8,,,,9867,106781,48671
88888,Total EPM,NM,2005,1,45173,532843,0,46707,633377,0,25550,526129,0,,,0,117429,1692348,0
0,State Level Adjustment,NV,2005,1,1436,18551,0,1759,23275,0,735,7502,0,,,0,3931,49315,0
2008,City of Boulder,NV,2005,1,300,6696,6690,229,3738,890,,,,,,,529,10434,7580
4356,Colorado River Comm of Nevada,NV,2005,1,,,,2769,40989,2,2895,61440,5,,,,5664,102429,7
13073,"Mt Wheeler Power, Inc",NV,2005,1,446,6806,4662,211,2757,1428,1190,23317,146,,,,1847,32880,6236
13407,Nevada Power Co,NV,2005,1,56623,579422,652173,28843,315953,86039,34575,498106,1557,56,665,17,120097,1394146,739786
17166,Sierra Pacific Power Co,NV,2005,1,23535,207572,257958,23018,218733,40540,23616,306532,91,,,,70169,732837,298589
18260,Surprise Valley Electrification Corp.,NV,2005,1,,,,1,25,5,,,,,,,1,25,5
19840,"Valley Electric Assn, Inc",NV,2005,1,2353,26822,15586,872,10015,2016,9,130,211,,,,3234,36967,17813
20332,Wells Rural Electric Co,NV,2005,1,447,5742,4015,265,4138,731,2067,52840,105,0,0,0,2779,62720,4851
22814,Raft Rural Elec Coop Inc,NV,2005,1,126,2007,1554,135,3302,244,,1,4,,,,261,5310,1802
88888,Total EPM,NV,2005,1,85266,853618,0,58102,622925,0,65087,949868,0,,,0,208512,2427063,0
0,State Level Adjustment,NY,2005,1,39523,429889,0,375877,3138533,0,64237,1108359,0,,,0,502156,4898631,0
3249,Central Hudson Gas & Elec Corp,NY,2005,1,20621,200945,253328,14414,171777,43615,2733,40463,1085,0,0,0,37768,413185,298028
4226,Consolidated Edison Co-NY Inc.,NY,2005,1,201672,1081096,2632697,205080,1302223,419608,4230,28945,350,212,1513,16,411194,2413777,3052671
4226,Consolidated Edsion Co- NY Inc.,NY,2005,1,201672,1081096,2632697,205080,1302223,419608,4230,28945,350,212,1513,16,411194,2413777,3052671
6369,Fishers Island Utility Co Inc,NY,2005,1,74,290,661,21,77,107,,,,,,,95,367,768
11171,Long Island Power Authority,NY,2005,1,129136,793049,978889,101561,752758,112411,,,,2432,22104,127,233129,1567911,1091427
13511,New York State Elec & Gas Corp,NY,2005,1,76610,600844,695053,31475,259429,93000,10325,161837,2106,257,2743,4,118667,1024853,790163
13573,Niagara Mohawk Power Corp.,NY,2005,1,130562,1066208,1349838,69346,590509,131538,24527,168198,934,20,84,2,224455,1824999,1482312
14154,Orange & Rockland Utils Inc,NY,2005,1,12442,95679,129713,9159,89644,19677,2532,34992,74,,,,24133,220315,149464
14711,Pennsylvania Electric Co,NY,2005,1,274,3057,3324,119,1449,460,53,698,11,,,,446,5204,3795
16183,Rochester Gas & Electric Corp,NY,2005,1,18942,211985,268800,9108,114453,25668,3215,48405,611,,,,31265,374843,295079
88888,Total EPM,NY,2005,1,629856,4483042,0,816160,6420852,0,111852,1591897,0,,,0,1583308,12744085,0
0,State Level Adjustment,OH,2005,1,132208,1504690,0,97267,1090184,0,68176,1215072,0,,,0,297646,3809895,0
3542,Cincinnati Gas & Electric Co,OH,2005,1,44695,703961,586147,35605,505501,70059,19758,393945,2275,,,,100058,1603407,658481
3755,Cleveland Electric Illum Co,OH,2005,1,15657,174336,231727,20135,223440,28007,36280,598626,1676,384,5139,1,72456,1001541,261411
4062,Columbus Southern Power Co,OH,2005,1,47430,748326,635250,38734,651224,72140,9511,190967,2752,,,,95675,1590517,710142
4922,Dayton Power & Light Co,OH,2005,1,47556,596907,454298,23773,346770,53639,6826,109045,1550,38,630,1,78193,1053352,509488
12796,Monongahela Power Co,OH,2005,1,1555,23741,25078,966,15714,3443,2944,86526,902,,,,5465,125981,29423
13998,Ohio Edison Co,OH,2005,1,59373,650907,613686,33750,371155,72009,31239,560539,595,,,,124362,1582601,686290
14006,Ohio Power Co,OH,2005,1,52284,826942,609255,26929,489391,91789,45415,1266182,7555,,,,124628,2582515,708599
14015,Ohio Valley Electric Corp,OH,2005,1,,,,,,,1581,28623,1,,,,1581,28623,1
18997,The Toledo Edison Co,OH,2005,1,14080,149443,147128,13400,136921,18009,18457,425176,181,,,,45937,711540,165318
88888,Total EPM,OH,2005,1,414838,5379253,0,290559,3830300,0,240187,4874701,0,,,0,946001,14089972,0
0,State Level Adjustment,OK,2005,1,32703,471512,0,15080,220807,0,8990,195770,0,,,0,56773,888089,0
817,Arkansas Valley Elec Coop Corp,OK,2005,1,343,4911,3784,101,1597,466,,,,,,,444,6508,4250
5860,Empire District Electric Co,OK,2005,1,336,6038,4447,201,2922,965,149,3145,16,,,,686,12105,5428
7490,Grand River Dam Authority,OK,2005,1,,,,22,327,47,1871,52266,30,,,,1893,52593,77
13734,"Northeast Oklahoma Electric Coop, Inc",OK,2005,1,3170,41367,33155,683,8845,3905,35,512,5,,,,3888,50724,37065
14062,Oklahoma Electric Coop Inc,OK,2005,1,4626,61027,38928,1037,16269,3291,222,5166,23,,,,5885,82462,42242
14063,Oklahoma Gas & Electric Co,OK,2005,1,38878,703127,579469,30568,604775,85287,17951,472078,8965,0,0,0,87397,1779980,673721
15474,Public Service Co of Oklahoma,OK,2005,1,34056,522161,439947,27940,439635,63973,24272,485025,6907,,,,86268,1446821,510827
17718,Southwestern Public Service Co,OK,2005,1,455,7099,6726,516,9786,2115,356,8224,3,,,,1327,25109,8844
19785,Verdigris Valley Elec Coop Inc,OK,2005,1,2350,44274,26894,295,3893,3536,267,3996,462,,,,2912,52163,30892
88888,Total EPM,OK,2005,1,116917,1861516,0,76443,1308856,0,54113,1226182,0,,,0,247473,4396554,0
0,State Level Adjustment,OR,2005,1,37367,538791,0,13114,220031,0,21531,397963,0,,,0,72013,1156831,0
1738,Bonneville Power Admin,OR,2005,1,,,,17,473,1,0,0,0,,,,17,473,1
6022,Eugene City of,OR,2005,1,9963,124611,74600,5256,78102,8770,3251,67341,5,,,,18470,270054,83375
9191,Idaho Power Co,OR,2005,1,1155,22123,13100,754,15774,3274,752,22722,1527,,,,2661,60619,17901
14354,PacifiCorp,OR,2005,1,39096,612799,443670,20030,368138,72196,9643,230321,10005,56,858,21,68825,1212116,525892
15248,Portland General Electric Co,OR,2005,1,66546,837952,675977,43497,622286,91753,15589,281995,940,30,505,22,125662,1742738,768692
18260,Surprise Valley Electrification Corp.,OR,2005,1,120,1835,1055,34,504,308,7,83,224,,,,161,2422,1587
88888,Total EPM,OR,2005,1,154247,2138111,0,82702,1305308,0,50773,1000425,0,,,0,287809,4445253,0
0,State Level Adjustment,PA,2005,1,33819,334732,0,47508,554171,0,24215,428445,0,,,0,106000,1323044,0
3597,Citizens Electric Co,PA,2005,1,729,10672,5453,233,2841,1075,333,5047,37,,,,1295,18560,6565
5487,Dusquene Light Co,PA,2005,1,26967,288941,403842,19863,251397,48142,8011,159502,935,135,1649,7,54976,701489,452926
12390,Metropolitan Edison Co,PA,2005,1,48563,537885,463988,29869,368587,60256,19760,286034,1854,,,,98192,1192506,526098
14711,Pennsylvania Electric Co,PA,2005,1,37860,432059,502164,31960,418563,79051,18995,305249,2464,,,,88815,1155871,583679
14715,PPL Electric Utilities Corporation,PA,2005,1,127165,1536062,1179244,88268,1099630,164544,44065,749342,4840,408,5908,1,259906,3390942,1348629
14716,Pennsylvania Power Co,PA,2005,1,14024,174221,138088,8595,115484,18784,7272,135023,218,,,,29891,424728,157090
14940,PECO Energy Co,PA,2005,1,148076,1287742,1336473,66439,620753,102431,88273,1179475,2858,4573,60218,3,307361,3148188,1441765
15045,Pike County Light & Power Co,PA,2005,1,296,2932,3527,300,3220,963,,,,,,,596,6152,4490
19390,"UGI Utilities, Inc",PA,2005,1,5125,60527,54382,2776,32476,7376,656,9285,158,,,,8557,102288,61916
20334,Wellsborough Electric Co,PA,2005,1,360,4448,4824,262,3034,1035,247,3586,14,,,,869,11068,5873
20387,West Penn Power Company,PA,2005,1,47372,713659,607712,23929,411878,79285,29171,641817,13242,70,1305,3,100542,1768659,700242
88888,Total EPM,PA,2005,1,490356,5383880,0,320002,3882034,0,240998,3902805,0,,,0,1057000,13243495,0
0,State Level Adjustment,RI,2005,1,600,2714,0,5556,47062,0,1520,22674,0,,,0,7676,72450,0
1857,Block Island Power Co,RI,2005,1,80,312,1281,76,293,388,15,65,31,,,,171,670,1700
13214,The Narragansett Electric Co,RI,2005,1,34738,289474,420021,27476,259631,50347,7495,76512,2185,,,,69709,625617,472553
88888,Total EPM,RI,2005,1,35418,292500,0,33108,306986,0,9030,99251,0,,,0,77556,698737,0
0,State Level Adjustment,SC,2005,1,70476,836327,0,19713,245105,0,13353,290836,0,,,0,103542,1372268,0
1613,Berkeley Electric Coop Inc,SC,2005,1,9905,113387,62918,1252,13776,6888,1046,14385,230,,,,12203,141548,70036
3046,Progress Energy Carolinas,SC,2005,1,17188,223042,137208,10808,150841,31791,11751,242216,775,0,0,0,39747,616099,169774
5416,Duke Power Co,SC,2005,1,44139,640665,422523,25952,449889,82539,24897,729794,1836,,,,94988,1820348,506898
11118,Lockhart Power Co,SC,2005,1,537,6777,5121,142,1568,1172,438,9533,11,,,,1117,17878,6304
14398,Palmetto Electric Coop Inc,SC,2005,1,5786,79878,50269,1632,20550,8982,1336,21261,342,,,,8754,121689,59593
17539,South Carolina Electric&Gas Co,SC,2005,1,60043,701681,499902,44345,548505,86008,25159,500794,1072,,,,129547,1750980,586982
17543,South Carolina Pub Serv Auth,SC,2005,1,12477,168145,116967,9825,145642,26686,26838,678651,32,,,,49140,992438,143685
88888,Total EPM,SC,2005,1,220551,2769902,0,113669,1575876,0,104818,2487470,0,,,0,439038,6833248,0
0,State Level Adjustment,SD,2005,1,8039,124756,0,3997,93165,0,336,7840,0,,,0,12372,225761,0
2285,Brookings City of,SD,2005,1,495,9160,7360,243,3872,1218,505,10967,117,,,,1243,23999,8695
3236,"Central Electric Coop, Inc",SD,2005,1,852,11610,6243,106,4510,560,144,2578,70,,,,1102,18698,6873
11475,City of Madison,SD,2005,1,170,2741,2783,95,1958,406,131,2735,56,,,,396,7434,3245
12199,MDU Resources Group Inc,SD,2005,1,554,6874,6643,388,5267,1906,32,536,23,,,,974,12677,8572
12341,MidAmerican Energy Co,SD,2005,1,304,4021,3014,265,3617,692,430,6173,15,,,,999,13811,3721
13337,Nebraska Public Power District,SD,2005,1,96,1670,992,71,1731,200,0,0,0,0,0,0,167,3401,1192
13750,"Northern Electric Coop, Inc",SD,2005,1,715,13048,4973,235,4336,590,235,6003,163,,,,1185,23387,5726
13781,Northern States Power Co,SD,2005,1,3926,54149,65377,3874,68654,9659,1129,26788,23,,,,8929,149591,75059
13809,NorthWestern Energy,SD,2005,1,3627,48790,47057,3552,49479,11171,856,16456,63,,,,8035,114725,58291
14232,Otter Tail Power Co,SD,2005,1,824,13083,8645,1158,21023,2693,0,0,0,0,0,0,1982,34106,11338
15040,Pierre City of,SD,2005,1,401,6797,5876,174,2713,959,276,6330,148,,,,851,15840,6983
16286,Rosebud Electric Coop Inc,SD,2005,1,397,7592,4600,101,2003,686,,,,,,,498,9595,5286
17267,Sioux Valley Energy,SD,2005,1,1775,24128,15115,239,2892,1301,734,15467,152,,,,2748,42487,16568
19293,Southeastern Electric Coop Inc,SD,2005,1,1150,17924,10340,318,5628,1046,162,3846,180,,,,1630,27398,11566
19545,Black Hills Power Inc,SD,2005,1,3864,50783,48912,4104,56311,10938,985,19052,34,,,,8953,126146,59884
20187,Watertown Municipal Utilities,SD,2005,1,623,12524,10572,194,3177,1771,634,15472,375,,,,1451,31173,12718
20401,West River Electric Assn Inc,SD,2005,1,1094,15366,10610,356,4719,2308,45,769,3,,,,1495,20854,12921
88888,Total EPM,SD,2005,1,28906,425016,0,19470,335055,0,6634,141012,0,,,0,55010,901083,0
0,State Level Adjustment,TN,2005,1,81407,1209892,0,52598,711234,0,34644,779125,0,,,0,168649,2700250,0
727,Appalachian Electric Coop,TN,2005,1,4441,67150,36497,1327,17332,5852,176,2862,6,,,,5944,87344,42355
814,Entergy Arkansas Inc,TN,2005,1,1,8,14,1,10,5,0,1,3,,,,2,19,22
2247,Bristol City of,TN,2005,1,3417,57053,27697,1394,22212,4182,938,20904,24,,,,5749,100169,31903
3408,Chattanooga City of,TN,2005,1,13510,202287,130569,9937,144804,22182,6403,132227,106,0,0,0,29850,479318,152857
3704,Clarksville City of,TN,2005,1,4605,71012,43785,2087,29887,6472,714,13705,19,,,,7406,114604,50276
3758,Cleveland City of,TN,2005,1,2501,38033,23858,1885,27020,4062,1408,27903,30,,,,5794,92956,27950
