UTILITYID,UTILNAME,STATE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),RES_CONS ,COM_REV (Thousand $),COM_SALES (MwH),COM_CONS,IND_REV (Thousand $),IND_SALES (MwH),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MwH),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MwH),TOT_CONS
88888,Total EPM,MI,2004,1,272681,3351252,0,228253,3321718,0,123197,2449446,0,,,0,624161,9122849,0
0,State Level Adjustment,MN,2004,1,51193,722342,0,21112,330427,0,13756,297949,0,,,0,86061,1350718,0
689,Anoka Electric Coop,MN,2004,1,8619,106558,101580,3099,51418,8114,495,10098,310,0,0,0,12213,168074,110004
5574,East Central Energy,MN,2004,1,4421,50144,44753,1397,18202,3512,439,8990,18,,,,6257,77336,48283
9417,Interstate Power and Light Co,MN,2004,1,2785,32215,36041,923,13123,6593,1538,26590,587,,,,5246,71928,43221
10596,City of Lake Crystal,MN,2004,1,62,717,1032,36,494,176,,,,,,,98,1211,1208
12647,"ALLETE, Inc.",MN,2004,1,7502,110730,114241,6051,105294,19794,21224,563168,472,0,0,0,34777,779192,134507
13781,Northern States Power Co,MN,2004,1,61985,832814,1046542,57263,1049228,125713,33925,728239,598,45,801,1,153218,2611082,1172854
13815,Northwestern Wisconsin Elec Co,MN,2004,1,3,33,60,2,15,14,,,,,,,5,48,74
14232,Otter Tail Power Co,MN,2004,1,3930,59170,45410,5613,96150,11531,1754,37362,9,0,0,0,11297,192682,56950
16181,Rochester Public Utilities,MN,2004,1,2368,29261,39296,3406,50890,4124,984,17455,2,,,,6758,97606,43422
17267,Sioux Valley Energy,MN,2004,1,429,6419,2706,9,116,31,103,1994,58,,,,541,8529,2795
20996,Wright-Hennepin Coop Elec Assn,MN,2004,1,3010,45051,34905,1069,19262,3562,258,5635,33,0,0,0,4337,69948,38500
25177,Dakota Electric Association,MN,2004,1,5978,78975,87444,1605,24779,5528,1927,43936,657,,,,9510,147690,93629
88888,Total EPM,MN,2004,1,152285,2074429,0,101585,1759398,0,76403,1741416,0,,,0,330318,5576044,0
0,State Level Adjustment,MO,2004,1,72004,1031151,0,21583,347816,0,15051,331462,0,,,0,108575,1708867,0
3093,Carroll Electric Coop Corp,MO,2004,1,708,11011,9228,85,1418,728,0,0,0,0,0,0,793,12429,9956
4675,Cuivre River Electric Coop Inc,MO,2004,1,4780,83284,46501,748,15066,2913,,,,,,,5528,98350,49414
5860,Empire District Electric Co,MO,2004,1,11024,176784,115062,6785,118116,21744,3083,70958,283,0,0,0,20892,365858,137089
9231,Independence City of,MO,2004,1,3234,43649,50479,2745,40063,4885,166,3574,72,,,,6145,87286,55436
10000,Kansas City Power & Light Co,MO,2004,1,13381,216622,234714,19437,358180,30558,5670,132125,1187,,,,38488,706927,266459
12698,Aquila Inc,MO,2004,1,17577,321855,252413,10296,222082,37292,3311,95713,281,0,0,0,31184,639650,289986
17833,City Utilities of Springfield,MO,2004,1,4211,82298,85341,5459,117435,13044,1616,40727,274,0,0,0,11286,240460,98659
19436,Union Electric Co,MO,2004,1,70263,1312016,999842,52790,1164650,138403,17912,475223,6494,108,2511,1,141073,2954400,1144740
88888,Total EPM,MO,2004,1,197182,3278670,0,119928,2384826,0,46809,1149782,0,,,0,363964,6814227,0
0,State Level Adjustment,MS,2004,1,38148,560806,0,19505,253397,0,16383,331491,0,,,0,74036,1145694,0
3841,Coast Electric Power Assn,MS,2004,1,7259,96552,61800,1652,19946,5354,855,19436,9,,,,9766,135934,67163
6641,4-County Electric Power Assn,MS,2004,1,4195,54815,34424,1374,14414,7343,979,17349,22,,,,6548,86578,41789
12685,Entergy Mississippi Inc,MS,2004,1,33629,442368,349055,28875,352483,60944,13817,214754,4041,,,,76321,1009605,414040
12686,Mississippi Power Co,MS,2004,1,15369,218312,159706,13857,218968,33236,12757,338719,521,,,,41983,775999,193463
17252,Singing River Elec Pwr Assn,MS,2004,1,6315,89863,56078,1523,19986,6209,319,5926,11,,,,8157,115775,62298
17647,Southern Pine Elec Power Assn,MS,2004,1,6906,89840,58139,1479,19614,3654,2665,51155,16,0,0,0,11050,160609,61809
18642,Tennessee Valley Authority,MS,2004,1,,,,,,,8771,277388,7,,,,8771,277388,7
19273,Tupelo City of,MS,2004,1,870,13673,10700,1631,24432,4354,825,16653,15,,,,3326,54758,15069
88888,Total EPM,MS,2004,1,112691,1566229,0,69896,923240,0,57371,1272871,0,,,0,239958,3762340,0
0,State Level Adjustment,MT,2004,1,7369,111178,0,4372,70579,0,8430,219224,0,,,0,20171,400981,0
1738,Bonneville Power Admin,MT,2004,1,,,,,,,1746,48360,1,,,,1746,48360,1
6395,Flathead Electric Coop Inc,MT,2004,1,4974,68418,45361,2606,36531,10533,1327,26933,400,0,0,0,8907,131882,56294
12199,MDU Resources Group Inc,MT,2004,1,1241,17231,18604,1133,21476,4814,1027,24031,138,0,0,0,3401,62738,23556
12825,NorthWestern Energy LLC,MT,2004,1,17367,226552,248013,16914,237671,57811,2493,50017,119,,,,36774,514240,305943
19156,Powder River Energy Corporation,MT,2004,1,3,49,41,31,532,83,499,7746,50,,,,533,8327,174
19545,Black Hills Power Inc,MT,2004,1,1,11,13,1,15,19,59,1190,3,,,,61,1216,35
19603,USBIA-Mission Valley Power,MT,2004,1,1356,26888,13203,638,11569,5690,64,1501,1,0,0,0,2058,39958,18894
20169,Avista Corp,MT,2004,1,1,28,12,2,26,8,,,,,,,3,54,20
20997,Yellowstone Valley Elec Co-op Inc.,MT,2004,1,1143,17455,13047,225,3457,1304,0,0,0,0,0,0,1368,20912,14351
88888,Total EPM,MT,2004,1,33455,467810,0,25922,381856,0,15645,379002,0,,,0,75022,1228668,0
0,State Level Adjustment,NC,2004,1,128258,1418213,0,48236,595526,0,16765,303919,0,,,0,193258,2317658,0
3046,Progress Energy Carolinas,NC,2004,1,111910,1435678,980103,64202,978930,174578,36022,724705,3709,,,,212134,3139313,1158390
5416,Duke Power Co,NC,2004,1,151677,2127265,1436125,95102,1641779,238638,45367,1045099,5763,0,0,1,292146,4814143,1680527
6235,Fayetteville Public Works Comm,NC,2004,1,6416,89369,63360,4030,64955,14678,1327,28042,27,,,,11773,182366,78065
9837,Jones-Onslow Elec Member Corp,NC,2004,1,6105,75561,48668,1220,16573,4151,,,,,,,7325,92134,52819
16496,Rutherford Elec Member Corp,NC,2004,1,8519,99740,58733,901,10468,3830,456,10970,24,0,0,0,9876,121178,62587
18642,Tennessee Valley Authority,NC,2004,1,,,,,,,30,586,4,,,,30,586,4
19876,Virginia Electric & Power Co,NC,2004,1,13609,163688,96345,5115,78285,17432,5891,149397,78,,,,24615,391370,113855
24889,Brunswick Electric Member Corp,NC,2004,1,7560,72718,65237,1182,14131,1853,,,,,,,8742,86849,67090
88888,Total EPM,NC,2004,1,434054,5482232,0,219988,3400647,0,105858,2262718,0,,,0,759899,11145597,0
0,State Level Adjustment,ND,2004,1,2955,49063,0,1914,46498,0,2609,85840,0,,,0,7477,181402,0
4717,Dakota Valley Elec Coop Inc,ND,2004,1,763,11219,5014,272,4503,797,911,24851,3,,,,1946,40573,5814
12087,McKenzie Electric Coop Inc,ND,2004,1,321,5940,4088,587,7718,1008,532,12229,7,,,,1440,25887,5103
12090,"McLean Electric Coop, Inc",ND,2004,1,268,3923,2666,84,1259,260,25,674,43,0,0,0,377,5856,2969
12199,MDU Resources Group Inc,ND,2004,1,3783,57250,60150,3944,63249,10979,589,11161,169,0,0,0,8316,131660,71298
12301,Nodak Electric Coop Inc,ND,2004,1,2217,41434,15618,26,802,7,1366,33297,472,,,,3609,75533,16097
13196,Northern Plains Electric Coop,ND,2004,1,1315,22154,9479,298,4831,1266,272,5924,10,,,,1885,32909,10755
13694,"North Central Elec Coop, Inc",ND,2004,1,655,12626,5650,496,7186,1491,50,1005,4,,,,1201,20817,7145
13781,Northern States Power Co,ND,2004,1,5123,94698,73627,4178,90754,11931,1127,31120,27,0,0,0,10428,216572,85585
14088,Oliver-Mercer Elec Coop Inc,ND,2004,1,318,5487,3348,93,1503,528,518,11523,4,,,,929,18513,3880
14232,Otter Tail Power Co,ND,2004,1,3979,65925,44182,5421,93034,12376,240,4716,2,0,0,0,9640,163675,56560
19790,Verendrye Electric Coop Inc,ND,2004,1,941,14520,8940,436,7277,1169,458,13325,60,,,,1835,35122,10169
20395,West Plains Electric Coop Inc,ND,2004,1,392,7254,4320,90,1447,875,713,10937,734,,,,1195,19638,5929
20413,Mountrail-Williams Elec Coop,ND,2004,1,523,8250,5560,325,4573,1206,343,6868,172,,,,1191,19691,6938
24949,Cass County Elec Coop Inc,ND,2004,1,3001,51365,22484,1076,21554,2850,201,5343,18,,,,4278,78262,25352
88888,Total EPM,ND,2004,1,26554,451108,0,19240,356188,0,9954,258813,0,,,0,55747,1066110,0
0,State Level Adjustment,NE,2004,1,16718,277725,0,10033,178020,0,7072,139529,0,,,0,33823,595274,0
4373,Cornhusker Public Power Dist,NE,2004,1,883,14379,6604,239,5144,336,162,4289,1670,0,0,0,1284,23812,8610
4911,Dawson Power District,NE,2004,1,1194,22215,14820,290,5433,1354,34,858,4843,0,0,0,1518,28506,21017
6779,Freemont City of,NE,2004,1,546,11584,11835,180,3319,1916,706,17273,459,,,,1432,32176,14210
8245,Hastings City of,NE,2004,1,529,8528,10457,500,8853,2159,710,19440,41,,,,1739,36821,12657
11018,Lincoln Electric System,NE,2004,1,4753,101183,103880,4625,112889,15558,1557,41386,225,,,,10935,255458,119663
11251,Loup River Public Power Dist,NE,2004,1,1190,27796,14036,781,16855,3606,1455,48647,34,,,,3426,93298,17676
13337,Nebraska Public Power District,NE,2004,1,6148,84127,68298,4910,86871,17114,3358,100681,722,0,0,0,14416,271679,86134
13664,Norris Public Power District,NE,2004,1,1664,29356,13030,347,4786,3237,841,20502,1109,,,,2852,54644,17376
14127,Omaha Public Power District,NE,2004,1,17217,302442,273566,13640,279405,39486,4095,176854,131,0,0,0,34952,758701,313183
17642,Southern Public Power District,NE,2004,1,1190,23469,14858,205,2910,2116,1207,32830,254,0,0,0,2602,59209,17228
40606,Grand Island City of,NE,2004,1,955,16879,19037,742,12889,3929,890,20977,76,0,0,0,2587,50745,23042
88888,Total EPM,NE,2004,1,52987,919683,0,36492,717374,0,22087,623266,0,,,0,111566,2260323,0
0,State Level Adjustment,NH,2004,1,542,6095,0,652,10621,0,1251,12163,0,,,0,2445,28879,0
13441,New Hampshire Elec Coop Inc,NH,2004,1,6335,50237,64651,2406,20656,9781,1040,11592,11,,,,9781,82485,74443
15472,Public Service Co of NH,NH,2004,1,37618,322612,397471,30519,294997,65331,12330,139827,2772,,,,80467,757436,465574
24590,Unitil Energy Systems,NH,2004,1,5468,50054,60385,3386,31392,11842,2953,30259,163,,,,11807,111705,72390
26510,Granite State Electric Co,NH,2004,1,3363,30394,33268,3023,32009,6023,499,5710,219,,,,6885,68113,39510
88888,Total EPM,NH,2004,1,53326,459392,0,39986,389675,0,18073,199551,0,,,0,111385,1048618,0
0,State Level Adjustment,NJ,2004,1,16595,166977,0,69506,727844,0,59036,440909,0,,,0,147096,1345572,0
963,Atlantic City Electric Co,NJ,2004,1,42373,397501,458418,25753,260201,61243,3736,36622,991,,,,71862,694324,520652
9726,Jersey Central Power & Lt Co,NJ,2004,1,78194,809807,822824,52005,542842,113497,6868,81217,2505,,,,137067,1433866,938826
15477,Public Service Elec & Gas Co,NJ,2004,1,133106,1185986,1790137,129084,1462471,252915,17274,290402,8036,1641,19831,3,281105,2958690,2051091
16213,Rockland Electric Co,NJ,2004,1,5937,64190,62371,5018,58365,8705,333,3821,234,,,,11288,126376,71310
88888,Total EPM,NJ,2004,1,276205,2624461,0,281366,3051723,0,87247,852971,0,,,0,648418,6558828,0
0,State Level Adjustment,NM,2004,1,7584,94639,0,9133,134063,0,7797,164805,0,,,0,24513,393506,0
3287,"Central Valley Elec Coop, Inc",NM,2004,1,331,5145,4698,568,7913,5247,2131,44780,1436,0,0,0,3030,57838,11381
5701,El Paso Electric Co,NM,2004,1,5039,47289,67605,5096,60828,9165,442,7970,27,0,0,0,10577,116087,76797
9699,"Jemez Mountains Elec Coop, Inc",NM,2004,1,1825,17888,26488,1006,9740,3214,103,1221,19,,,,2934,28849,29721
13314,Navajo Tribal Utility Authority,NM,2004,1,351,4769,6210,356,4812,664,200,4648,1,0,0,0,907,14229,6875
15473,Public Service Co of NM,NM,2004,1,20164,245582,358867,20822,287791,43374,4407,93679,293,,,,45393,627052,402534
17718,Southwestern Public Service Co,NM,2004,1,4311,81650,85247,5410,105650,20889,3260,87040,45,,,,12981,274340,106181
22690,Roosevelt County Elec Coop Inc,NM,2004,1,258,4390,3482,88,1102,783,401,6957,1499,,,,747,12449,5764
40051,Texas-New Mexico Power Co,NM,2004,1,2853,23865,41546,2490,19803,6520,3055,43025,8,,,,8398,86693,48074
88888,Total EPM,NM,2004,1,42716,525217,0,44969,631702,0,21796,454125,0,,,0,109480,1611043,0
0,State Level Adjustment,NV,2004,1,1263,17163,0,1630,26282,0,354,9378,0,,,0,3217,52471,0
2008,City of Boulder,NV,2004,1,382,8547,6609,232,3882,878,,,,,,,614,12429,7487
4356,Colorado River Comm of Nevada,NV,2004,1,,,,3019,42877,2,2292,109489,5,,,,5311,152366,7
13073,"Mt Wheeler Power, Inc",NV,2004,1,437,6693,4587,206,2711,1466,297,4611,90,,,,940,14015,6143
13407,Nevada Power Co,NV,2004,1,47780,548831,621307,25106,283492,81214,32100,505557,1430,30,352,12,105016,1338232,703963
17166,Sierra Pacific Power Co,NV,2004,1,20077,195929,249661,19800,204720,39651,19914,279924,94,,,,59791,680573,289406
18260,Surprise Valley Electrification Corp,NV,2004,1,,,,2,29,3,,,,,,,2,29,3
19840,"Valley Electric Assn, Inc",NV,2004,1,2091,26988,14503,795,10460,1906,6,101,215,,,,2892,37549,16624
20332,Wells Rural Electric Co,NV,2004,1,502,5980,4017,258,3971,748,1776,46263,32,,,,2536,56214,4797
22814,Raft Rural Elec Coop Inc,NV,2004,1,130,2221,1541,129,3251,244,,1,4,,,,259,5473,1789
88888,Total EPM,NV,2004,1,72662,812352,0,51177,581675,0,56739,955324,0,,,0,180578,2349351,0
0,State Level Adjustment,NY,2004,1,32283,379839,0,308120,2684763,0,60597,1166630,0,,,0,414538,4421636,0
3249,Central Hudson Gas & Elec Corp,NY,2004,1,17520,197162,249255,11548,172206,42618,2104,37178,1033,0,0,0,31172,406546,292906
4226,Consolidated Edison Co-NY Inc,NY,2004,1,189908,1068052,2628834,207013,1420057,427522,3579,26738,263,218,1637,16,400718,2516484,3056635
5877,Energetix,NY,2004,1,2922,30360,37053,3059,28247,8211,7960,99764,1000,,,,13941,158371,46264
6369,Fishers Island Utility Co Inc,NY,2004,1,70,268,637,30,115,113,,,,,,,100,383,750
11171,Long Island Power Authority,NY,2004,1,117130,822047,972506,96683,849078,107393,,,,2452,26004,127,216265,1697129,1080026
13511,New York State Elec & Gas Corp,NY,2004,1,74454,627530,699057,33842,318104,94386,11789,183288,2215,192,2408,4,120277,1131330,795662
13573,Niagara Mohawk Power Corp.,NY,2004,1,128253,1049618,1351895,79612,661695,139542,25636,171077,1175,23,129,2,233524,1882519,1492614
14154,Orange & Rockland Utils Inc,NY,2004,1,12473,90587,131494,11099,110010,20416,1703,26759,80,,,,25275,227356,151990
14711,Pennsylvania Electric Co,NY,2004,1,297,3226,3329,134,1626,432,78,887,12,,,,509,5739,3773
16183,Rochester Gas & Electric Corp,NY,2004,1,20706,204776,279266,11256,123033,29044,4741,68629,682,,,,36703,396438,308992
88888,Total EPM,NY,2004,1,596016,4473465,0,762396,6368934,0,118187,1780950,0,,,0,1493022,12843931,0
0,State Level Adjustment,OH,2004,1,127698,1510227,0,96040,1087689,0,68299,1172162,0,,,0,292037,3770078,0
3542,Cincinnati Gas & Electric Co,OH,2004,1,47532,729272,575977,32715,501379,68984,16467,371594,2249,,,,96714,1602245,647210
3755,Cleveland Electric Illum Co,OH,2004,1,18673,217357,222527,17776,201573,27067,33781,546741,1668,411,5065,1,70641,970736,251263
4062,Columbus Southern Power Co,OH,2004,1,52008,817022,628017,39871,687177,71298,10462,217468,2786,0,0,0,102341,1721667,702101
4922,Dayton Power & Light Co,OH,2004,1,50319,628075,451395,25099,375965,52751,8506,113635,1574,36,782,2,83960,1118457,505722
12796,Monongahela Power Co,OH,2004,1,1750,26962,24900,855,13928,3366,3705,140592,906,,,,6310,181482,29172
13998,Ohio Edison Co,OH,2004,1,64386,737501,630026,32877,366940,74949,27883,461104,661,,,,125146,1565545,705636
14006,Ohio Power Co,OH,2004,1,55103,868260,607321,27193,501830,90981,43405,1207893,7621,0,0,0,125701,2577983,705923
14015,Ohio Valley Electric Corp,OH,2004,1,,,,,,,1036,30984,1,,,,1036,30984,1
18997,The Toledo Edison Co,OH,2004,1,16125,175882,138544,11758,121080,16032,17091,456760,193,,,,44974,753722,154769
88888,Total EPM,OH,2004,1,433594,5710558,0,284184,3857561,0,230635,4718933,0,,,0,948860,14292899,0
0,State Level Adjustment,OK,2004,1,33267,445056,0,14799,198518,0,10082,242694,0,,,0,58148,886268,0
817,Arkansas Valley Elec Coop Corp,OK,2004,1,283,4415,3726,74,1229,470,,,,,,,357,5644,4196
5860,Empire District Electric Co,OK,2004,1,297,4959,4465,163,2205,966,175,3536,16,0,0,0,635,10700,5447
13734,"Northeast Oklahoma Electric Coop, In",OK,2004,1,2837,39006,32409,630,8355,3819,33,530,5,,,,3500,47891,36233
14062,Oklahoma Electric Coop Inc,OK,2004,1,4484,56052,37350,1002,14694,3124,275,5036,23,,,,5761,75782,40497
14063,Oklahoma Gas & Electric Co,OK,2004,1,39602,655272,571560,27419,575690,84600,16458,469984,8553,0,0,0,83479,1700946,664713
15474,Public Service Co of Oklahoma,OK,2004,1,28414,503824,436346,24756,480621,62730,17697,392430,6983,,,,70867,1376875,506059
17718,Southwestern Public Service Co,OK,2004,1,386,6352,7183,539,9599,2415,291,7044,2,,,,1216,22995,9600
19785,Verdigris Valley Elec Coop Inc,OK,2004,1,2198,40876,26200,268,3500,3370,251,3373,432,0,0,0,2717,47749,30002
88888,Total EPM,OK,2004,1,111768,1755812,0,69650,1294411,0,45262,1124627,0,,,0,226680,4174850,0
0,State Level Adjustment,OR,2004,1,36858,538383,0,15884,224873,0,13013,293897,0,,,0,65755,1057153,0
1738,Bonneville Power Admin,OR,2004,1,,,,20,505,1,0,0,0,,,,20,505,1
6022,Eugene City of,OR,2004,1,8754,122442,73775,4816,79892,8664,2562,56531,5,,,,16132,258865,82444
9191,Idaho Power Co,OR,2004,1,1312,25875,13063,675,14572,3234,726,22369,1491,,,,2713,62816,17788
14354,PacifiCorp,OR,2004,1,43123,651847,434244,22215,404193,71122,9876,236230,10091,28,437,20,75242,1292707,515477
15248,Portland General Electric Co,OR,2004,1,66349,849350,664255,42960,613405,90343,16539,300710,284,42,648,23,125890,1764113,754905
18260,Surprise Valley Electrification Corp,OR,2004,1,118,1744,1040,25,350,296,9,105,221,,,,152,2199,1557
88888,Total EPM,OR,2004,1,156514,2189641,0,86595,1337790,0,42725,909842,0,,,0,285904,4438358,0
0,State Level Adjustment,PA,2004,1,61628,605445,0,51623,492162,0,16706,441702,0,,,0,130077,1539326,0
3597,Citizens Electric Co,PA,2004,1,665,9509,5431,215,2639,1065,328,4580,38,0,0,0,1208,16728,6534
5487,Dusquene Light Co,PA,2004,1,25228,292268,396609,23815,366733,47275,10437,216440,943,121,1552,6,59601,876993,444833
12390,Metropolitan Edison Co,PA,2004,1,50981,576024,455021,28138,364328,59663,13053,201552,1858,,,,92172,1141904,516542
14711,Pennsylvania Electric Co,PA,2004,1,44706,518840,500298,32389,419673,78362,15937,250093,2506,,,,93032,1188606,581166
14715,PPL Electric Utilities Corp,PA,2004,1,122229,1521915,1164221,81024,1037849,158851,41237,713476,4687,465,6691,1,244955,3279931,1327760
14716,Pennsylvania Power Co,PA,2004,1,13748,182347,137041,8319,118793,18551,7293,140080,219,,,,29360,441220,155811
14940,PECO Energy Co,PA,2004,1,116613,1056467,1130659,65540,619089,93182,93015,1285086,2997,4109,57421,3,279277,3018063,1226841
15045,Pike County Light & Power Co,PA,2004,1,335,3217,3536,322,3236,933,,,,,,,657,6453,4469
19390,"UGI Utilities, Inc",PA,2004,1,4971,63042,54287,2604,32306,7318,642,9460,160,,,,8217,104808,61765
20334,Wellsborough Electric Co,PA,2004,1,342,4560,4786,227,2847,1028,245,4000,14,,,,814,11407,5828
20387,West Penn Power Co,PA,2004,1,49554,744658,604654,23788,412731,78367,30440,682949,13172,47,915,2,103829,1841253,696195
88888,Total EPM,PA,2004,1,491000,5578292,0,318004,3872386,0,229333,3949418,0,,,0,1043199,13466692,0
0,State Level Adjustment,RI,2004,1,273,2834,0,3856,42201,0,3304,33793,0,,,0,7433,78828,0
1857,Block Island Power Co,RI,2004,1,77,372,1256,79,372,385,13,71,31,,,,169,815,1672
13214,The Narragansett Electric Co,RI,2004,1,35623,299187,417423,28965,275455,50327,7617,77419,2239,,,,72205,652061,469989
88888,Total EPM,RI,2004,1,35973,302393,0,32900,318028,0,10934,111283,0,,,0,79807,731704,0
0,State Level Adjustment,SC,2004,1,71916,866773,0,18817,242737,0,11984,270202,0,,,0,102718,1379712,0
1613,Berkeley Electric Coop Inc,SC,2004,1,8595,120333,61397,1029,13838,6550,823,15107,217,0,0,0,10447,149278,68164
3046,Progress Energy Carolinas,SC,2004,1,18072,236578,136555,10740,151821,31405,11642,242493,784,,,,40454,630892,168744
5416,Duke Power Co,SC,2004,1,45564,682193,416386,25562,448161,80615,24026,694861,1839,,,,95152,1825215,498840
11118,Lockhart Power Co,SC,2004,1,546,7098,5125,142,1603,1162,394,9008,11,,,,1082,17709,6298
14398,Palmetto Electric Coop Inc,SC,2004,1,5943,82785,48445,1592,20186,8985,1290,21460,327,,,,8825,124431,57757
17539,South Carolina Electric&Gas Co,SC,2004,1,59208,727013,487538,39253,575260,83584,21493,532132,1116,0,0,0,119954,1834405,572238
17543,South Carolina Pub Serv Auth,SC,2004,1,11112,160537,112516,8572,139688,25872,22089,637501,32,,,,41773,937726,138420
88888,Total EPM,SC,2004,1,220956,2883310,0,105707,1593294,0,93741,2422764,0,,,0,420405,6899368,0
0,State Level Adjustment,SD,2004,1,7622,117644,0,3471,81736,0,636,17989,0,,,0,11730,217369,0
2285,Brookings City of,SD,2004,1,428,8466,7090,213,3767,1189,419,9808,107,,,,1060,22041,8386
3236,"Central Electric Coop, Inc",SD,2004,1,760,9998,6214,89,1281,556,137,2517,50,,,,986,13796,6820
11475,City of Madison,SD,2004,1,200,3352,2775,99,2086,393,140,3044,53,0,0,0,439,8482,3221
12199,MDU Resources Group Inc,SD,2004,1,551,6525,6670,402,5419,1895,35,590,23,0,0,0,988,12534,8588
12341,MidAmerican Energy Co,SD,2004,1,248,3841,2964,219,3609,669,216,5723,13,0,0,0,683,13173,3646
13337,Nebraska Public Power District,SD,2004,1,96,1675,996,62,1553,194,0,0,0,0,0,0,158,3228,1190
13750,"Northern Electric Coop, Inc",SD,2004,1,684,12412,4975,206,3727,559,260,6232,163,,,,1150,22371,5697
13781,Northern States Power Co,SD,2004,1,3755,51393,64064,3806,73855,9524,890,20725,28,0,0,0,8451,145973,73616
13809,NorthWestern Energy,SD,2004,1,3515,47825,46771,3440,50042,11005,770,15698,63,,,,7725,113565,57839
14232,Otter Tail Power Co,SD,2004,1,798,12589,8685,1081,20443,2670,0,0,0,0,0,0,1879,33032,11355
15040,Pierre City of,SD,2004,1,362,6486,5877,183,3122,961,235,5432,116,,,,780,15040,6954
16286,Rosebud Electric Coop Inc,SD,2004,1,351,6559,4554,87,1708,661,,,,,,,438,8267,5215
17267,Sioux Valley Energy,SD,2004,1,1623,21572,14958,218,2616,1379,663,13959,139,0,0,0,2504,38147,16476
19293,Southeastern Electric Coop Inc,SD,2004,1,1079,16601,9763,348,6255,976,119,3168,176,,,,1546,26024,10915
19545,Black Hills Power Inc,SD,2004,1,3650,47785,48042,3817,50281,10704,1018,19490,34,,,,8485,117556,58780
20187,Watertown Municipal Utilities,SD,2004,1,598,11935,10893,189,3163,1774,623,15683,362,,,,1410,30781,13029
20401,West River Electric Assn Inc,SD,2004,1,936,12480,10177,328,4229,2239,43,734,3,0,0,0,1307,17443,12419
88888,Total EPM,SD,2004,1,27256,399138,0,18258,318892,0,6204,140792,0,,,0,51719,858822,0
0,State Level Adjustment,TN,2004,1,81481,1201699,0,50979,707945,0,33124,702972,0,,,0,165585,2612616,0
