UTILITY_ID,UTILNAME,STATE_CODE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MWh),RES_CONS ,COM_REV (Thousand $),COM_SALES (MWh),COM_CONS,IND_REV (Thousand $),IND_SALES (MWh),IND_CONS,TRA_REV (Thousand $),TRA_SALES (MWh),TRA_CONS,TOT_REV (Thousand $),TOT_SALES (MWh),TOT_CONS
21538,"Mohave Electric Cooperative, I",AZ,2011,12,3154.9,21382.4,35167,1957.7,15141.1,3978,537.9,5758.3,23,0,0,0,5650.5,42281.8,39168
24211,Tucson Electric Power Co,AZ,2011,12,25168.06,292533.481,367396,15916.113,167691.42,36265,15115.157,249540.647,638,0,0,0,56199.33,709765.548,404299
25866,Ak-Chin Electric Utility Auth,AZ,2011,12,22.061,264,282,131.286,1687,94,2.221,18,26,0,0,0,155.568,1969,402
88888,Total EPM,AZ,2011,12,244043,2445373,2599642,196999,2272487,306396,59644,1017445,7194,0,0,0,500686,5735305,2913232
0,Adjustment 2011,CA,2011,12,19010.425,404451.153,696493,174532.46,2112808.616,125552,138929.723,1732713.318,5255,2115.241,30707.676,-7,334587.849,4280680.763,827293
4390,City of Corona,CA,2011,12,37.368,235.389,473,392.856,3318.516,360,205.224,1900.982,8,0,0,0,635.448,5454.887,841
9216,Imperial Irrigation District,CA,2011,12,11291,90719,127028,14650,119202,20339,870,5769,829,0,0,0,26811,215690,148196
11208,Los Angeles Department of Water & Power,CA,2011,12,79055.896,624420.931,1271172,133249.837,1109388.008,184505,16916.579,150490.933,12128,1205.462,10574.832,2,230427.774,1894874.704,1467807
12745,Modesto Irrigation District,CA,2011,12,10936.951,69363.446,94015,7946.423,62283.66,19479,5250.836,56664.481,156,0,0,0,24134.21,188311.587,113650
14328,Pacific Gas & Electric Co,CA,2011,12,434541.738,2785732.452,4809702,354910.556,2744675.409,675785,80659.706,800365.139,1125,0,0,0,870112,6330773,5486612
14354,PacifiCorp,CA,2011,12,5676.44,45387.882,35321,3413.877,28919.543,7709,349.526,2408.948,1963,0,0,0,9439.843,76716.373,44993
14534,City of Pasadena - (CA),CA,2011,12,3419.603,22806.552,54337,7906.645,58601.784,8384,0,0,0,108.549,755.963,1,11434.797,82164.299,62722
16534,Sacramento Municipal Util Dist,CA,2011,12,49720.568,427151.975,531207,7009.1,54548.291,55522,38644.389,390351.432,13061,243.967,2526.06,1,95618.024,874577.758,599791
16609,San Diego Gas & Electric Co,CA,2011,12,116261.867,662491.035,1238899,80628.193,538268.169,149780,20833.651,168735.886,478,607.857,8260,4,218331.568,1377755.09,1389161
16612,City & County of San Francisco,CA,2011,12,0,0,0,5687.304,71954.699,1487,24.8,438.872,1,337.531,8994.503,1,6049.635,81388.074,1489
17609,Southern California Edison Co,CA,2011,12,404726,2541831,4294667,317553,3022967,579065,50871,655756,33022,560,5251,10,773710,6225805,4906764
17612,Bear Valley Electric Service,CA,2011,12,1840.924,6793.912,21838,876.888,2667.066,1508,922.319,5751.988,10,0,0,0,3640.131,15212.966,23356
18260,Surprise Valley Electrificatio,CA,2011,12,278.36,3853.573,2837,65.654,868.928,853,25.292,265.197,753,0,0,0,369.306,4987.698,4443
19281,Turlock Irrigation District,CA,2011,12,8189,59434,71928,2584,24255,24024,6694,69735,3598,0,0,0,17467,153424,99550
19840,"Valley Electric Assn, Inc",CA,2011,12,1.474,11.492,12,0.114,0.503,2,0.638,7.062,30,0,0,0,2.226,19.057,44
27000,WAPA - Rocky Mountain Region,CA,2011,12,.,.,.,.,.,.,.,.,.,14.613,337,1,14.613,337,1
88888,Total EPM,CA,2011,12,1144988,7744684,13249929,1111407,9954727,1854354,361198,4041354,72417,5193,67407,13,2622785,21808172,15176713
0,Adjustment 2011,CO,2011,12,34920.77,325778.825,420974,23506.221,264631.278,67503,22921.23,339375.046,9091,0,3.487,0,81348.221,929788.636,497568
3989,City of Colorado Springs - (CO),CO,2011,12,15789.989,142423.441,187732,7057.884,89165.358,23455,12962.296,175817.099,1542,0,0,0,35810.169,407405.898,212729
6604,City of Fort Collins - (CO),CO,2011,12,3797.299,45195.45,58343,2710.315,40016.382,7506,1785.946,35345.37,16,0,0,0,8293.56,120557.202,65865
9336,Intermountain Rural Elec Assn,CO,2011,12,14350,121364,128776,5236,46660,11935,907,10837,76,0,0,0,20493,178861,140787
10066,K C Electric Association,CO,2011,12,360,2901,3233,681,6393,2321,7,75,719,0,0,0,1048,9369,6273
12866,Moon Lake Electric Assn Inc,CO,2011,12,94,1471,1525,184,2584,725,2511,41706,11,0,0,0,2789,45761,2261
15257,"Poudre Valley R  E  A, Inc",CO,2011,12,3975.801,38583.026,30785,551.116,5231.953,3576,2990.58,38606.88,983,0,0,0,7517.497,82421.859,35344
15466,Public Service Co of Colorado,CO,2011,12,89170,852598,1166567,95791,1071915,208691,34565,555143,325,479,5170,1,220005,2484826,1375584
16603,"San Luis Valley R E C, Inc",CO,2011,12,963,6988,8646,434,3796,983,52,609,2609,0,0,0,1449,11393,12238
19499,"United Power, Inc",CO,2011,12,6467.633,55079.168,59580,4167.034,41821.835,8482,1435.758,17705.679,646,0,0,0,12070.425,114606.682,68708
27058,"High West Energy, Inc",CO,2011,12,58,524,611,30,277,19,183,847,241,0,0,0,271,1648,871
56146,Black Hills/Colorado Elec.Util,CO,2011,12,7400.831,53009.89,81811,7121.561,64179.83,11712,2657.697,24187.42,68,0,0,0,17180.089,141377.14,93591
88888,Total EPM,CO,2011,12,177347,1645916,2148583,147470,1636672,346908,82979,1240254,16327,479,5173,1,408275,4528015,2511819
0,Adjustment 2011,CT,2011,12,89264.842,488659.743,615385,129500.718,844246.958,76584,31259.616,231563.442,2642,1495.338,13337.396,4,251520.514,1577807.539,694615
4176,Connecticut Light & Power Co,CT,2011,12,80969.79,461927.356,661143,18923.185,117992.709,56372,2244.874,16885.611,1713,0,0,0,102137.849,596805.676,719228
7716,Groton Dept of Utilities,CT,2011,12,1389.19,8601.529,11202,1327.261,8871.496,1524,2105.294,19250.226,16,0,0,0,4821.745,36723.251,12742
19497,United Illuminating Co,CT,2011,12,20363,92387,149463,5234,31760,12586,336,2112,279,0,0,0,25933,126259,162328
20038,Town of Wallingford - (CT),CT,2011,12,2179.099,17901.137,21018,2322.886,20426.506,3643,1007.289,10360.428,23,0,0,0,5509.274,48688.071,24684
88888,Total EPM,CT,2011,12,194166,1069477,1458211,157308,1023298,150709,36953,280172,4673,1495,13337,4,389922,2386284,1613597
0,Adjustment 2011,DC,2011,12,2160.473,17516.748,17397,73638.692,605503.259,8580,1014.603,18430.636,1,2152.512,25219.697,1,78966.28,666670.34,25979
15270,Potomac Electric Power Co,DC,2011,12,17633.774,144195.542,212987,12141.484,94436.688,17936,0,0,0,0,0,0,29775.258,238632.23,230923
88888,Total EPM,DC,2011,12,19794,161712,230384,85780,699940,26516,1015,18431,1,2153,25220,1,108742,905303,256902
0,Adjustment 2011,DE,2011,12,4018.779,27638.89,34421,19321.148,209903.085,12111,11603.653,145790.109,1030,0,0,0,34943.58,383332.084,47562
5027,Delmarva Power,DE,2011,12,31305.85,220697.076,258991,8858.31,77252.442,25200,1413.11,33351.395,117,0,0,0,41577.27,331300.913,284308
5070,Delaware Electric Cooperative,DE,2011,12,8090,74808,75071,1617,15838,8392,0,0,0,0,0,0,9707,90646,83463
5335,City of Dover - (DE),DE,2011,12,1999,13900,19896,2502,17009,3348,2150,19484,43,0,0,0,6651,50393,23287
13519,City of Newark - (DE),DE,2011,12,1058,6570,10255,780,5279,1437,2314,17918,55,0,0,0,4152,29767,11747
88888,Total EPM,DE,2011,12,46472,343614,398634,33078,325282,50488,17481,216544,1245,0,0,0,97031,885439,450367
0,Adjustment 2011,FL,2011,12,197491.013,1661631.887,1746567,121173.761,1096226.549,254067,30017.211,326920.936,4077,0.736,14.878,1,348682.721,3084794.25,2004712
6452,Florida Power & Light Co,FL,2011,12,385862,3630694,4026760,328646,3554638,511573,18187,246572,8691,587,6652,1,733282,7438556,4547025
6455,Progress Energy Florida Inc,FL,2011,12,153628,1194416,1473580,110437,1128440,187247,21610,245524,2359,0,0,0,285675,2568380,1663186
6457,Florida Public Utilities Co,FL,2011,12,3190,22277,23695,3024,25313,7402,594,4020,2,0,0,0,6808,51610,31099
7801,Gulf Power Co,FL,2011,12,43802,365004,378248,29020,276931,54013,10591,126406,273,0,0,0,83413,768341,432534
9617,JEA,FL,2011,12,42711.277,336884.215,370183,40165.099,302791.853,50216,14836.707,242404.787,215,29.729,292.065,1,97742.812,882372.92,420615
18454,Tampa Electric Co,FL,2011,12,62678.268,546138.89,597933,62671.699,607878.621,78567,13567.1,150235.991,1525,0,0,0,138917.067,1304253.502,678025
88888,Total EPM,FL,2011,12,889363,7757046,8616966,695138,6992219,1143085,109403,1342084,17142,617,6959,3,1694521,16098308,9777196
0,Adjustment 2011,GA,2011,12,183255.429,1804061.686,1644347,80192.239,801775.632,203702,37744.115,581960.424,7663,0.002,0.032,0,301191.785,3187797.774,1855712
3408,City of Chattanooga - (TN),GA,2011,12,1312,12801,9570,441,3933,1169,36,333,1,0,0,0,1789,17067,10740
3916,Cobb Electric Membership Corp,GA,2011,12,18201,161700,175689,8870,84453,21017,1294,18681,80,0,0,0,28365,264834,196786
7140,Georgia Power Co,GA,2011,12,214984.165,2077901.409,2047390,242265.807,2560411.561,303661,110945.2,1824510.025,8279,1030.815,13507.88,1,569225.987,6476330.875,2359331
9601,Jackson Electric Member Corp - (GA),GA,2011,12,19133,221016,186101,10843,113079,20140,2997,48309,116,0,0,0,32973,382404,206357
88888,Total EPM,GA,2011,12,436886,4277480,4063097,342612,3563652,549689,153016,2473793,16139,1031,13508,1,933545,10328434,4628926
0,Adjustment 2011,HI,2011,12,0.085,0.032,361,0.121,0.059,-201,-0.067,7.937,8,0,0,0,0.139,8.028,168
8287,Hawaii Electric Light Co Inc,HI,2011,12,16165,37641,68423,15116,35893,12702,7192,19692,74,0,0,0,38473,93226,81199
10071,Kauai Island Utility Cooperative,HI,2011,12,5540.485,11888.134,28041,3777.465,8072.217,4520,4982.365,11670.681,135,0,0,0,14300.315,31631.032,32696
11843,Maui Electric Co Ltd,HI,2011,12,12867.4,34875.3,58326,11475.6,30564.7,9769,10288.9,30291.1,135,0,0,0,34631.9,95731.1,68230
19547,Hawaiian Electric Co Inc,HI,2011,12,52570.69,156340.004,263384,59080.862,190379.018,33058,66514.469,238467.731,358,0,0,0,178166.021,585186.753,296800
88888,Total EPM,HI,2011,12,87144,240744,418535,89450,264909,59848,88978,300129,710,0,0,0,265571,805783,479093
0,Adjustment 2011,IA,2011,12,50224.269,472264.676,373644,22897.72,273402.565,57058,19548.848,305384.009,3849,0,0,0,92670.837,1051051.25,434551
471,Amana Society Service Co,IA,2011,12,76,593,707,78,684,180,406,4603,1,0,0,0,560,5880,888
9417,Interstate Power and Light Co,IA,2011,12,40389,351481,407665,24595,311382,73781,27933,555500,2670,0,0,0,92917,1218363,484116
12341,MidAmerican Energy Co,IA,2011,12,42406.972,553670.364,551747,26908.262,448965.896,89017,28447.124,750618.952,1415,0,0,0,97762.358,1753255.212,642179
88888,Total EPM,IA,2011,12,133096,1378009,1333763,74479,1034434,220036,76335,1616106,7935,0,0,0,283910,4028549,1561734
0,Adjustment 2011,ID,2011,12,6952.221,86477.163,60661,2299.062,35747.346,7858,2463.203,36800.374,2342,0,0,0,11714.486,159024.883,70861
9187,City of Idaho Falls - (ID),ID,2011,12,2150,32562,22395,1422,23371,3685,357,7421,7,0,0,0,3929,63354,26087
9191,Idaho Power Co,ID,2011,12,36970.521,540075.033,398150,15018.115,322341.811,61885,8726.911,252368.228,17170,0,0,0,60715.547,1114785.072,477205
10454,Kootenai Electric Cooperative,ID,2011,12,2593.377,32252.506,20443,692.892,8575.762,1674,80.08,2097.126,45,0,0,0,3366.349,42925.394,22162
11273,Lower Valley Energy Inc,ID,2011,12,88,1556,1263,14,232,316,153,3872,40,0,0,0,255,5660,1619
12692,"Missoula Electric Coop, Inc",ID,2011,12,4.923,49.52,36,5.317,59.825,20,0,0,0,0,0,0,10.24,109.345,56
14354,PacifiCorp,ID,2011,12,7622.649,93788.254,57402,3048.262,45086.768,8883,6643.55,135438.356,5531,0,0,0,17314.461,274313.378,71816
16565,Salmon River Electric Coop Inc,ID,2011,12,235,3103,2122,125,1977,427,.,19690,2,0,0,0,360,24770,2551
20169,Avista Corp,ID,2011,12,12913.895,147082.016,106444,7836.459,91137.632,16887,5484.331,102145.718,475,0,0,0,26234.685,340365.366,123806
22814,Raft Rural Elec Coop Inc,ID,2011,12,262,2894,1266,179,3295,312,70,35,885,0,0,0,511,6224,2463
88888,Total EPM,ID,2011,12,69793,939839,670182,30640,531824,101947,23978,559868,26497,0,0,0,124411,2031531,798626
0,Adjustment 2011,IL,2011,12,78216.209,681617.759,811558,226054.582,2858126.847,199687,223841.376,3462819.96,5110,2844.366,42327.477,2,530956.533,7044892.043,1016357
4110,Commonwealth Edison Co,IL,2011,12,259569.871,2178375.995,3171693,79304.19,888361.525,269060,.,61305.915,119,0,0,0,338874.061,3128043.435,3440872
12341,MidAmerican Energy Co,IL,2011,12,4354.432,61111.685,75683,2874.695,51623.784,9177,1958.038,51773.779,103,0,0,0,9187.165,164509.248,84963
13032,Mt Carmel Public Utility Co,IL,2011,12,509,3329,4509,159,1168,832,277,2404,99,0,0,0,945,6901,5440
56697,Ameren Illinois Company,IL,2011,12,87930,939237,1041210,25284,304054,115376,4711,133157,450,107,1778,1,118032,1378226,1157037
88888,Total EPM,IL,2011,12,430580,3863671,5104653,333676,4103334,594132,230787,3711461,5881,2951,44105,3,997995,11722572,5704669
0,Adjustment 2011,IN,2011,12,82927.373,745507.874,724567,29200.02,312344.586,68334,41921.282,640397.514,3805,-0.022,-0.09,0,154048.653,1698249.884,796706
261,AGC Division of APG Inc,IN,2011,12,0,0,0,0,0,0,13369.708,387290,1,0,0,0,13369.708,387290,1
9273,Indianapolis Power & Light Co,IN,2011,12,40769.597,499771.042,417153,16393.502,169569.195,47849,39403.421,544606.656,4709,0,0,0,96566.52,1213946.893,469711
9324,Indiana Michigan Power Co,IN,2011,12,36716.464,446888.616,397750,22703.343,334582.617,53182,28686.501,542048.493,4086,0,0,0,88106.308,1323519.726,455018
13756,Northern Indiana Pub Serv Co,IN,2011,12,32637.365,287335,400567,32614.551,323519,54782,46072.878,750823,2405,178.439,1857,1,111503.233,1363534,457755
15470,Duke Energy Indiana Inc,IN,2011,12,82610.331,875054.938,685873,51788.313,644036.033,101521,51659.68,842303.422,2742,0,0,0,186058.324,2361394.393,790136
17633,Southern Indiana Gas & Elec Co,IN,2011,12,17850.504,124578.968,127783,12440.73,97577.401,18335,18024.755,219928.49,115,0,0,0,48315.989,442084.859,146233
88888,Total EPM,IN,2011,12,293512,2979136,2753693,165140,1881629,344003,239138,3927398,17863,178,1857,1,697969,8790020,3115560
0,Adjustment 2011,KS,2011,12,28714.447,241149.129,305193,24875.153,235741.611,89996,16804.063,235353.263,11354,0,0,0,70393.663,712244.003,406543
3892,City of Coffeyville,KS,2011,12,402.55,4124.757,5238,608.139,6245.745,1033,2806.635,49723.83,10,0,0,0,3817.324,60094.332,6281
5860,Empire District Electric Co,KS,2011,12,994.041,9427.244,8460,519.643,4597.43,1361,414.293,5124.377,50,0,0,0,1927.977,19149.051,9871
9996,City of Kansas City - (KS),KS,2011,12,4441,43547,56297,6470,81322,6948,3083,48672,94,0,0,0,13994,173541,63339
10000,Kansas City Power & Light Co,KS,2011,12,23537.88,243793.614,212774,19696.133,246550.358,26990,1727.427,22278.299,968,0,0,0,44961.44,512622.271,240732
10005,Kansas Gas & Electric Co,KS,2011,12,25677.859,277087.757,278796,19030.944,252884.375,35376,16136.338,281824.059,3593,0,0,0,60845.141,811796.191,317765
12524,Midwest Energy Inc,KS,2011,12,2419.072,23161.68,29841,3408.772,36076.007,12835,3993.035,53262.367,6491,0,0,0,9820.879,112500.054,49167
22500,Westar Energy Inc,KS,2011,12,29403.914,316063.173,320547,26716.881,354887.725,48064,10171.453,154040.032,1261,0,0,0,66292.248,824990.93,369872
88888,Total EPM,KS,2011,12,115591,1158354,1217146,101326,1218305,222603,55136,850278,23821,0,0,0,272053,3226938,1463570
0,Adjustment 2011,KY,2011,12,78067.724,766215.708,698830,28284.004,296120.881,80204,34153.438,520055.552,2222,0,0,0,140505.166,1582392.141,781256
5748,Electric Energy Inc,KY,2011,12,0,0,0,0,0,0,48,1224,1,0,0,0,48,1224,1
9964,Kenergy Corp,KY,2011,12,5160,65420,45320,2363,31637,9926,32404,714231,36,0,0,0,39927,811288,55282
10171,Kentucky Utilities Co,KY,2011,12,47988,608559,418221,31912,422351,87816,29059,539957,2399,0,0,0,108959,1570867,508436
11249,Louisville Gas & Electric Co,KY,2011,12,30016,336417,345933,28263,357139,45578,10281,169976,397,0,0,0,68560,863532,391908
14724,Pennyrile Rural Electric Coop,KY,2011,12,5774,53129,37675,2405,19965,9357,1933,23577,36,0,0,0,10112,96671,47068
17564,South Kentucky Rural E C C,KY,2011,12,7413.472,69489.728,60475,804.919,6436.772,5038,2471.925,27854.753,556,0,0,0,10690.316,103781.253,66069
18642,Tennessee Valley Authority,KY,2011,12,0,0,0,0,0,0,69201,1497953,21,0,0,0,69201,1497953,21
19446,Duke Energy Kentucky,KY,2011,12,11676.287,135690.979,120955,10830.858,137293.724,14844,4037.973,60466.813,374,0,0,0,26545.118,333451.516,136173
20130,Warren Rural Elec Coop Corp,KY,2011,12,6438,60298,49881,2840,24524,10401,3789,46051,48,0,0,0,13067,130873,60330
22053,Kentucky Power Co,KY,2011,12,22574.819,236204.377,141500,11454.332,116609.392,30437,16706.813,276971.306,1390,0,0,0,50735.964,629785.075,173327
49998,City of Berea Municipal Utility,KY,2011,12,304.907,3887.949,4371,143.638,1849.957,657,185.758,2446.356,52,0,0,0,634.303,8184.262,5080
88888,Total EPM,KY,2011,12,215413,2335312,1923161,119301,1413927,294258,204271,3880764,7532,0,0,0,538985,7630002,2224951
0,Adjustment 2011,LA,2011,12,47160.702,601322.598,493337,24769.886,305101.342,63258,6576.795,100690.393,2782,0.002,0.018,-25,78507.385,1007114.351,559352
3265,Cleco Power LLC,LA,2011,12,28796,266183,236848,22293,205224,40126,13663,196502,603,0,0,0,64752,667909,277577
11241,Entergy Louisiana Inc,LA,2011,12,47955.559,614959.926,580627,39635.852,484055.668,81897,63843.399,1346142.052,6908,0,0,0,151434.81,2445157.646,669432
13478,Entergy New Orleans Inc,LA,2011,12,8848.818,125248.257,142680,11916.862,202223.88,15632,1487.792,34472.473,2288,52.77,902.8,26,22306.242,362847.41,160626
17698,Southwestern Electric Power Co,LA,2011,12,18384,251088,199645,13341,188939,24847,5322,90811,2059,0,0,0,37047,530838,226551
55936,Entergy Gulf States - LA LLC,LA,2011,12,29209.348,346996.036,328718,30745.383,409674.673,51892,36523.284,758604.188,3278,0,0,0,96478.015,1515274.897,383888
88888,Total EPM,LA,2011,12,180354,2205798,1981855,142702,1795219,277652,127416,2527222,17918,53,903,1,450525,6529141,2277426
0,Adjustment 2011,MA,2011,12,55870.102,385349.435,599803,135450.558,964068.871,135202,150893.615,1151443.549,12031,1555.767,30663.552,2,343770.042,2531525.407,747038
6374,Fitchburg Gas & Elec Light Co,MA,2011,12,2759.26,14039.43,24620,1030.6,5123.07,3652,32.52,130.57,3,0,0,0,3822.38,19293.07,28275
8774,City of Holyoke - (MA),MA,2011,12,1019,8524,14465,1827,15302,2718,418,4372,61,0,0,0,3264,28198,17244
11804,Massachusetts Electric Co,MA,2011,12,112071.35,705318.789,1030850,40377.626,255779.138,116279,5277.627,35570.368,2819,0,0,0,157726.603,996668.295,1149948
13206,Nantucket Electric Co,MA,2011,12,1047.396,7007.876,11253,339.943,2138.849,1303,0.152,0.785,3,0,0,0,1387.491,9147.51,12559
15748,Town of Reading - (MA),MA,2011,12,2546,19083,25683,270,2267,551,3491,30983,2853,0,0,0,6307,52333,29087
20455,Western Massachusetts Elec Co,MA,2011,12,16929.373,114893.038,176855,4662.387,33401.317,17861,1125.406,8601.151,713,0,0,0,22717.166,156895.506,195429
54913,NSTAR Electric Company,MA,2011,12,69465,467199,792825,27829,205211,108731,17010,97680,2304,0,0,0,114304,770090,903860
88888,Total EPM,MA,2011,12,261707,1721415,2676354,211787,1483291,386297,178248,1328781,20787,1556,30664,2,653299,4564151,3083440
0,Adjustment 2011,MD,2011,12,86468.559,653637.653,605935,211097.051,1985256.6,114161,29204.176,359406.566,4035,3518.979,43028.34,5,330288.765,3041329.159,724136
84,A & N Electric Coop,MD,2011,12,17.073,132.446,275,4.751,35.236,48,0,0,0,0,0,0,21.824,167.682,323
1167,Baltimore Gas & Electric Co,MD,2011,12,103615,760921,855554,29731,247395,68045,1582,15329,3278,0,0,0,134928,1023645,926877
5027,Delmarva Power,MD,2011,12,18315.535,145176.892,155932,4147.981,38469.956,17009,120.685,1463.915,118,0,0,0,22584.201,185110.763,173059
15263,The Potomac Edison Company,MD,2011,12,29430.242,290093.582,206664,6885.989,62492.562,19167,1640.092,21709.123,1757,0,0,0,37956.323,374295.267,227588
15270,Potomac Electric Power Co,MD,2011,12,47142.457,382844.463,384920,14068.906,132078.687,27339,198.896,2931.81,4,0,0,0,61410.259,517854.96,412263
88888,Total EPM,MD,2011,12,284989,2232806,2209280,265936,2465728,245769,32746,400840,9192,3519,43028,5,587189,5142403,2464246
0,Adjustment 2011,ME,2011,12,61351.742,401838.526,699189,41519.66,336025.241,88376,18630.628,235058.87,2780,0,0,0,121502.03,972922.637,790345
3266,Central Maine Power Co,ME,2011,12,0.698,4.475,28,2.528,20.834,6,0,0,0,0,0,0,3.226,25.309,34
11477,Town of Madison - (ME),ME,2011,12,193.602,1352.855,2225,50.048,322.374,279,61.421,439.321,18,0,0,0,305.071,2114.55,2522
88888,Total EPM,ME,2011,12,61546,403196,701442,41572,336368,88661,18692,235498,2798,0,0,0,121810,975062,792901
0,Adjustment 2011,MI,2011,12,44030.988,322259.531,375088,52740.473,605113.5,56852,42723.229,625900.166,2484,0.201,29.089,0,139494.891,1553302.286,434424
392,Alpena Power Co,MI,2011,12,1231,8978,13689,976,8178,3933,762,12751,3,0,0,0,2969,29907,17625
3828,Cloverland Electric Co-op,MI,2011,12,2887.448,26379.845,36106,2368.282,22314.26,6089,1407.253,18028.339,5,0,0,0,6662.983,66722.444,42200
4254,Consumers Energy Co,MI,2011,12,149269,1195195,1585461,94576,902207,208339,62647,789446,8522,0,0,0,306492,2886848,1802322
5107,City of Detroit,MI,2011,12,22.2,218.1,187,3241,34687,66,0,0,0,46.24,603.28,1,3309.44,35508.38,254
5109,Detroit Edison Co,MI,2011,12,206202.871,1442802.475,1924607,137472.403,1291151.291,197050,57692.468,770710.657,816,0,0,0,401367.742,3504664.423,2122473
9324,Indiana Michigan Power Co,MI,2011,12,9582.565,111330.386,108957,5054.99,58928.254,17689,4139.341,55214.28,976,0,0,0,18776.896,225472.92,127622
10704,City of Lansing - (MI),MI,2011,12,5450,45701,82953,9628,94861,12712,2656,30998,273,0,0,0,17734,171560,95938
13780,Northern States Power Co,MI,2011,12,597,5690,7740,494,5222,1316,198,2794,2,0,0,0,1289,13706,9058
19578,Upper Peninsula Power Co,MI,2011,12,4796.5,26456.6,42793,3079.6,21769.5,5225,1305.1,21211.6,10,0,0,0,9181.2,69437.7,48028
20847,Wisconsin Electric Power Co,MI,2011,12,2627,16835,24467,1902,13767,3066,12941,215267,10,0,0,0,17470,245869,27543
20860,Wisconsin Public Service Corp,MI,2011,12,650.049,6506.842,8010,238.005,2327.42,903,886.365,16202.354,43,0,0,0,1774.419,25036.616,8956
88888,Total EPM,MI,2011,12,427347,3208353,4210058,311771,3060526,513240,187358,2558523,13144,46,632,1,926522,8828035,4736443
0,Adjustment 2011,MN,2011,12,85137.526,808584.164,669029,34828.431,374162.058,70138,30990.65,449268.764,6504,2.798,93.12,0,150959.405,1632108.106,745671
689,Connexus Energy,MN,2011,12,12112.875,104690.129,114408,4674.36,54961.78,11231,817.704,9791.172,398,0,0,0,17604.939,169443.081,126037
5574,East Central Energy,MN,2011,12,4735.233,38344.743,47605,1677.588,17767.541,5063,350.58,7300.108,142,0,0,0,6763.401,63412.392,52810
9417,Interstate Power and Light Co,MN,2011,12,2886,29724,35693,1176,13933,6725,1945,30426,608,0,0,0,6007,74083,43026
10596,City of Lake Crystal - (MN),MN,2011,12,102,671,1033,88,676,180,0,0,0,0,0,0,190,1347,1213
12647,Minnesota Power Inc,MN,2011,12,10190.135,113769.04,118591,9529.878,119138.601,21765,29393.073,572453.666,417,0,0,0,49113.086,805361.307,140773
13781,Northern States Power Co - Minnesota,MN,2011,12,74404,754084,1095812,74676,1096874,134232,48809,702602,462,136,1564,1,198025,2555124,1230507
13815,Northwestern Wisconsin Elec Co,MN,2011,12,3.311,24.889,55,1.808,12.425,22,0,0,0,0,0,0,5.119,37.314,77
14232,Otter Tail Power Co,MN,2011,12,5164.449,56844.117,46805,7473.522,92474.391,11858,2660.783,41266.54,11,0,0,0,15298.754,190585.048,58674
16181,Rochester Public Utilities,MN,2011,12,3376.294,24017.479,44700,5559.964,51458.609,4705,1518.026,17881.245,2,0,0,0,10454.284,93357.333,49407
17267,Sioux Valley SW Elec Coop,MN,2011,12,598.772,6498.029,2729,36.113,353.69,174,154.989,2260.236,78,0,0,0,789.874,9111.955,2981
20996,Wright-Hennepin Coop Elec Assn,MN,2011,12,4513.797,44244.329,42057,1758.172,21720.354,5137,386.245,5158.173,67,0,0,0,6658.214,71122.856,47261
25177,Dakota Electric Association,MN,2011,12,9545,80086,94142,563,4619,4682,5685,71050,2933,0,0,0,15793,155755,101757
88888,Total EPM,MN,2011,12,212769,2061582,2312659,142043,1848151,275912,122711,1909458,11622,139,1657,1,477662,5820848,2600194
0,Adjustment 2011,MO,2011,12,87308.305,870868.629,809535,30472.554,335271.781,101526,25614.542,393097.271,2443,0,0,0,143395.401,1599237.681,913504
3093,Carroll Electric Coop Corp - (AR),MO,2011,12,961,11223,10571,133,1689,766,0,0,0,0,0,0,1094,12912,11337
4675,Cuivre River Electric Coop Inc,MO,2011,12,6506,76371,54598,1973,28392,5013,0,0,0,0,0,0,8479,104763,59611
5860,Empire District Electric Co,MO,2011,12,16254.755,144719.331,124139,12104.892,121011.152,23105,4851.541,63728.22,284,0,0,0,33211.188,329458.703,147528
9231,City of Independence - (MO),MO,2011,12,5186.585,38400.735,51061,4979.367,40857.847,5156,347.788,3564.837,10,0,0,0,10513.74,82823.419,56227
10000,Kansas City Power & Light Co,MO,2011,12,20668.785,242196.981,238181,27536.572,367894.111,31220,6656.351,108995.781,1048,0,0,0,54861.708,719086.873,270449
12698,KCP&L Greater Missouri Operations Co.,MO,2011,12,29220.436,339899.24,273696,17241.498,254118.178,38458,5171.273,100310.87,245,0,0,0,51633.207,694328.288,312399
17833,City Utilities of Springfield - (MO),MO,2011,12,6823.272,79960.187,95649,9293.504,119694.087,14061,2182.234,30509.591,292,0,0,0,18299.01,230163.865,110002
19436,Union Electric Co - (MO),MO,2011,12,95165,1283288,1032311,69512,1156443,151760,29187,700995,4391,103,1791,1,193967,3142517,1188463
88888,Total EPM,MO,2011,12,268094,3086927,2689741,173246,2425371,371065,74011,1401202,8713,103,1791,1,515454,6915291,3069520
0,Adjustment 2011,MS,2011,12,57699.041,547176.131,492235,31853.233,286135.187,92981,23991.982,291129.223,2832,0,0,0,113544.256,1124440.541,588048
3841,Coast Electric Power Assn,MS,2011,12,9430,80497,71510,3221,30693,6607,1085,14624,8,0,0,0,13736,125814,78125
6641,4-County Electric Power Assn,MS,2011,12,5229,46150,37351,2110,16227,8514,1095,12262,17,0,0,0,8434,74639,45882
