UTILITYID,UTILNAME,STATE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),RES_CONS ,COM_REV (Thousand $),COM_SALES (MwH),COM_CONS,IND_REV (Thousand $),IND_SALES (MwH),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MwH),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MwH),TOT_CONS
0,State Level Adjustment,CA,2002,10,59775,650959,0,186691,1522597,0,155472,1748788,0,17710,460402,0,419647,4382745,0
11208,Los Angeles City of,CA,2002,10,61687,610355,1221060,113731,1165928,178862,18719,218688,15175,3072,37027,1545,197209,2031998,1416642
14328,Pacific Gas & Electric Co,CA,2002,10,310438,2345627,4627567,529729,2997870,624162,114660,843578,1069,9304,60516,25855,964131,6247591,5278653
14354,PacifiCorp,CA,2002,10,2168,27333,33403,1934,23318,7222,688,15819,1967,26,200,135,4816,66670,42727
16534,Sacramento Municipal Util Dist,CA,2002,10,28968,291642,478802,5278,50050,47459,37482,391726,11382,590,7031,2270,72318,740449,539913
16609,San Diego Gas & Electric Co,CA,2002,10,76246,526838,1126291,79934,543399,133701,21816,178365,462,752,5699,1790,178748,1254301,1262244
17166,Sierra Pacific Power Co,CA,2002,10,1838,17745,39624,1246,12462,4973,550,6849,39,8,36,25,3642,37092,44661
17609,Southern California Edison Co,CA,2002,10,256866,2193875,3940285,449802,3108853,488118,98824,808299,41828,8865,67067,11203,814357,6178094,4481434
17612,Southern California Water Co,CA,2002,10,852,4892,20381,760,3601,1507,0,,4,,,4,1612,8493,21896
88888,Total EPM,CA,2002,10,798838,6669266,0,1369105,9428078,0,448211,4212112,0,40327,637978,0,2656480,20947433,0
0,State Level Adjustment,CO,2002,10,26525,300721,0,18123,245958,0,12630,220578,0,3706,72807,0,60985,840064,0
3989,Colorado Springs City of,CO,2002,10,6304,90289,166011,6190,106733,21314,5340,120119,222,897,14693,1134,18731,331834,188681
6604,Fort Collins City of,CO,2002,10,1769,27750,50650,2125,37370,6344,1518,36784,16,3,76,1,5415,101980,57011
9336,Intermountain Rural Elec Assn,CO,2002,10,5882,72404,102341,2801,38352,8390,377,7120,31,87,1017,277,9147,118893,111039
12698,Aquila Inc,CO,2002,10,2772,37018,76012,2766,47741,11066,1930,44235,108,386,7040,446,7854,136034,87632
12866,Moon Lake Electric Assn Inc,CO,2002,10,57,751,1458,649,10103,994,1570,27634,7,4,37,66,2280,38525,2525
15257,"Poudre Valley R  E  A, Inc",CO,2002,10,1470,20601,27063,840,10507,3543,739,21115,2,7,92,110,3056,52315,30718
15466,Public Service Co of Colorado,CO,2002,10,47733,619592,1052326,58875,1025524,139079,18587,429845,268,2629,21083,68290,127824,2096044,1259963
88888,Total EPM,CO,2002,10,92512,1169126,0,92369,1522288,0,42691,907430,0,7719,116845,0,235292,3715689,0
0,State Level Adjustment,CT,2002,10,3586,32984,0,2361,26736,0,1996,24090,0,870,15249,0,8812,99059,0
4176,Connecticut Light & Power Co,CT,2002,10,73178,663024,1033669,75697,807968,103869,23481,307478,4007,2904,26353,2719,175260,1804823,1144264
7716,Groton Dept of Utilities,CT,2002,10,712,7323,9953,822,9839,1147,1690,26428,3,81,635,340,3305,44225,11443
19497,United Illuminating Co,CT,2002,10,19622,156711,287370,21138,210193,29687,8233,88387,1608,914,4319,1271,49907,459610,319936
20038,Wallingford Town of,CT,2002,10,983,15757,20272,1094,17520,3124,939,16641,28,138,2173,184,3154,52091,23608
88888,Total EPM,CT,2002,10,98081,875799,0,101112,1072256,0,36339,463024,0,4907,48729,0,240438,2459808,0
0,State Level Adjustment,DC,2002,10,1422,21671,0,30753,449233,0,-1,-155,0,2168,36774,0,34341,507523,0
15270,Potomac Electric Power Co,DC,2002,10,4805,78719,179798,19196,292425,21406,1872,37242,1,441,8743,32,26314,417129,201237
88888,Total EPM,DC,2002,10,6227,100390,0,49949,741658,0,1871,37087,0,2609,45517,0,60655,924652,0
0,State Level Adjustment,DE,2002,10,1764,17769,0,1944,19589,0,5217,133668,0,58,561,0,8984,171587,0
5027,Conectiv,DE,2002,10,16037,190687,247193,17067,263281,29358,8619,188092,291,489,3206,316,42212,645266,277158
5070,Delaware Electric Coop Inc,DE,2002,10,4388,51685,57292,881,12011,6043,48,827,1,63,488,463,5380,65011,63799
5335,Dover City of,DE,2002,10,1413,14429,17664,1503,18789,2834,1772,28855,35,107,729,1,4795,62802,20534
13519,Newark City of,DE,2002,10,845,7962,9577,692,5844,1277,1688,20793,54,,,,3225,34599,10908
88888,Total EPM,DE,2002,10,24447,282532,0,22087,319514,0,17344,372235,0,717,4984,0,64596,979265,0
0,State Level Adjustment,FL,2002,10,153432,1908981,0,93744,1402147,0,27575,543525,0,5459,82136,0,280210,3936788,0
6452,Florida Power & Light Co,FL,2002,10,397661,4983919,3572113,238707,3638611,439901,16831,319411,16161,5535,50543,2812,658734,8992484,4030987
6455,Florida Power Corp,FL,2002,10,144327,1717827,1263182,61649,1007947,146573,16604,315168,2472,15332,263959,20685,237912,3304901,1432912
6457,Florida Public Utilities Co,FL,2002,10,1803,28661,22242,1475,27797,4017,397,10650,2,31,391,25,3706,67499,26286
7801,Gulf Power Co,FL,2002,10,30279,411677,333682,18300,308890,49375,8086,184554,274,251,1785,474,56916,906906,383805
18454,Tampa Electric Co,FL,2002,10,72582,783183,520239,41955,538119,65045,14437,219887,1013,12464,140619,6313,141438,1681808,592610
88888,Total EPM,FL,2002,10,800084,9834248,0,455830,6923511,0,83930,1593195,0,39072,539433,0,1378916,18890386,0
0,State Level Adjustment,GA,2002,10,126099,1549099,0,55696,732589,0,25818,633807,0,5198,62057,0,212811,2977552,0
3916,Cobb Electric Membership Corp,GA,2002,10,18361,205221,151306,5787,76657,9926,609,17141,41,977,12220,5272,25734,311239,166545
7140,Georgia Power Co,GA,2002,10,105509,1566248,1730361,137780,2253143,249952,86601,2277336,8273,4375,49469,3314,334265,6146196,1991900
9601,Jackson Electric Member Corp,GA,2002,10,13226,166288,155775,6220,84146,12506,1741,40607,73,848,12029,1892,22035,303070,170246
16687,Savannah Electric & Power Co,GA,2002,10,10565,137001,119712,8221,115978,16516,2865,76773,81,725,10673,495,22376,340425,136804
88888,Total EPM,GA,2002,10,273760,3623857,0,213704,3262513,0,117634,3045664,0,12123,146448,0,617221,10078482,0
0,State Level Adjustment,HI,2002,10,-915,-3832,0,-770,-3195,0,-835,-3991,0,-46,-551,0,-2567,-11569,0
3611,Citzens Communications Co,HI,2002,10,2930,11994,24208,2431,9923,4173,3078,14261,116,244,193,3082,8683,36371,31579
8287,Hawaii Electric Light Co Inc,HI,2002,10,6890,31957,55539,7264,36502,10838,2949,18781,60,65,336,104,17168,87576,66541
11843,Maui Electric Co Ltd,HI,2002,10,6059,34233,50773,6120,33692,8672,4889,33600,133,74,466,159,17142,101991,59737
19547,Hawaiian Electric Co Inc,HI,2002,10,25362,175609,249565,26063,207498,31747,28136,271553,353,481,3704,1089,80042,658364,282754
88888,Total EPM,HI,2002,10,40326,249961,0,41108,284420,0,38217,334204,0,818,4148,0,120468,872733,0
0,State Level Adjustment,IA,2002,10,26211,335713,0,10643,176626,0,9617,232146,0,4313,120359,0,50784,864844,0
471,Amana Society Service Co,IA,2002,10,37,526,693,44,776,168,337,5979,1,4,81,4,422,7362,866
9417,Interstate Power and Light Co,IA,2002,10,22767,262648,398480,18370,283061,68336,25508,664360,1598,778,6851,914,67423,1216920,469328
12341,MidAmerican Energy Co,IA,2002,10,25434,287120,508172,18039,271781,71191,23258,579978,1090,6104,97746,11426,72835,1236625,591879
88888,Total EPM,IA,2002,10,74449,886007,0,47096,732244,0,58720,1482463,0,11199,225037,0,191464,3325751,0
0,State Level Adjustment,ID,2002,10,3280,45913,0,9132,168958,0,-5413,-112258,0,801,19841,0,7801,122453,0
967,Atlanta Power Co Inc,ID,2002,10,4,15,57,2,11,7,,,,,,,6,26,64
9187,Idaho Falls City of,ID,2002,10,1230,17210,19994,1483,19030,3084,214,3680,7,257,3440,29,3184,43360,23114
9191,Idaho Power Co,ID,2002,10,22399,313728,329714,15356,264658,49892,18669,338579,14196,286,2831,327,56710,919796,394129
10454,Kootenai Electric Coop Inc,ID,2002,10,814,12391,14500,376,6192,874,32,669,1,31,467,36,1253,19719,15411
11273,Lower Valley Energy Inc,ID,2002,10,88,2056,1117,64,1599,155,14,365,39,2,46,139,168,4066,1450
14354,PacifiCorp,ID,2002,10,1879,36105,45899,2036,33511,6639,-438,162533,5401,30,246,190,3507,232395,58129
16565,Salmon River Electric Coop Inc,ID,2002,10,171,2007,1895,122,1895,415,299,10854,2,48,742,223,640,15498,2535
20169,Avista Corp,ID,2002,10,5127,87695,91576,4943,74117,14789,2496,57163,523,127,710,154,12693,219685,107042
88888,Total EPM,ID,2002,10,34992,517120,0,33514,569971,0,15873,461585,0,1582,28323,0,85962,1576998,0
0,State Level Adjustment,IL,2002,10,32935,373382,0,66408,803617,0,60900,1177095,0,8652,136683,0,168896,2490777,0
3252,Central Illinois Light Co,IL,2002,10,8703,123878,180871,10703,160731,23002,7584,191580,196,136,2834,2,27126,479023,204071
3253,Central Illinois Pub Serv Co,IL,2002,10,12676,187911,277914,14416,209597,40886,4773,129075,388,758,7746,1045,32623,534329,320233
4110,Commonwealth Edison Co,IL,2002,10,153790,1696430,3248296,171227,2100659,312389,55096,1033209,963,38682,629340,15522,418795,5459638,3577170
9208,Illinois Power Co,IL,2002,10,30304,365315,528309,30539,398030,65311,23093,538921,318,2036,27778,5272,85972,1330044,599210
9417,Interstate Power and Light Co,IL,2002,10,429,5854,10745,293,4102,1934,839,18901,58,34,487,56,1595,29344,12793
12341,MidAmerican Energy Co,IL,2002,10,2943,38812,74573,1837,31390,7825,2284,54407,92,781,14777,1130,7845,139386,83620
13032,Mt Carmel Public Utility Co,IL,2002,10,360,3953,4619,116,1268,853,194,2571,108,201,4455,2,871,12247,5582
17535,South Beloit Wtr Gas & Elec,IL,2002,10,309,3992,7472,202,2963,876,439,8071,45,8,93,13,958,15119,8406
19436,Union Electric Co,IL,2002,10,2159,41031,57294,3185,62907,8809,3509,128863,280,107,1358,86,8960,234159,66469
88888,Total EPM,IL,2002,10,244608,2840558,0,298926,3775264,0,158711,3282693,0,51395,825551,0,753641,10724066,0
0,State Level Adjustment,IN,2002,10,43871,615079,0,22469,555841,0,21207,462297,0,1404,19294,0,88951,1652510,0
261,AGC Division of APG Inc,IN,2002,10,,,,,,,6700,389407,1,,,,6700,389407,1
9273,Indianapolis Power & Light Co,IN,2002,10,22305,355656,398057,9539,148084,44312,26846,596118,4366,912,5789,648,59602,1105647,447383
9324,Indiana Michigan Power Co,IN,2002,10,20973,298192,393328,21243,363715,47505,25178,625379,4228,493,7767,1682,67887,1295053,446743
13756,Northern Indiana Pub Serv Co,IN,2002,10,24101,235116,383577,26700,294949,48183,35829,806137,2608,1117,9771,806,87747,1345973,435174
15470,PSI Energy Inc,IN,2002,10,42335,563892,643881,32402,597219,86969,36541,983867,3552,770,6447,1657,112048,2151425,736059
17633,Southern Indiana Gas & Elec Co,IN,2002,10,8438,119043,116412,6676,121690,16896,7402,211209,174,170,1610,19,22686,453552,133501
88888,Total EPM,IN,2002,10,162023,2186978,0,119029,2081498,0,159703,4074414,0,4866,50678,0,445621,8393567,0
0,State Level Adjustment,KS,2002,10,18498,202547,0,23630,312837,0,5416,139553,0,1118,12856,0,48662,667793,0
5860,Empire District Electric Co,KS,2002,10,429,5134,8808,287,3381,1297,315,5851,47,30,497,167,1061,14863,10319
9996,Kansas City City of,KS,2002,10,2887,42131,57702,4271,68447,7137,3111,73885,115,596,7494,246,10865,191957,65200
10000,Kansas City Power & Light Co,KS,2002,10,12029,172968,193624,12986,224187,24244,1522,32383,1067,383,1675,59,26920,431213,218994
10005,Kansas Gas & Electric Co,KS,2002,10,14068,180193,262265,14219,215844,29447,13332,288713,3363,395,3567,0,42014,688317,295075
12524,Midwest Energy Inc,KS,2002,10,1473,18962,22043,1575,21214,11053,1689,27864,2508,73,689,142,4810,68729,35746
12698,Aquila Inc,KS,2002,10,2704,33922,52456,3462,46895,15508,3071,63071,79,181,1928,435,9418,145816,68478
17718,Southwestern Public Service Co,KS,2002,10,52,736,1060,67,1048,395,,,,4,56,37,123,1840,1492
22500,Western Resources Inc,KS,2002,10,15271,221807,301452,17609,334186,46321,7455,168033,1474,429,5207,0,40764,729233,349247
88888,Total EPM,KS,2002,10,67411,878400,0,78106,1228039,0,35911,799353,0,3209,33969,0,184637,2939761,0
0,State Level Adjustment,KY,2002,10,39920,624417,0,19286,322679,0,18524,498098,0,959,16740,0,78690,1461934,0
1594,Berea College,KY,2002,10,166,3597,3914,113,2171,660,231,5512,55,8,110,456,518,11390,5085
5748,Electric Energy Inc,KY,2002,10,,,,,,,6141,113892,1,,,,6141,113892,1
9964,Kenergy Corp,KY,2002,10,2854,47039,44670,980,16664,5989,19150,702732,28,206,3364,806,23190,769799,51493
10171,Kentucky Utilities Co,KY,2002,10,16158,338269,391035,14623,331647,73751,17544,506171,2016,5400,125514,8486,53725,1301601,475288
11249,Louisville Gas & Electric Co,KY,2002,10,13676,252503,334454,15125,292076,40897,9934,275197,412,4975,108235,5744,43710,928011,381507
14724,Pennyrile Rural Electric Coop,KY,2002,10,2745,38991,35153,1610,21466,8892,1419,25134,32,100,1269,177,5874,86860,44254
17564,South Kentucky Rural E C C,KY,2002,10,2576,40363,53746,313,4691,3462,1175,22670,367,38,593,678,4102,68317,58253
18642,Tennessee Valley Authority,KY,2002,10,,,,,,,25069,1056956,18,109,2266,4,25178,1059222,22
19446,"Union Light, Heat & Power Co",KY,2002,10,5994,95051,113111,6247,104638,12480,3159,69916,387,1237,20759,1345,16637,290364,127323
20130,Warren Rural Elec Coop Corp,KY,2002,10,3481,50722,45869,1725,23771,7178,2414,43453,42,174,1642,478,7794,119588,53567
22053,Kentucky Power Co,KY,2002,10,6885,127111,144277,5491,104951,26773,8150,277993,1468,88,1218,440,20614,511273,172958
88888,Total EPM,KY,2002,10,94455,1618063,0,65513,1224754,0,112910,3597724,0,13294,281710,0,286173,6722251,0
0,State Level Adjustment,LA,2002,10,35373,556324,0,27464,481675,0,2829,58597,0,2162,16258,0,67829,1112853,0
3265,Cleco Power LLC,LA,2002,10,21409,286530,217201,9734,150680,30981,11293,250891,731,3453,53448,6241,45889,741549,255154
7806,Entergy Gulf States Inc,LA,2002,10,32687,439709,291588,26517,405028,42379,34722,777852,3707,1543,19855,1520,95469,1642444,339194
11241,Entergy Louisiana Inc,LA,2002,10,63285,846608,566015,38834,522201,70621,56272,1191217,7128,3366,46347,5512,161757,2606373,649276
13478,Entergy New Orleans Inc,LA,2002,10,19087,235080,170609,14647,213543,16430,2325,37729,1120,6570,102566,1619,42629,588918,189778
17698,Southwestern Electric Power Co,LA,2002,10,11834,179302,148778,7578,152850,15795,4456,113572,1945,1000,16507,1171,24868,462231,167689
88888,Total EPM,LA,2002,10,183675,2543553,0,124774,1925977,0,111897,2429858,0,18094,254981,0,438441,7154368,0
0,State Level Adjustment,MA,2002,10,21503,213777,0,77783,720629,0,39157,477397,0,3975,37211,0,142418,1449014,0
1998,Boston Edison Co,MA,2002,10,37988,282654,603575,51907,439358,93394,5512,46860,1527,1130,9348,6458,96537,778220,704954
2886,Cambridge Electric Light Co,MA,2002,10,1692,14717,39731,7949,107439,6566,411,4246,24,132,743,338,10184,127145,46659
4089,Commonwealth Electric Co,MA,2002,10,16748,122313,263774,10560,92575,35641,1070,8743,149,38,1392,821,28416,225023,300385
6374,Fitchburg Gas & Elec Light Co,MA,2002,10,1496,11700,23438,1119,8853,3077,1092,10751,37,75,405,3,3782,31709,26555
8774,Holyoke City of,MA,2002,10,747,7245,14343,1215,12682,2056,461,7339,112,196,2038,570,2619,29304,17081
11804,Massachusetts Electric Co,MA,2002,10,54913,591106,1047255,45677,538222,124837,15330,205822,4592,850,4527,821,116770,1339677,1177505
13206,Nantucket Electric Co,MA,2002,10,596,5720,9893,467,4177,1266,,,,5,24,5,1068,9921,11164
15748,Reading Town of,MA,2002,10,1731,15928,24091,,,,2905,35041,2647,257,2620,455,4893,53589,27193
20455,Western Massachusetts Elec Co,MA,2002,10,11147,101081,182847,9068,95525,17258,4513,57507,788,446,2698,626,25174,256811,201519
88888,Total EPM,MA,2002,10,148561,1366241,0,205745,2019460,0,70451,853706,0,7104,61006,0,431861,4300413,0
0,State Level Adjustment,MD,2002,10,18879,198246,0,29559,570331,0,29105,867157,0,2981,45355,0,80523,1681089,0
1167,Baltimore Gas & Electric Co,MD,2002,10,58390,811151,1050489,16129,226933,106514,40471,761602,8981,3355,24167,436,118345,1823853,1166420
5027,Conectiv,MD,2002,10,11106,134364,161095,9696,129875,23487,2268,38709,272,172,1060,268,23242,304008,185122
15263,The Potomac Edison Co,MD,2002,10,14384,204114,198167,9602,147411,24340,12995,396196,2658,304,1290,336,37285,749011,225501
15270,Potomac Electric Power Co,MD,2002,10,28141,358159,392310,18141,336502,33831,,,,470,6759,98,46752,701420,426239
88888,Total EPM,MD,2002,10,130900,1706034,0,83127,1411052,0,84839,2063664,0,7282,78631,0,306147,5259381,0
0,State Level Adjustment,ME,2002,10,38872,285819,0,32073,291449,0,21504,301896,0,1254,5268,0,93702,884432,0
3266,Central Maine Power Co,ME,2002,10,1,8,26,1,14,5,,,,,,1,2,22,32
5609,Eastern Maine Electric Coop,ME,2002,10,,,,,,,214,3831,1,,,,214,3831,1
11477,Town of Madison (ME),ME,2002,10,120,1154,2121,31,308,317,1356,20148,19,4,41,85,1511,21651,2542
88888,Total EPM,ME,2002,10,38993,286981,0,32105,291771,0,23074,325875,0,1258,5309,0,95429,909936,0
0,State Level Adjustment,MI,2002,10,16020,236398,0,26176,345599,0,14588,259282,0,1349,21332,0,58132,862612,0
392,Alpena Power Co,MI,2002,10,593,6821,13769,709,9452,3594,397,9983,5,,,,1699,26256,17368
4254,Consumers Energy Co,MI,2002,10,66796,896328,1520341,72670,971298,195274,51249,1009746,8913,2088,20138,1897,192803,2897510,1726425
5109,Detroit Edison Co,MI,2002,10,103641,1165084,1947176,123045,1495428,184187,56610,1135118,1012,3980,34573,2001,287276,3830203,2134376
5659,Edison Sault Electric Co,MI,2002,10,740,11941,18593,1395,21686,3690,708,17981,4,22,204,38,2865,51812,22325
9324,Indiana Michigan Power Co,MI,2002,10,4678,78489,105882,4100,63079,15418,4494,97056,1124,128,1224,336,13400,239848,122760
10704,Lansing City of,MI,2002,10,3127,45091,82633,6130,97530,13076,2739,55620,323,496,3821,2050,12492,202062,98082
13780,Northern States Power Co,MI,2002,10,371,4383,7974,205,2585,1192,253,4273,31,20,165,56,849,11406,9253
19578,Upper Peninsula Power Co,MI,2002,10,2069,22028,45217,1601,21307,5490,951,22211,12,95,835,398,4716,66381,51117
20847,Wisconsin Electric Power Co,MI,2002,10,973,12425,23755,721,9817,2885,8295,240473,13,36,192,61,10025,262907,26714
20860,Wisconsin Public Service Corp,MI,2002,10,232,4718,7931,204,4852,918,306,16240,8,8,72,27,750,25882,8884
88888,Total EPM,MI,2002,10,199240,2483706,0,236956,3042633,0,140590,2867983,0,8222,82556,0,585007,8476879,0
0,State Level Adjustment,MN,2002,10,38296,542431,0,17558,289143,0,11521,312109,0,1469,27714,0,68844,1171398,0
689,Anoka Electric Coop,MN,2002,10,6764,85252,97339,3049,55292,6540,278,5922,311,111,1103,273,10202,147569,104463
5574,East Central Energy,MN,2002,10,2732,32693,42659,1130,16649,2966,343,7978,18,19,155,67,4224,57475,45710
9417,Interstate Power and Light Co,MN,2002,10,2098,22398,35777,965,12258,6533,1683,16087,245,186,2498,344,4932,53241,42899
12647,Minnesota Power Inc,MN,2002,10,5182,76769,112739,5282,88176,19172,20119,568505,487,437,7020,676,31020,740470,133074
13781,Northern States Power Co,MN,2002,10,46384,648382,1030285,52497,1044816,118138,31138,756946,595,1921,22307,5112,131940,2472451,1154130
13815,Northwestern Wisconsin Elec Co,MN,2002,10,2,20,53,2,22,20,,,,,,,4,42,73
14232,Otter Tail Power Co,MN,2002,10,2734,40401,46110,4617,85056,11519,1187,29869,9,186,2722,362,8724,158048,58000
16181,Rochester Public Utilities,MN,2002,10,1805,20769,38078,2392,33169,3990,2026,35559,22,135,1232,4,6358,90729,42094
17267,Sioux Valley SW Elec Coop,MN,2002,10,316,4238,2672,22,313,76,98,1935,50,,,,436,6486,2798
20996,Wright-Hennepin Coop Elec Assn,MN,2002,10,2135,28402,32402,1087,18110,1538,303,6533,7,25,146,1662,3550,53191,35609
25177,Dakota Electric Association,MN,2002,10,4485,64653,83854,1576,25281,5006,1266,40564,643,85,806,267,7412,131304,89770
88888,Total EPM,MN,2002,10,112933,1566408,0,90177,1668285,0,69962,1782007,0,4574,65703,0,277646,5082404,0
0,State Level Adjustment,MO,2002,10,48002,677518,0,19092,314488,0,17157,435362,0,2099,37039,0,86350,1464407,0
4675,Cuivre River Electric Coop Inc,MO,2002,10,3079,45670,43573,457,8102,2496,,,,44,240,316,3580,54012,46385
5860,Empire District Electric Co,MO,2002,10,6622,82687,111868,6740,100670,20165,3280,72628,291,525,7141,1380,17167,263126,133704
9231,Independece City of,MO,2002,10,2625,30499,49324,2784,39549,4844,171,3018,12,75,737,61,5655,73803,54241
10000,Kansas City Power & Light Co,MO,2002,10,12073,170490,232582,18675,317475,29933,5914,136475,1218,335,5422,56,36997,629862,263789
12698,Aquila Inc,MO,2002,10,12152,195813,245301,7737,170741,33484,3555,101116,286,1919,38677,2842,25363,506347,281913
17833,Springfield City of,MO,2002,10,3284,72147,82967,4755,125446,12991,1233,39185,133,123,4363,1,9395,241141,96092
19436,Union Electric Co,MO,2002,10,48774,789981,1023790,51782,1095963,145571,18377,518527,5418,1055,10282,1355,119988,2414753,1176134
88888,Total EPM,MO,2002,10,136611,2064805,0,112022,2172434,0,49687,1306311,0,6175,103901,0,304495,5647451,0
0,State Level Adjustment,MS,2002,10,36771,541855,0,31002,482336,0,9957,224566,0,2862,30763,0,80593,1279520,0
3841,Coast Electric Power Assn,MS,2002,10,6118,83366,59978,1512,20751,5098,715,17077,7,228,2026,281,8573,123220,65364
6641,4-County Electric Power Assn,MS,2002,10,3376,46172,34608,1239,14676,6359,788,14926,16,154,1256,170,5557,77030,41153
12685,Entergy Mississippi Inc,MS,2002,10,36152,474242,344828,29186,426829,57118,14600,259673,3071,2597,37224,3808,82535,1197968,408825
12686,Mississippi Power Co,MS,2002,10,13245,172780,158769,15321,250516,32738,13289,335710,485,420,3312,107,42275,762318,192099
17252,Singing River Elec Power Assn,MS,2002,10,5476,77518,54793,1665,24181,5945,319,6307,9,27,205,62,7487,108211,60809
17647,Southern Pine Elec Power Assn,MS,2002,10,5130,66864,57336,1567,22563,3312,2492,54732,16,14,74,21,9203,144233,60685
18642,Tennessee Valley Authority,MS,2002,10,,,,,,,7943,276002,7,,,,7943,276002,7
19273,Tupelo City of,MS,2002,10,794,13304,10770,1622,26101,4240,924,18349,14,110,1157,17,3450,58911,15041
88888,Total EPM,MS,2002,10,107062,1476101,0,83114,1267953,0,51027,1207342,0,6412,76017,0,247616,4027413,0
0,State Level Adjustment,MT,2002,10,5180,67367,0,4845,78629,0,9256,295659,0,865,22484,0,20146,464139,0
1738,Bonneville Power Admin,MT,2002,10,,,,,,,225,7450,2,,,,225,7450,2
6395,Flathead Electric Coop Inc,MT,2002,10,2969,33306,43757,2218,31214,8122,1844,33972,412,48,312,2182,7079,98804,54473
12199,MDU Resources Group Inc,MT,2002,10,793,10721,18653,925,16561,4528,896,20323,136,66,1215,335,2680,48820,23652
12825,NorthWestern Energy LLC,MT,2002,10,11540,154371,240504,13049,188498,52248,1327,27147,1635,1064,3237,3043,26980,373253,297430
19156,Powder River Energy Corp,MT,2002,10,17,130,93,26,406,69,0,0,0,0,0,0,43,536,162
19545,Black Hills Power Inc,MT,2002,10,,4,11,1,10,19,25,583,2,,,,26,597,32
19603,USBIA-Mission Valley Power,MT,2002,10,550,10086,12820,409,7037,2805,56,1264,1,19,148,2736,1034,18535,18362
20169,Avista Corp,MT,2002,10,,7,10,,2,1,,,,,4,7,,13,18
20997,Yellowstone Valley Elec Co-op,MT,2002,10,742,9693,12483,177,2568,1069,,,,29,352,177,948,12613,13729
88888,Total EPM,MT,2002,10,21791,285685,0,21650,324925,0,13629,386398,0,2091,27752,0,59161,1024760,0
0,State Level Adjustment,NC,2002,10,96238,1035886,0,50405,628929,0,16105,308532,0,3100,34894,0,165848,2008241,0
3046,Carolina Power & Light Co,NC,2002,10,84222,947191,956690,62645,942149,167893,43031,856253,3820,6750,124008,2320,196648,2869601,1130723
5416,Duke Power Co,NC,2002,10,98073,1260381,1434076,98263,1627087,227923,57744,1262033,6004,1968,18884,8701,256048,4168385,1676704
6235,Fayetteville Public Works Comm,NC,2002,10,4799,62658,62347,3945,63385,6827,1648,36203,22,409,6255,27701,10801,168501,96897
9837,Jones-Onslow Elec Member Corp,NC,2002,10,4737,48722,47171,1342,18698,4039,,,,,,,6079,67420,51210
16496,Rutherford Elec Member Corp,NC,2002,10,4743,52219,57686,751,8676,3625,417,10930,21,7,72,65,5918,71897,61397
19876,Virginia Electric & Power Co,NC,2002,10,8305,95810,95029,4224,65827,15114,5788,155023,82,852,11801,2150,19169,328461,112375
24889,Brunswick Electric Member Corp,NC,2002,10,6114,59071,62540,1237,15658,1566,,,,67,156,256,7418,74885,64362
88888,Total EPM,NC,2002,10,307231,3561938,0,222812,3370409,0,124733,2628974,0,13153,196070,0,667929,9757391,0
0,State Level Adjustment,ND,2002,10,3477,49452,0,2209,33759,0,3951,115021,0,434,19253,0,10071,217484,0
12087,McKenzie Electric Coop Inc,ND,2002,10,300,5163,4029,535,7440,1021,425,10768,5,,,,1260,23371,5055
12199,MDU Resources Group Inc,ND,2002,10,2657,37924,59772,3343,52233,9599,547,10888,169,254,4822,1390,6801,105867,70930
12301,Nodak Electric Coop Inc,ND,2002,10,1638,25245,15181,211,4447,208,821,19905,270,215,5009,3,2885,54606,15662
13196,Northern Plains Electric Coop,ND,2002,10,950,14114,9222,252,3638,1105,203,5417,10,36,362,421,1441,23531,10758
13781,Northern States Power Co,ND,2002,10,3373,57066,73196,3971,83996,11523,1218,28170,33,151,2181,275,8713,171413,85027
14088,Oliver-Mercer Elec Coop Inc,ND,2002,10,215,3393,2474,74,1131,516,498,10299,4,75,1025,902,862,15848,3896
14232,Otter Tail Power Co,ND,2002,10,2818,42001,44338,4403,76279,11977,224,4902,2,159,2386,515,7604,125568,56832
19790,Verendrye Electric Coop Inc,ND,2002,10,621,8642,8838,364,5967,1152,272,7064,6,256,7099,53,1513,28772,10049
20395,West Plains Electric Coop Inc,ND,2002,10,251,3533,4281,84,1346,851,632,8905,728,1,19,9,968,13803,5869
24949,Cass County Elec Coop Inc,ND,2002,10,1969,29988,20913,1009,19230,2059,179,4812,18,326,5413,448,3483,59443,23438
88888,Total EPM,ND,2002,10,18269,276521,0,16455,289466,0,8970,226151,0,1907,47569,0,45601,839706,0
0,State Level Adjustment,NE,2002,10,11961,174209,0,8062,132706,0,4945,105254,0,6604,102291,0,31572,514461,0
4373,Cornhusker Public Power Dist,NE,2002,10,826,13362,6601,202,3872,307,177,4681,1585,13,293,16,1218,22208,8509
4911,Dawson Power District,NE,2002,10,693,12293,14600,239,4424,1295,942,8695,4660,8,90,17,1882,25502,20572
6779,Freemont City of,NE,2002,10,498,10878,11604,175,3443,1452,756,19080,451,9,115,452,1438,33516,13959
8245,Hastings City of,NE,2002,10,451,6512,10338,401,6687,1928,746,19533,100,61,1326,131,1659,34058,12497
11018,Lincoln Electric System,NE,2002,10,3932,73597,100997,3891,90307,13658,1873,49257,236,1070,24757,1412,10766,237918,116303
